,time,Ohaus Water Weight,Ohaus Weight,Bucket Temp,Bucket Temp 2 (Figure out later lol),Intake Air RH,Exhaust RH,Grinder PWM,Grinder RPM,Stable Mass ,Intake Fan PWM,Intake Fan RPM,Exhaust Fan PWM,Exhaust Fan RPM,Intake SHT40,Exhaust SHT40,V_rms ,I_rms,Watts,Bucket Heater PWM,Intake Heater PWM,Inductance/10000
51,255.0,0.6850800000000007,29.76,80.19999,83.96499,10.98632,31.64863,0.0,0.0,13825.0,80.0,5070.0,45.0,5385.0,44.08348,26.57707,117.51666,3.08567,362.6176322622,100.0,100.0,234.8103
52,260.0,0.6870799999999996,29.762,80.66598,84.64199,10.97297,31.48269,0.0,0.0,13824.0,80.0,5070.0,45.0,5400.0,44.16893,26.62246,119.26623,3.13539,373.9461448797,100.0,100.0,234.8125
53,265.0,0.6870799999999996,29.762,81.09999,85.32099,10.84709,31.34155,0.0,0.0,13826.0,80.0,5070.0,45.0,5415.0,44.25704,26.68121,119.43669,3.11621,372.1898077449,100.0,100.0,234.8172
54,270.0,0.6870799999999996,29.762,81.5,85.96398,10.79559,31.19659,0.0,0.0,13827.0,80.0,5070.0,45.0,5415.0,44.31045,26.76399,116.60032,3.04515,355.065464448,100.0,100.0,234.8077
55,275.0,0.6870799999999996,29.762,81.93299,86.59199,10.68305,31.04209,0.0,0.0,13827.0,80.0,5055.0,45.0,5400.0,44.3959,26.81205,117.2646,3.0772,360.84662712,100.0,100.0,234.8213
56,280.0,0.6870799999999996,29.762,82.34399,87.22198,10.64682,30.95817,0.0,0.0,13830.0,80.0,5070.0,45.0,5400.0,44.48402,26.87614,119.55534,3.14036,375.4468075224,100.0,100.0,234.7889
57,285.0,0.6850800000000007,29.76,82.72399,87.81399,10.57624,30.78651,0.0,0.0,13829.0,80.0,5070.0,45.0,5400.0,44.55612,26.94557,116.77467,3.06617,358.0509899139,100.0,100.0,234.8172
58,290.0,0.6850800000000007,29.76,83.13699,88.46099,10.52093,30.71403,0.0,0.0,13831.0,80.0,5070.0,45.0,5415.0,44.6202,26.99897,118.22012,3.10336,366.8795916032,100.0,100.0,234.8253
59,295.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
60,300.0,0.6850800000000007,29.76,83.58599,89.07598,10.51139,30.56144,0.0,0.0,13831.0,80.0,5070.0,45.0,5400.0,44.68162,27.09777,116.50512,3.04472,354.7254689664,100.0,100.0,234.8199
61,305.0,0.6850800000000007,29.76,84,89.69198,10.49232,30.41839,0.0,0.0,13834.0,80.0,5070.0,45.0,5415.0,44.78843,27.15118,117.01989,3.04472,356.2927994808,100.0,100.0,234.8252
62,310.0,0.6850800000000007,29.76,84.39199,90.23999,10.49995,30.23529,0.0,0.0,13836.0,80.0,5070.0,45.0,5400.0,44.85519,27.21527,117.82838,3.09242,364.3748388796,100.0,100.0,234.8226
63,315.0,0.6850800000000007,29.76,84.78498,90.83999,10.45608,30.18951,0.0,0.0,13835.0,80.0,5070.0,45.0,5415.0,44.91661,27.28469,117.3802,3.05212,358.258456024,100.0,100.0,234.8227
64,320.0,0.6850800000000007,29.76,85.17799,91.39999,10.37597,30.2124,0.0,0.0,13837.0,80.0,5055.0,45.0,5415.0,44.97802,27.35412,116.91711,3.06108,357.8926270788,100.0,100.0,234.8251
65,325.0,0.6850800000000007,29.76,85.57099,91.91999,10.34164,30.12466,0.0,0.0,13837.0,80.0,5055.0,45.0,5415.0,45.04745,27.42355,117.82052,3.06292,360.8748271184,100.0,100.0,234.8217
66,330.0,0.6850800000000007,29.76,85.92799,92.47999,10.31875,30.03501,0.0,0.0,13840.0,80.0,5070.0,45.0,5415.0,45.12756,27.49031,117.44058,3.05554,358.8443898132,100.0,100.0,234.8258
67,335.0,0.6850800000000007,29.76,86.33299,93.0,10.35308,29.81948,0.0,0.0,13841.0,80.0,5055.0,45.0,5415.0,45.17028,27.56774,116.52363,3.03843,354.0488931009,100.0,100.0,234.8309
68,340.0,0.6850800000000007,29.76,86.70298,93.54098,10.28823,29.74128,0.0,0.0,13843.0,80.0,5070.0,45.0,5400.0,45.26107,27.64251,117.18835,3.05014,357.440873869,100.0,100.0,234.8304
69,345.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
70,350.0,0.6850800000000007,29.76,87.07398,94.04299,10.24818,29.63066,0.0,0.0,13843.0,80.0,5070.0,45.0,5415.0,45.30914,27.68257,119.81546,3.14077,376.3128023042,100.0,100.0,234.831
71,355.0,0.6850800000000007,29.76,87.48098,94.56498,10.22148,29.58106,0.0,0.0,13847.0,80.0,5085.0,45.0,5400.0,45.3572,27.73864,119.92346,3.12928,375.2740849088,100.0,100.0,234.8299
72,360.0,0.6850800000000007,29.76,87.81399,95.04098,10.23292,29.43229,0.0,0.0,13848.0,80.0,5055.0,45.0,5415.0,45.39726,27.79739,116.63204,3.04385,355.010434954,100.0,100.0,234.8271
73,365.0,0.6850800000000007,29.76,88.19198,95.54098,10.16426,29.30259,0.0,0.0,13850.0,80.0,5055.0,45.0,5415.0,45.46936,27.8775,118.59237,3.08425,365.7685171725,100.0,100.0,234.8384
74,370.0,0.6850800000000007,29.76,88.53799,95.95799,10.16235,29.24156,0.0,0.0,13851.0,80.0,5055.0,45.0,5415.0,45.50674,27.95761,119.37474,3.13247,373.9377918078,100.0,100.0,234.8312
75,375.0,0.6850800000000007,29.76,88.92298,96.45399,10.16807,29.14047,0.0,0.0,13853.0,80.0,5055.0,45.0,5415.0,45.55213,28.01101,117.05676,3.06689,359.0002066764,100.0,100.0,234.805
76,380.0,0.6850800000000007,29.76,89.26899,96.95399,10.11848,29.02984,0.0,0.0,13853.0,80.0,5070.0,45.0,5415.0,45.61355,28.09646,118.94274,3.09158,367.7209961292,100.0,100.0,234.8233
77,385.0,0.6850800000000007,29.76,89.61499,97.39099,10.16426,28.90396,0.0,0.0,13856.0,80.0,5055.0,45.0,5415.0,45.68298,28.18191,116.80633,3.0487,356.10745827100004,100.0,100.0,234.8306
78,390.0,0.6850800000000007,29.76,89.96099,97.82598,10.12802,28.8887,0.0,0.0,13858.0,80.0,5070.0,45.0,5415.0,45.71502,28.26469,119.60174,3.13648,375.1284654752,100.0,100.0,234.8331
79,395.0,0.6850800000000007,29.76,90.31999,98.28498,10.10704,28.80859,0.0,0.0,13861.0,80.0,5070.0,45.0,5415.0,45.7711,28.32611,117.04095,3.06405,358.6193228475,100.0,100.0,234.8283
80,400.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
81,405.0,0.6850800000000007,29.76,90.67999,98.76098,10.08796,28.80859,0.0,0.0,13861.0,80.0,5070.0,45.0,5415.0,45.81115,28.37951,120.0673,3.13191,376.039977543,100.0,100.0,234.8295
82,410.0,0.6850800000000007,29.76,91.03999,99.18099,10.10322,28.63121,0.0,0.0,13862.0,80.0,5070.0,45.0,5415.0,45.87257,28.46229,119.95429,3.13883,376.5161240807,100.0,100.0,234.8351
83,415.0,0.6850800000000007,29.76,91.39999,99.58999,10.04791,28.54919,100.0,1806.0,13862.0,80.0,5070.0,45.0,5400.0,45.89126,28.52905,119.46765,3.14837,376.1283652305,100.0,100.0,234.8533
84,420.0,0.6850800000000007,29.76,91.75999,99.95399,10.08987,28.48434,100.0,1750.0,13856.0,80.0,5070.0,45.0,5415.0,45.95802,28.60382,119.65069,3.16131,378.2529228039,100.0,100.0,234.8366
85,425.0,0.6850800000000007,29.76,92.15998,100.37998,10.01358,28.35845,100.0,1695.0,13859.0,80.0,5070.0,45.0,5415.0,45.99273,28.68927,119.10848,3.14216,374.2579015168,100.0,100.0,234.8306
86,430.0,0.6850800000000007,29.76,92.51998,100.66598,10.00785,27.88925,100.0,1731.0,13884.0,80.0,5070.0,45.0,5415.0,46.03012,28.76136,120.14942,3.1809,382.183290078,100.0,100.0,234.867
87,435.0,0.6850800000000007,29.76,92.87998,101.04998,9.97352,27.93121,100.0,1731.0,13902.0,80.0,5070.0,45.0,5415.0,46.09687,28.87084,117.20149,3.08412,361.4634593388,100.0,100.0,234.9286
88,440.0,0.6850800000000007,29.76,93.20799,101.39999,9.97924,27.76145,100.0,1695.0,13905.0,80.0,5055.0,45.0,5415.0,46.12091,28.95896,119.447,3.15376,376.70717072,100.0,100.0,234.9684
89,445.0,0.6850800000000007,29.76,93.58299,101.69999,9.98115,28.1639,100.0,1531.0,13897.0,80.0,5070.0,45.0,5415.0,46.16363,29.02038,116.33302,3.07043,357.1923945986,100.0,100.0,234.9648
90,450.0,0.6850800000000007,29.76,94,101.89999,9.92584,28.12957,100.0,1752.0,13876.0,80.0,5070.0,45.0,5415.0,46.22772,29.06578,117.18045,3.10726,364.110125067,100.0,100.0,234.8279
91,455.0,0.6850800000000007,29.76,94.47799,102.19999,9.90104,27.8778,100.0,1733.0,13864.0,80.0,5070.0,45.0,5415.0,46.24107,29.14855,116.98564,3.10111,362.7853380604,100.0,100.0,234.8175
92,460.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
93,465.0,0.6850800000000007,29.76,94.86898,102.44999,9.87434,27.71949,100.0,1659.0,13876.0,80.0,5070.0,45.0,5415.0,46.29714,29.21264,119.05154,3.13427,373.1396702758,100.0,100.0,234.8693
94,470.0,0.6850800000000007,29.76,95.25,102.79998,9.86862,27.52685,100.0,1642.0,13895.0,80.0,5070.0,45.0,5415.0,46.35322,29.2794,120.00823,3.17448,380.9637259704,100.0,100.0,235.0363
95,475.0,0.6850800000000007,29.76,95.45799,103.25,9.85527,27.85491,100.0,1642.0,13913.0,80.0,5055.0,45.0,5415.0,46.37191,29.36218,118.45974,3.11355,368.830323477,100.0,100.0,235.032
96,480.0,0.6850800000000007,29.76,95.54098,103.64999,9.90486,27.71759,100.0,1677.0,13917.0,80.0,5055.0,45.0,5415.0,46.44401,29.46899,120.08528,3.18568,382.5532747904,100.0,100.0,235.0201
97,485.0,0.6850800000000007,29.76,95.625,104.15699,9.84954,27.51922,100.0,1677.0,13900.0,80.0,5070.0,45.0,5430.0,46.45736,29.52774,117.02516,3.08158,360.6223925528,100.0,100.0,234.9283
98,490.0,0.6850800000000007,29.76,95.70799,104.63099,9.81903,27.57453,100.0,1714.0,13883.0,80.0,5070.0,45.0,5415.0,46.52679,29.60517,117.10942,3.10055,363.103612181,100.0,100.0,234.8386
99,495.0,0.6850800000000007,29.76,95.875,105.10499,9.84573,27.565,100.0,1733.0,13872.0,80.0,5055.0,45.0,5415.0,46.5615,29.68261,118.29049,3.14077,371.5232222773,100.0,100.0,234.8147
100,500.0,0.6850800000000007,29.76,96.08999,105.47299,9.80377,27.2789,100.0,1733.0,13880.0,80.0,5055.0,45.0,5415.0,46.62025,29.74937,118.29049,3.10992,367.8739606608,100.0,100.0,234.8944
101,505.0,0.6850800000000007,29.76,96.31799,105.94699,9.85145,27.09388,100.0,1600.0,13902.0,80.0,5055.0,45.0,5415.0,46.65496,29.81079,118.2488,3.14437,371.817979256,100.0,100.0,234.963
102,510.0,0.6850800000000007,29.76,96.54499,106.31498,9.82666,27.15682,100.0,1696.0,13919.0,80.0,5070.0,45.0,5415.0,46.71371,29.94697,117.91729,3.13496,369.6659874584,100.0,100.0,235.0424
103,515.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
104,520.0,0.6850800000000007,29.76,96.81799,106.57798,9.89151,27.2274,100.0,1733.0,13927.0,80.0,5055.0,45.0,5415.0,46.7591,29.98168,119.22488,3.14244,374.6570319072,100.0,100.0,234.9662
105,525.0,0.6850800000000007,29.76,97.04299,106.84199,9.99259,26.89743,100.0,1695.0,13914.0,80.0,5070.0,45.0,5430.0,46.77513,30.06179,119.09295,3.14134,374.111447553,100.0,100.0,234.879
106,530.0,0.6850800000000007,29.76,97.34698,107.11099,9.94491,26.97753,100.0,1608.0,13903.0,80.0,5055.0,45.0,5415.0,46.81251,30.10719,119.5605,3.16447,378.345615435,100.0,100.0,234.839
107,535.0,0.6850800000000007,29.76,97.65199,107.33299,9.99069,27.19879,100.0,1714.0,13894.0,80.0,5055.0,45.0,5415.0,46.82052,30.16593,119.80773,3.17257,380.0984099661,100.0,100.0,234.8375
108,540.0,0.6850800000000007,29.76,97.95599,107.55499,10.01167,27.07481,100.0,1733.0,13897.0,80.0,5055.0,45.0,5415.0,46.87126,30.24871,116.93293,3.07565,359.6447661545,100.0,100.0,234.9145
109,545.0,0.6850800000000007,29.76,98.23799,107.83299,10.01358,27.16636,100.0,1714.0,13912.0,80.0,5070.0,45.0,5430.0,46.91131,30.29144,117.77081,3.10685,365.8962410485,100.0,100.0,234.979
110,550.0,0.6850800000000007,29.76,98.57099,108.05799,10.03456,27.04429,100.0,1608.0,13921.0,80.0,5055.0,45.0,5415.0,46.93801,30.37422,119.87461,3.16392,379.2736760712,100.0,100.0,234.9777
111,555.0,0.6850800000000007,29.76,98.80899,108.35198,9.98687,26.90887,100.0,1531.0,13924.0,80.0,5070.0,45.0,5415.0,46.99409,30.39558,116.66639,3.08792,360.2564790088,100.0,100.0,234.9144
112,560.0,0.6850800000000007,29.76,99.08999,108.58799,9.94873,27.0977,100.0,1695.0,13920.0,80.0,5070.0,45.0,5415.0,47.01545,30.44364,119.71766,3.15251,377.4111203266,100.0,100.0,234.8564
113,565.0,0.6850800000000007,29.76,99.31799,108.88198,9.86862,26.98516,100.0,1695.0,13920.0,80.0,5070.0,45.0,5430.0,47.03948,30.50773,119.46765,3.14837,376.1283652305,100.0,100.0,234.8471
114,570.0,0.6850800000000007,29.76,99.5,109.16598,9.79042,26.82876,100.0,1642.0,13924.0,80.0,5070.0,45.0,5415.0,47.11425,30.56648,119.0075,3.12983,372.473243725,100.0,100.0,234.9313
115,575.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
116,580.0,0.6850800000000007,29.76,99.77198,109.44398,9.85336,26.96228,100.0,1714.0,13925.0,80.0,5055.0,45.0,5430.0,47.14897,30.64926,118.18882,3.10182,366.6004456524,100.0,100.0,234.9485
117,585.0,0.6850800000000007,29.76,100.04699,109.66598,9.76943,26.56364,100.0,1714.0,13934.0,80.0,5055.0,45.0,5430.0,47.17567,30.708,117.06202,3.0948,362.28353949600006,100.0,100.0,234.9648
118,590.0,0.6850800000000007,29.76,100.33299,109.88798,9.82284,26.56364,100.0,1695.0,13932.0,80.0,5055.0,45.0,5415.0,47.19703,30.76141,118.70408,3.15086,374.0199375088,100.0,100.0,234.9329
119,595.0,0.6850800000000007,29.76,100.66598,110.05799,9.72175,26.54266,100.0,1636.0,13932.0,80.0,5055.0,45.0,5430.0,47.25044,30.83885,116.65846,3.07792,359.06540720320004,100.0,100.0,234.8717
120,600.0,0.6850800000000007,29.76,100.90399,110.29399,9.7084,26.58843,100.0,1625.0,13947.0,80.0,5055.0,45.0,5430.0,47.27714,30.8522,116.78259,3.07354,358.9359616686,100.0,100.0,234.8827
121,605.0,0.6850800000000007,29.76,101.09999,110.58799,9.65499,26.32141,100.0,1695.0,13960.0,80.0,5055.0,45.0,5430.0,47.32788,30.91629,117.58746,3.08905,363.233543313,100.0,100.0,234.9113
122,610.0,0.6850800000000007,29.76,101.19999,110.88198,9.63783,26.30805,100.0,1695.0,13965.0,80.0,5070.0,45.0,5415.0,47.3706,30.99372,116.4813,3.08129,358.912664877,100.0,100.0,234.986
123,615.0,0.6830799999999982,29.758,101.29998,111.25,9.54818,26.28898,100.0,1625.0,13964.0,80.0,5055.0,45.0,5430.0,47.38128,31.02577,118.15492,3.13539,370.4617546188,100.0,100.0,234.9699
124,620.0,0.6830799999999982,29.758,101.5,111.5,9.54246,26.24702,100.0,1733.0,13953.0,80.0,5055.0,45.0,5430.0,47.43202,31.06582,117.04623,3.07594,360.0271807062,100.0,100.0,234.9558
125,625.0,0.6850800000000007,29.76,101.75,111.75,9.54246,25.62904,100.0,1733.0,13943.0,80.0,5070.0,45.0,5430.0,47.45071,31.12724,119.15246,3.15843,376.3347042378,100.0,100.0,234.8488
126,630.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
127,635.0,0.6850800000000007,29.76,101.94999,111.93699,9.49096,25.63858,100.0,1677.0,13950.0,80.0,5070.0,45.0,5430.0,47.49343,31.18865,117.94604,3.10014,365.6492364456,100.0,100.0,234.859
128,640.0,0.6850800000000007,29.76,102.14999,112.25,9.45281,25.6977,100.0,1582.0,13966.0,80.0,5070.0,45.0,5430.0,47.52281,31.2207,119.00492,3.11607,370.8276610644,100.0,100.0,234.943
129,645.0,0.6830799999999982,29.758,102.25,112.5,9.43183,25.71105,0.0,0.0,13976.0,80.0,5070.0,45.0,5430.0,47.56019,31.26876,118.8079,3.11048,369.549596792,100.0,100.0,234.9372
130,650.0,0.6850800000000007,29.76,102.34999,112.875,9.40322,25.68435,0.0,0.0,13977.0,80.0,5070.0,45.0,5430.0,47.60025,31.32217,116.64526,3.0317,353.633434742,100.0,100.0,234.9378
