,time,Ohaus Water Weight,Ohaus Weight,Bucket Temp,Bucket Temp 2 (Figure out later lol),Intake Air RH,Exhaust RH,Grinder PWM,Grinder RPM,Stable Mass ,Intake Fan PWM,Intake Fan RPM,Exhaust Fan PWM,Exhaust Fan RPM,Intake SHT40,Exhaust SHT40,V_rms ,I_rms,Watts,Bucket Heater PWM,Intake Heater PWM
10,50.0,0.5359000000000018,30.352,38.52899,37.58799,26.93176,36.07177,100.0,1677.0,14237.0,80.0,5025.0,45.0,5415.0,29.81346,22.9615,119.33082,3.20932,382.9707872424,100.0,100.0
11,55.0,0.5359000000000018,30.352,40.57099,39.46998,25.43258,35.57205,100.0,1677.0,14236.0,80.0,5040.0,45.0,5415.0,30.86822,23.18313,119.95172,3.22242,386.5348215624,100.0,100.0
12,60.0,0.5359000000000018,30.352,42.51399,41.25698,24.16801,35.06851,100.0,1608.0,14222.0,80.0,5025.0,45.0,5430.0,31.8402,23.41278,118.8157,3.21797,382.345358129,100.0,100.0
13,65.0,0.5359000000000018,30.352,44.33299,42.97099,23.0484,34.81292,100.0,1695.0,14197.0,80.0,5025.0,45.0,5430.0,32.7214,23.60237,120.06216,3.22471,387.1656479736,100.0,100.0
14,70.0,0.5359000000000018,30.352,46.08299,44.55499,21.87728,34.3666,100.0,1677.0,14175.0,80.0,4995.0,45.0,5430.0,33.72276,23.77593,120.03906,3.2407,389.010581742,100.0,100.0
15,75.0,0.5359000000000018,30.352,47.70199,46.13798,20.98655,34.10148,100.0,1695.0,14167.0,80.0,5025.0,45.0,5415.0,34.44374,23.95217,118.2462,3.19372,377.645253864,100.0,100.0
16,80.0,0.5359000000000018,30.352,49.25,47.64799,20.11299,33.90121,100.0,1855.0,14162.0,80.0,5025.0,45.0,5430.0,35.11665,24.1658,119.98255,3.23399,388.0223668745,100.0,100.0
17,85.0,0.5359000000000018,30.352,50.75599,48.94499,19.48165,33.70666,100.0,1695.0,14161.0,80.0,5010.0,45.0,5430.0,35.72814,24.35806,117.65298,3.18159,374.3235446382,100.0,100.0
18,90.0,0.5359000000000018,30.352,52.24299,50.21598,18.6901,33.49876,100.0,1835.0,14161.0,80.0,5025.0,45.0,5430.0,36.43043,24.52629,118.49096,3.17845,376.61759181200006,100.0,100.0
19,95.0,0.5359000000000018,30.352,53.63099,51.26998,18.13507,33.23936,100.0,1608.0,14165.0,80.0,5025.0,45.0,5430.0,36.9458,24.68383,117.63726,3.147,370.20445722,100.0,100.0
20,100.0,0.5359000000000018,30.352,54.97198,52.26998,17.62199,32.89604,100.0,1731.0,14155.0,80.0,5010.0,45.0,5430.0,37.3944,24.87609,118.31916,3.20227,378.8898964932,100.0,100.0
21,105.0,0.5359000000000018,30.352,56.24299,53.23599,17.22335,32.67669,100.0,1714.0,14141.0,80.0,5010.0,45.0,5430.0,37.835,24.98291,115.46336,3.10504,358.51835133439994,100.0,100.0
22,110.0,0.5359000000000018,30.352,57.48599,54.16198,16.87049,32.66716,100.0,1677.0,14136.0,80.0,4995.0,45.0,5430.0,38.25157,25.18051,116.71922,3.15223,367.9258268606,100.0,100.0
23,115.0,0.5359000000000018,30.352,58.66598,55.0,16.42417,32.64236,100.0,1750.0,14139.0,80.0,5025.0,45.0,5430.0,38.70285,25.31936,115.93225,3.12817,362.6557864825,100.0,100.0
24,120.0,0.5359000000000018,30.352,59.80999,55.80999,16.11328,32.57369,100.0,1818.0,14135.0,80.0,5010.0,45.0,5430.0,39.0393,25.44219,118.03225,3.19209,376.7695649025,100.0,100.0
25,125.0,0.5339000000000029,30.35,60.89099,56.59399,15.72608,32.31048,100.0,1600.0,14134.0,80.0,5025.0,45.0,5430.0,39.36775,25.55168,118.83126,3.21432,381.9616956432,100.0,100.0
26,130.0,0.5339000000000029,30.35,62,57.32398,15.40565,32.08351,100.0,1677.0,14143.0,80.0,5010.0,45.0,5430.0,39.67483,25.70655,119.24298,3.20579,382.2679528542,100.0,100.0
27,135.0,0.5359000000000018,30.352,63.05499,58.0,15.07377,31.60476,100.0,1731.0,14145.0,80.0,5010.0,45.0,5445.0,39.9739,25.79734,117.38545,3.17393,372.5732013185,100.0,100.0
28,140.0,0.5339000000000029,30.35,64.05499,58.69398,14.76097,31.40449,100.0,1714.0,14144.0,80.0,5010.0,45.0,5445.0,40.289,25.91751,118.52478,3.20484,379.8529559352,100.0,100.0
29,145.0,0.5359000000000018,30.352,65.02699,59.35099,14.52255,31.18705,100.0,1695.0,14141.0,80.0,5010.0,45.0,5445.0,40.54534,26.03767,118.62876,3.17462,376.6012340712,100.0,100.0
30,150.0,0.5359000000000018,30.352,65.94398,59.97198,14.22882,31.00395,100.0,1695.0,14137.0,80.0,5010.0,45.0,5445.0,40.79368,26.13914,116.7113,3.13856,366.305417728,100.0,100.0
31,155.0,0.5359000000000018,30.352,66.85699,60.62098,13.99421,30.67779,100.0,1714.0,14129.0,80.0,4995.0,45.0,5430.0,41.01531,26.28067,119.23263,3.18623,379.9025826849,100.0,100.0
32,160.0,0.5359000000000018,30.352,67.77099,61.22198,13.79394,30.28869,100.0,1552.0,14128.0,80.0,5010.0,45.0,5430.0,41.22894,26.39549,119.7331,3.20648,383.921790488,100.0,100.0
33,165.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
34,170.0,0.5359000000000018,30.352,68.67599,61.83299,13.51737,29.95872,100.0,1733.0,14128.0,80.0,5010.0,45.0,5445.0,41.48796,26.51298,119.09295,3.21324,382.674230658,100.0,100.0
35,175.0,0.5359000000000018,30.352,69.57099,62.38798,13.32473,29.73365,100.0,1733.0,14133.0,80.0,5010.0,45.0,5445.0,41.68823,26.59576,119.73568,3.21392,384.8208966656,100.0,100.0
36,180.0,0.5339000000000029,30.35,70.44099,62.94398,13.12637,29.47044,100.0,1714.0,14140.0,80.0,5010.0,45.0,5445.0,41.88049,26.70791,116.52099,3.1208,363.638705592,100.0,100.0
37,185.0,0.5339000000000029,30.35,71.27198,63.47198,12.96615,29.0966,100.0,1733.0,14138.0,80.0,5010.0,45.0,5430.0,42.05139,26.8441,116.09696,3.12525,362.83202424,100.0,100.0
38,190.0,0.5339000000000029,30.35,72.11698,64.0,12.81738,28.96118,100.0,1806.0,14138.0,80.0,5010.0,45.0,5445.0,42.2303,26.91619,115.88703,3.11802,361.3380772806,100.0,100.0
39,195.0,0.5359000000000018,30.352,72.88198,64.47198,12.66479,28.63883,100.0,1642.0,14129.0,80.0,5010.0,45.0,5445.0,42.40119,27.05505,117.61105,3.14727,370.1537293335,100.0,100.0
40,200.0,0.5319000000000005,30.348,73.65599,64.94398,12.53318,28.48243,100.0,1695.0,14125.0,80.0,5010.0,45.0,5445.0,42.56675,27.15652,118.10795,3.16969,374.3655880355,100.0,100.0
41,205.0,0.5359000000000018,30.352,74.39299,65.38798,12.37678,28.14483,100.0,1714.0,14119.0,80.0,5010.0,45.0,5445.0,42.68692,27.2393,116.7113,3.13081,365.400905153,100.0,100.0
42,210.0,0.5339000000000029,30.35,75.06199,65.80499,12.27188,27.79006,100.0,1677.0,14124.0,80.0,5010.0,45.0,5445.0,42.84446,27.34077,115.52473,3.11898,360.3193223754,100.0,100.0
43,215.0,0.5359000000000018,30.352,75.71798,66.19999,12.08305,27.62413,100.0,1642.0,14136.0,80.0,5010.0,45.0,5445.0,42.95394,27.41287,115.96946,3.13427,363.4795993942,100.0,100.0
44,220.0,0.5339000000000029,30.35,76.34298,66.59999,12.06779,27.58598,100.0,1731.0,14151.0,80.0,4995.0,45.0,5445.0,43.08746,27.49298,115.01936,3.08482,354.81402211520003,100.0,100.0
45,225.0,0.5359000000000018,30.352,76.96798,66.97099,11.92092,27.39524,100.0,1677.0,14154.0,80.0,5010.0,45.0,5445.0,43.18626,27.60513,117.06729,3.16914,371.0026314306,100.0,100.0
46,230.0,0.5359000000000018,30.352,77.57998,67.34199,11.83319,27.16255,100.0,1591.0,14147.0,80.0,5010.0,45.0,5445.0,43.28239,27.70927,118.88572,3.20281,380.7683728732,100.0,100.0
47,235.0,0.5319000000000005,30.348,78.22499,67.74198,11.72256,27.08053,0.0,0.0,14141.0,80.0,4995.0,45.0,5445.0,43.40789,27.81875,117.49043,3.09873,364.0711201539,100.0,100.0
48,240.0,0.5359000000000018,30.352,78.83799,68.11698,11.6806,26.73721,0.0,0.0,14142.0,80.0,5010.0,45.0,5445.0,43.48266,27.9042,115.63941,3.07226,355.2743337666,100.0,100.0
49,245.0,0.5339000000000029,30.35,79.43299,68.46998,11.51084,26.54457,0.0,0.0,14143.0,80.0,5010.0,45.0,5460.0,43.59214,28.0297,117.67393,3.13343,368.7230224799,100.0,100.0
50,250.0,0.5359000000000018,30.352,80.03298,68.88198,11.4479,26.28326,0.0,0.0,14145.0,80.0,5010.0,45.0,5445.0,43.6589,28.14186,117.04359,3.11216,364.2583790544,100.0,100.0
51,255.0,0.5359000000000018,30.352,80.59999,69.22799,11.34681,26.12304,0.0,0.0,14144.0,80.0,5010.0,45.0,5445.0,43.77105,28.24333,118.88053,3.15513,375.0835266189,100.0,100.0
52,260.0,0.5359000000000018,30.352,81.16598,69.59999,11.27433,25.84457,0.0,0.0,14145.0,80.0,5010.0,45.0,5460.0,43.8298,28.33145,118.05314,3.13247,369.7979194558,100.0,100.0
53,265.0,0.5339000000000029,30.35,81.69999,69.97099,11.25144,25.70724,0.0,0.0,14144.0,80.0,5010.0,45.0,5460.0,43.92059,28.41957,115.05151,3.04385,350.1995387135,100.0,100.0
54,270.0,0.5339000000000029,30.35,82.27499,70.35198,11.16943,25.45166,0.0,0.0,14147.0,80.0,5010.0,45.0,5460.0,43.99269,28.53439,118.94792,3.15499,375.2794981208,100.0,100.0
55,275.0,0.5359000000000018,30.352,82.82699,70.70498,11.05308,25.27618,0.0,0.0,14147.0,80.0,5010.0,45.0,5460.0,44.08615,28.63052,119.10072,3.15237,375.4495367064,100.0,100.0
56,280.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
57,285.0,0.5359000000000018,30.352,83.34399,71.08999,11.00349,25.06256,0.0,0.0,14148.0,80.0,4995.0,45.0,5460.0,44.13955,28.69728,115.11579,3.04171,350.1488496009,100.0,100.0
58,290.0,0.5339000000000029,30.35,83.82699,71.48399,10.94436,24.93095,0.0,0.0,14148.0,80.0,5010.0,45.0,5445.0,44.21165,28.81477,115.62608,3.04798,352.4259793184,100.0,100.0
59,295.0,0.5339000000000029,30.35,84.32099,71.84799,10.86616,24.72305,0.0,0.0,14149.0,80.0,5010.0,45.0,5445.0,44.27841,28.88687,114.73493,3.04357,349.2037909001,100.0,100.0
60,300.0,0.5339000000000029,30.35,84.82099,72.17599,10.86807,24.51896,0.0,0.0,14149.0,80.0,5010.0,45.0,5460.0,44.33181,28.99368,114.80476,3.04528,349.6126395328,100.0,100.0
61,305.0,0.5359000000000018,30.352,85.35699,72.55799,10.78414,24.38735,0.0,0.0,14151.0,80.0,5010.0,45.0,5430.0,44.42794,29.0818,117.66084,3.13038,368.3231403192,100.0,100.0
62,310.0,0.5339000000000029,30.35,85.78498,72.88198,10.72883,24.20425,0.0,0.0,14153.0,80.0,4995.0,45.0,5445.0,44.45732,29.16992,117.63464,3.10658,365.4414199312,100.0,100.0
63,315.0,0.5359000000000018,30.352,86.25898,73.21798,10.70213,24.03068,0.0,0.0,14154.0,80.0,5010.0,45.0,5445.0,44.52674,29.27139,117.76296,3.11187,366.4630223352,100.0,100.0
64,320.0,0.5359000000000018,30.352,86.70298,73.59298,10.62393,23.92578,0.0,0.0,14155.0,80.0,5010.0,45.0,5460.0,44.55612,29.33547,115.08364,3.037,349.50901468,100.0,100.0
65,325.0,0.5339000000000029,30.35,87.22198,73.93699,10.53047,23.7236,0.0,0.0,14154.0,80.0,5010.0,45.0,5460.0,44.60685,29.42626,117.91729,3.13621,369.8133840709,100.0,100.0
66,330.0,0.5359000000000018,30.352,87.55499,74.24198,10.50949,23.59962,0.0,0.0,14156.0,80.0,5010.0,45.0,5445.0,44.66026,29.49302,117.40908,3.09495,363.375232146,100.0,100.0
67,335.0,0.5339000000000029,30.35,88.03799,74.57499,10.56289,23.35357,0.0,0.0,14158.0,80.0,5010.0,45.0,5460.0,44.69497,29.59182,118.63916,3.14091,372.6349240356,100.0,100.0
68,340.0,0.5359000000000018,30.352,88.46099,74.90899,10.45036,23.25057,0.0,0.0,14160.0,80.0,4995.0,45.0,5460.0,44.76974,29.66659,116.67431,3.07339,358.5856576109,100.0,100.0
69,345.0,0.5379000000000007,30.354,88.88398,75.28099,10.39314,23.13041,0.0,0.0,14162.0,80.0,5010.0,45.0,5460.0,44.83116,29.77073,116.14739,3.08073,357.8187487947,100.0,100.0
70,350.0,0.5339000000000029,30.35,89.30699,75.59298,10.45417,23.03695,0.0,0.0,14163.0,80.0,5010.0,45.0,5445.0,44.86053,29.83215,116.11555,3.07933,357.5580965815,100.0,100.0
71,355.0,0.5359000000000018,30.352,89.72999,75.93699,10.38742,22.98545,0.0,0.0,14162.0,80.0,4995.0,45.0,5460.0,44.91928,29.89624,118.46235,3.14202,372.211072947,100.0,100.0
72,360.0,0.5339000000000029,30.35,90.15998,76.28099,10.47515,22.86338,0.0,0.0,14164.0,80.0,5010.0,45.0,5460.0,44.94598,29.98703,118.56639,3.13967,372.2593376913,100.0,100.0
73,365.0,0.5339000000000029,30.35,90.59999,76.625,10.47706,22.93968,0.0,0.0,14166.0,80.0,5010.0,45.0,5460.0,44.99938,30.09117,118.1497,3.13981,370.967609557,100.0,100.0
74,370.0,0.5339000000000029,30.35,91,76.93699,10.47706,22.89962,0.0,0.0,14167.0,80.0,5010.0,45.0,5460.0,45.05012,30.14991,116.78259,3.07763,359.4136024617,100.0,100.0
75,375.0,0.5339000000000029,30.35,91.39999,77.25799,10.56098,22.83477,0.0,0.0,14168.0,80.0,4995.0,45.0,5460.0,45.07415,30.22468,116.39395,3.06675,356.9511461625,100.0,100.0
76,380.0,0.5339000000000029,30.35,91.75999,77.57998,10.55717,22.76039,0.0,0.0,14170.0,80.0,5010.0,45.0,5460.0,45.11154,30.2861,117.25408,3.09326,362.6973555008,100.0,100.0
77,385.0,0.5339000000000029,30.35,92.15998,77.86999,10.50567,22.6612,0.0,0.0,14172.0,80.0,5010.0,45.0,5460.0,45.18096,30.37956,118.0688,3.11927,368.288465776,100.0,100.0
78,390.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
79,395.0,0.5339000000000029,30.35,92.47999,78.16099,10.48278,22.56965,0.0,0.0,14174.0,80.0,5010.0,45.0,5460.0,45.1863,30.44631,115.35652,3.06462,353.52389832240004,100.0,100.0
80,400.0,0.5339000000000029,30.35,92.83999,78.48298,10.44654,22.43041,0.0,0.0,14174.0,80.0,5010.0,45.0,5460.0,45.23971,30.49972,118.39988,3.14147,371.9496710236,100.0,100.0
81,405.0,0.5339000000000029,30.35,93.20799,78.77398,10.39505,22.33314,0.0,0.0,14176.0,80.0,5010.0,45.0,5460.0,45.29312,30.60386,115.31376,3.04328,350.93205953280005,100.0,100.0
82,410.0,0.5339000000000029,30.35,93.54098,79.06599,10.36834,22.23777,0.0,0.0,14178.0,80.0,5025.0,45.0,5460.0,45.30647,30.65727,115.34317,3.06504,353.53142977680005,100.0,100.0
83,415.0,0.5339000000000029,30.35,93.91598,79.36599,10.43319,22.16911,35.0,393.0,14179.0,80.0,5010.0,45.0,5460.0,45.33584,30.73471,115.05418,3.07537,353.8341735466,100.0,100.0
84,420.0,0.5339000000000029,30.35,94.21699,79.69999,10.31112,22.00889,100.0,1806.0,14179.0,80.0,5025.0,45.0,5460.0,45.39726,30.78811,114.99523,3.08129,354.3336522467,100.0,100.0
85,425.0,0.5339000000000029,30.35,94.56498,80.0,10.33401,21.97074,100.0,1750.0,14188.0,80.0,4995.0,45.0,5460.0,45.46401,30.88691,117.94865,3.17872,374.925732728,100.0,100.0
86,430.0,0.5339000000000029,30.35,94.91299,80.39999,10.29777,21.96311,100.0,1750.0,14183.0,80.0,5010.0,45.0,5460.0,45.49873,30.92697,115.14524,3.08059,354.7152748916,100.0,100.0
87,435.0,0.5339000000000029,30.35,95.20799,80.89999,10.30921,22.09091,100.0,1731.0,14170.0,80.0,5010.0,45.0,5460.0,45.53611,30.98037,115.83383,3.11718,361.0748981994,100.0,100.0
88,440.0,0.5339000000000029,30.35,95.45799,81.53298,10.25199,22.06611,100.0,1659.0,14164.0,80.0,5010.0,45.0,5475.0,45.5735,31.01776,117.85192,3.14837,371.0414493704,100.0,100.0
89,445.0,0.5339000000000029,30.35,95.70799,82.30999,10.20812,22.2702,100.0,1659.0,14174.0,80.0,5025.0,45.0,5460.0,45.6269,31.03378,117.30928,3.13705,368.005076824,100.0,100.0
90,450.0,0.5339000000000029,30.35,95.91598,83.03399,10.29586,22.10235,100.0,1733.0,14190.0,80.0,5010.0,45.0,5460.0,45.65895,31.08451,115.50872,3.1035,358.48131252,100.0,100.0
91,455.0,0.5339000000000029,30.35,96.18099,83.68899,10.25199,21.92878,100.0,1659.0,14201.0,80.0,5010.0,45.0,5460.0,45.68298,31.09252,118.62097,3.17338,376.4294137786,100.0,100.0
92,460.0,0.5339000000000029,30.35,96.45399,84.07099,10.18524,22.1138,100.0,1582.0,14201.0,80.0,5010.0,45.0,5460.0,45.70434,31.14593,118.08969,3.18322,375.9054630018,100.0,100.0
93,465.0,0.5339000000000029,30.35,96.77198,84.42799,10.16807,22.23014,100.0,1714.0,14188.0,80.0,5025.0,45.0,5475.0,45.76042,31.1486,116.87756,3.11746,364.3611181976,100.0,100.0
94,470.0,0.5339000000000029,30.35,97.08599,84.64199,10.15472,22.35031,100.0,1714.0,14180.0,80.0,5010.0,45.0,5460.0,45.80047,31.17263,116.74827,3.10978,363.06143508060006,100.0,100.0
95,475.0,0.5339000000000029,30.35,97.39099,84.78498,10.14328,22.48191,100.0,1608.0,14182.0,80.0,5010.0,45.0,5460.0,45.8432,31.21536,117.37231,3.13247,367.6652399057,100.0,100.0
96,480.0,0.5339000000000029,30.35,97.69499,84.92799,10.17189,22.23396,100.0,1695.0,14190.0,80.0,5025.0,45.0,5460.0,45.8699,31.24206,118.30091,3.179,376.07859289,100.0,100.0
97,485.0,0.5339000000000029,30.35,98,85.10699,10.10513,22.10426,100.0,1733.0,14200.0,80.0,5025.0,45.0,5445.0,45.92597,31.26609,116.31977,3.10433,361.0949516041,100.0,100.0
98,490.0,0.5339000000000029,30.35,98.28498,85.35699,10.06889,22.16148,100.0,1677.0,14207.0,80.0,5010.0,45.0,5460.0,45.97137,31.28211,115.67138,3.11383,360.1810131854,100.0,100.0
99,495.0,0.5339000000000029,30.35,98.61898,85.53498,10.06889,22.31597,100.0,1677.0,14209.0,80.0,5010.0,45.0,5445.0,46.00875,31.30348,115.94819,3.11285,360.9293232415,100.0,100.0
100,500.0,0.5339000000000029,30.35,98.90399,85.64199,10.06889,22.35221,100.0,1677.0,14201.0,80.0,4995.0,45.0,5460.0,46.03012,31.32751,115.15863,3.09017,355.8597436671,100.0,100.0
101,505.0,0.5339000000000029,30.35,99.18099,85.78498,10.06126,22.56393,100.0,1695.0,14199.0,80.0,5025.0,45.0,5460.0,46.07818,31.36756,118.32698,3.16571,374.5889038558,100.0,100.0
102,510.0,0.5339000000000029,30.35,99.5,85.89199,10.08987,22.56774,100.0,1677.0,14206.0,80.0,5010.0,45.0,5475.0,46.11824,31.43432,117.72369,3.16941,373.1146403229,100.0,100.0
103,515.0,0.5339000000000029,30.35,99.81799,86.0,10.00404,22.68981,100.0,1731.0,14214.0,80.0,5010.0,45.0,5460.0,46.15295,31.46102,116.63204,3.10923,362.6358377292,100.0,100.0
104,520.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
105,525.0,0.5339000000000029,30.35,100.09498,86.07398,10.00595,22.30453,100.0,1733.0,14207.0,80.0,5010.0,45.0,5445.0,46.20635,31.5171,119.10848,3.18869,379.8000190912,100.0,100.0
106,530.0,0.5339000000000029,30.35,100.37998,86.18499,9.97161,22.25494,100.0,1642.0,14203.0,80.0,5010.0,45.0,5475.0,46.24107,31.5438,115.76994,3.08454,357.09701072760004,100.0,100.0
107,535.0,0.5339000000000029,30.35,100.66598,86.29598,10.02693,22.40562,100.0,1677.0,14201.0,80.0,5025.0,45.0,5475.0,46.28646,31.55181,117.78651,3.14575,370.5269138325,100.0,100.0
108,540.0,0.5339000000000029,30.35,100.95199,86.40699,9.98878,22.48001,100.0,1733.0,14205.0,80.0,5010.0,45.0,5460.0,46.31317,31.5892,114.70269,3.06716,351.8115026604,100.0,100.0
109,545.0,0.5339000000000029,30.35,101.25,86.62899,9.94873,22.5315,100.0,1695.0,14217.0,80.0,5010.0,45.0,5475.0,46.35589,31.63459,118.8079,3.18418,378.305739022,100.0,100.0
110,550.0,0.5339000000000029,30.35,101.5,86.85099,9.91058,22.68028,100.0,1642.0,14229.0,80.0,5025.0,45.0,5475.0,46.39595,31.66397,119.03082,3.18022,378.5441943804,100.0,100.0
111,555.0,0.5339000000000029,30.35,101.69999,87.22198,9.97161,22.41897,100.0,1750.0,14235.0,80.0,5010.0,45.0,5460.0,46.43867,31.71203,116.84063,3.13954,366.8258315102,100.0,100.0
112,560.0,0.5339000000000029,30.35,101.94999,87.55499,9.93537,22.43804,100.0,1714.0,14226.0,80.0,5010.0,45.0,5460.0,46.46003,31.72805,116.70072,3.1358,365.950117776,100.0,100.0
113,565.0,0.5339000000000029,30.35,102.25,87.85099,9.91821,22.45521,100.0,1659.0,14214.0,80.0,5010.0,45.0,5460.0,46.51077,31.79214,117.94865,3.14424,370.858863276,100.0,100.0
114,570.0,0.5339000000000029,30.35,102.44999,88.11499,9.89723,22.33314,100.0,1659.0,14206.0,80.0,5010.0,45.0,5460.0,46.55082,31.81083,117.75248,3.13912,369.6391650176,100.0,100.0
115,575.0,0.5339000000000029,30.35,102.75,88.34599,9.86289,22.31025,100.0,1695.0,14210.0,80.0,5025.0,45.0,5475.0,46.59622,31.87225,116.34097,3.09761,360.3789520817,100.0,100.0
116,580.0,0.5339000000000029,30.35,103,88.57598,9.83238,22.52769,100.0,1659.0,14230.0,80.0,5010.0,45.0,5460.0,46.63894,31.95236,116.76147,3.14341,367.0291724127,100.0,100.0
117,585.0,0.5339000000000029,30.35,103.25,88.80699,9.83619,22.57537,100.0,1695.0,14246.0,80.0,5010.0,45.0,5475.0,46.66297,31.96304,116.90393,3.14451,367.6055769243,100.0,100.0
118,590.0,0.5339000000000029,30.35,103.44999,89.0,9.81712,22.11761,100.0,1731.0,14248.0,80.0,5010.0,45.0,5475.0,46.71638,32.03781,118.08447,3.16749,374.0313778803,100.0,100.0
119,595.0,0.5339000000000029,30.35,103.69999,89.19198,9.85145,22.17674,100.0,1655.0,14242.0,80.0,5025.0,45.0,5475.0,46.74575,32.08053,115.64207,3.10951,359.59017308570003,100.0,100.0
120,600.0,0.5339000000000029,30.35,103.89999,89.38398,9.77325,22.47238,100.0,1548.0,14209.0,80.0,5010.0,45.0,5460.0,46.7778,32.14462,118.48057,3.17982,376.7468860974,100.0,100.0
121,605.0,0.5339000000000029,30.35,104.15699,89.53799,9.76753,22.18818,100.0,1695.0,14219.0,80.0,5010.0,45.0,5475.0,46.83387,32.17399,115.38858,3.09269,356.8611074802,100.0,100.0
122,610.0,0.5339000000000029,30.35,104.42098,89.57598,9.76371,22.1672,100.0,1696.0,14215.0,80.0,5010.0,45.0,5475.0,46.86325,32.26745,118.59757,3.16529,375.3957023453,100.0,100.0
123,615.0,0.5339000000000029,30.35,104.68399,89.61499,9.79232,22.36747,100.0,1642.0,14236.0,80.0,5010.0,45.0,5475.0,46.89529,32.34489,118.29832,3.1609,373.929159688,100.0,100.0
124,620.0,0.5339000000000029,30.35,105,89.76899,9.66453,22.21298,100.0,1750.0,14257.0,80.0,5010.0,45.0,5475.0,46.93267,32.36358,117.1752,3.15003,369.105395256,100.0,100.0
125,625.0,0.5339000000000029,30.35,105.15699,90.0,9.74655,22.02796,100.0,1714.0,14267.0,80.0,5010.0,45.0,5475.0,46.9754,32.40364,118.20448,3.16625,374.2649348,100.0,100.0
126,630.0,0.5319000000000005,30.348,105.42098,90.19999,9.67597,21.68655,100.0,1659.0,14265.0,80.0,5010.0,45.0,5475.0,47.01011,32.46238,117.37757,3.16007,370.9213376299001,100.0,100.0
127,635.0,0.5339000000000029,30.35,105.63099,90.35998,9.72938,21.88301,100.0,1733.0,14255.0,80.0,5010.0,45.0,5475.0,47.05017,32.48374,117.04623,3.11941,365.1151803243,100.0,100.0
128,640.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
129,645.0,0.5379000000000007,30.354,105.78898,90.59999,9.68933,21.76856,100.0,1696.0,14246.0,80.0,5010.0,45.0,5475.0,47.08221,32.54783,117.09361,3.10615,363.7103167015,100.0,100.0
130,650.0,0.5339000000000029,30.35,106.05198,90.75999,9.78279,21.63505,0.0,0.0,14244.0,80.0,5025.0,45.0,5475.0,47.14363,32.59056,116.91447,3.10041,362.4827919327,100.0,100.0
131,655.0,0.5319000000000005,30.348,106.20999,90.91999,9.82093,21.81434,0.0,0.0,14248.0,80.0,5040.0,45.0,5490.0,47.1463,32.67333,118.64955,3.12928,371.2876638240001,100.0,100.0
132,660.0,0.5339000000000029,30.35,106.42098,91.11999,9.81521,21.73423,0.0,0.0,14249.0,80.0,5010.0,45.0,5475.0,47.19436,32.75344,115.08901,3.03514,349.3112578114,100.0,100.0
