,time,Ohaus Water Weight,Ohaus Weight,Bucket Temp,Bucket Temp 2 (Figure out later lol),Intake Air RH,Exhaust RH,Grinder PWM,Grinder RPM,Stable Mass ,Intake Fan PWM,Intake Fan RPM,Exhaust Fan PWM,Exhaust Fan RPM,Intake SHT40,Exhaust SHT40,V_rms ,I_rms,Watts,Bucket Heater PWM,Intake Heater PWM
33,165.0,0.5273800000000028,30.318,69,61.66598,12.21466,28.4729,100.0,1714.0,14156.0,80.0,5025.0,45.0,5430.0,40.82305,25.62911,117.62416,3.17776,373.7813506816,100.0,100.0
34,170.0,0.5273800000000028,30.318,69.82798,62.19398,12.06588,28.24211,100.0,1677.0,14162.0,80.0,5025.0,45.0,5430.0,41.03134,25.7199,116.46012,3.12107,363.4801867284,100.0,100.0
35,175.0,0.5273800000000028,30.318,70.64698,62.72198,11.94763,27.90451,100.0,1752.0,14157.0,80.0,5010.0,45.0,5445.0,41.19155,25.82138,115.93225,3.10894,360.426409315,100.0,100.0
36,180.0,0.5273800000000028,30.318,71.45399,63.19398,11.86561,27.45819,100.0,1714.0,14151.0,80.0,5010.0,45.0,5430.0,41.38648,25.9362,117.62416,3.18446,374.5694325536,100.0,100.0
37,185.0,0.5293800000000017,30.32,72.20498,63.66598,11.69204,27.31323,100.0,1695.0,14147.0,80.0,5025.0,45.0,5430.0,41.57341,26.05369,115.46336,3.12483,360.8033712288,100.0,100.0
38,190.0,0.5293800000000017,30.32,72.88198,64.16598,11.58332,27.29034,100.0,1750.0,14150.0,80.0,5010.0,45.0,5430.0,41.72561,26.15516,116.85119,3.13482,366.3074474358,100.0,100.0
39,195.0,0.5273800000000028,30.318,73.59298,64.61099,11.47079,27.03666,100.0,1714.0,14154.0,80.0,5025.0,45.0,5430.0,41.84844,26.26464,114.14237,3.08116,351.6909047492,100.0,100.0
40,200.0,0.5273800000000028,30.318,74.27198,65.05499,11.38496,26.69906,100.0,1655.0,14149.0,80.0,5025.0,45.0,5430.0,41.99264,26.34208,114.62205,3.09242,354.45951986100005,100.0,100.0
41,205.0,0.5273800000000028,30.318,74.93899,65.47198,11.30485,26.51596,100.0,1714.0,14160.0,80.0,5025.0,45.0,5445.0,42.13951,26.44088,115.14791,3.11495,358.6799822545,100.0,100.0
42,210.0,0.5273800000000028,30.318,75.59298,65.83299,11.22856,26.43966,100.0,1733.0,14168.0,80.0,5025.0,45.0,5445.0,42.26501,26.58508,116.22433,3.11927,362.5350658391,100.0,100.0
43,215.0,0.5273800000000028,30.318,76.21798,66.22799,11.16752,26.17263,100.0,1714.0,14167.0,80.0,5010.0,45.0,5445.0,42.37716,26.65184,114.97915,3.08638,354.869348977,100.0,100.0
44,220.0,0.5273800000000028,30.318,76.81199,66.59999,11.04354,26.06201,100.0,1731.0,14164.0,80.0,5025.0,45.0,5445.0,42.49732,26.75331,117.61891,3.18186,374.2469049726,100.0,100.0
45,225.0,0.5273800000000028,30.318,77.38699,67.05699,11.03973,25.99334,100.0,1677.0,14160.0,80.0,5025.0,45.0,5445.0,42.59078,26.8254,116.78523,3.09129,361.0170136467,100.0,100.0
46,230.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
47,235.0,0.5273800000000028,30.318,78.03199,67.54199,10.88523,25.75683,0.0,0.0,14161.0,80.0,5010.0,45.0,5430.0,42.73765,26.9429,117.68441,3.12831,368.1533166471,100.0,100.0
48,240.0,0.5273800000000028,30.318,78.57998,67.97099,10.83183,25.70533,0.0,0.0,14162.0,80.0,5025.0,45.0,5445.0,42.83111,27.02033,114.25035,3.03199,346.4059186965,100.0,100.0
49,245.0,0.5273800000000028,30.318,79.13299,68.38198,10.84899,25.50888,0.0,0.0,14163.0,80.0,5025.0,45.0,5445.0,42.92457,27.07107,118.26704,3.14962,372.4962345248,100.0,100.0
50,250.0,0.5273800000000028,30.318,79.69999,68.76399,10.86616,25.32196,0.0,0.0,14164.0,80.0,5025.0,45.0,5460.0,43.03138,27.18322,118.38948,3.15031,372.9635627388,100.0,100.0
51,255.0,0.5273800000000028,30.318,80.23298,69.14199,10.80513,25.23994,0.0,0.0,14164.0,80.0,5025.0,45.0,5445.0,43.13018,27.26333,115.18806,3.04171,350.3686739826,100.0,100.0
52,260.0,0.5293800000000017,30.32,80.76599,69.51399,10.73074,25.1255,0.0,0.0,14164.0,80.0,5025.0,45.0,5445.0,43.2183,27.34878,115.9535,3.05838,354.62986533000003,100.0,100.0
53,265.0,0.5273800000000028,30.318,81.29998,69.88499,10.7479,25.0492,0.0,0.0,14165.0,80.0,5025.0,45.0,5460.0,43.26637,27.42622,117.7839,3.13191,368.888574249,100.0,100.0
54,270.0,0.5273800000000028,30.318,81.83299,70.26399,10.65635,24.87754,0.0,0.0,14166.0,80.0,5010.0,45.0,5445.0,43.34915,27.47695,115.5274,3.05255,352.65316487,100.0,100.0
55,275.0,0.5273800000000028,30.318,82.30999,70.64698,10.60104,24.67536,0.0,0.0,14166.0,80.0,5025.0,45.0,5445.0,43.45596,27.60513,116.53157,3.08003,358.9207315471,100.0,100.0
56,280.0,0.5293800000000017,30.32,82.82699,71.0,10.63346,24.60289,0.0,0.0,14168.0,80.0,5010.0,45.0,5460.0,43.54942,27.6612,114.93624,3.04214,349.65213315359995,100.0,100.0
57,285.0,0.5273800000000028,30.318,83.30999,71.36299,10.5381,24.42359,0.0,0.0,14168.0,80.0,5010.0,45.0,5445.0,43.58947,27.76,117.18571,3.12442,366.1373760382001,100.0,100.0
58,290.0,0.5273800000000028,30.318,83.79299,71.72698,10.43319,24.26528,0.0,0.0,14168.0,80.0,5025.0,45.0,5460.0,43.6589,27.80273,115.47402,3.07919,355.5664476438,100.0,100.0
59,295.0,0.5273800000000028,30.318,84.28498,72.08799,10.42556,24.14321,0.0,0.0,14169.0,80.0,5025.0,45.0,5445.0,43.72299,27.91488,114.66238,3.039,348.45897282,100.0,100.0
60,300.0,0.5293800000000017,30.32,84.75,72.46998,10.38742,23.983,0.0,0.0,14172.0,80.0,5010.0,45.0,5460.0,43.78707,28.01368,116.68489,3.08285,359.7220131365,100.0,100.0
61,305.0,0.5273800000000028,30.318,85.21398,72.79399,10.27488,23.84948,0.0,0.0,14172.0,80.0,5025.0,45.0,5445.0,43.84849,28.06709,115.17201,3.06816,353.3661542016,100.0,100.0
62,310.0,0.5293800000000017,30.32,85.64199,73.15599,10.23292,23.71215,0.0,0.0,14174.0,80.0,5025.0,45.0,5445.0,43.91525,28.15254,116.50247,3.1074,362.01977527800005,100.0,100.0
63,315.0,0.5273800000000028,30.318,86.11099,73.46798,10.20812,23.51188,0.0,0.0,14175.0,80.0,5010.0,45.0,5460.0,43.97399,28.24333,117.67393,3.11871,366.9908622303,100.0,100.0
64,320.0,0.5273800000000028,30.318,86.51799,73.84298,10.18333,23.36692,0.0,0.0,14176.0,80.0,5025.0,45.0,5445.0,44.03007,28.30741,118.02441,3.13552,370.0678980432001,100.0,100.0
65,325.0,0.5293800000000017,30.32,86.96199,74.15098,10.12039,23.29635,0.0,0.0,14174.0,80.0,5010.0,45.0,5460.0,44.09149,28.37951,117.62678,3.13288,368.5105865264,100.0,100.0
66,330.0,0.5273800000000028,30.318,87.36999,74.51499,10.07843,23.16093,0.0,0.0,14177.0,80.0,5025.0,45.0,5460.0,44.13421,28.47564,114.95234,3.03758,349.17692893720005,100.0,100.0
67,335.0,0.5273800000000028,30.318,87.77699,74.84799,10.01167,22.98545,0.0,0.0,14178.0,80.0,5025.0,45.0,5460.0,44.20898,28.53706,115.47135,3.046,351.7257321,100.0,100.0
68,340.0,0.5273800000000028,30.318,88.19198,75.15599,10.0193,22.91488,0.0,0.0,14180.0,80.0,5025.0,45.0,5460.0,44.23835,28.60382,117.6687,3.13316,368.674864092,100.0,100.0
69,345.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
70,350.0,0.5273800000000028,30.318,88.57598,75.53099,9.9411,22.74894,0.0,0.0,14181.0,80.0,5010.0,45.0,5460.0,44.28108,28.67858,116.97509,3.11968,364.9248487712,100.0,100.0
71,355.0,0.5293800000000017,30.32,89,75.84298,9.97161,22.71461,0.0,0.0,14182.0,80.0,5025.0,45.0,5460.0,44.33448,28.75335,117.99307,3.13842,370.3118107494,100.0,100.0
72,360.0,0.5273800000000028,30.318,89.38398,76.18699,9.92202,22.56011,0.0,0.0,14182.0,80.0,5025.0,45.0,5460.0,44.3692,28.82545,114.76986,3.03857,348.7362535002,100.0,100.0
73,365.0,0.5273800000000028,30.318,89.80699,76.53099,9.88769,22.50289,0.0,0.0,14185.0,80.0,5010.0,45.0,5460.0,44.41993,28.87619,116.24555,3.06703,356.5285892165,100.0,100.0
74,370.0,0.5273800000000028,30.318,90.19999,76.875,9.92774,22.35031,0.0,0.0,14186.0,80.0,5010.0,45.0,5445.0,44.46266,28.98834,114.43635,3.03742,347.591258217,100.0,100.0
75,375.0,0.5273800000000028,30.318,90.55999,77.22499,9.85527,22.25112,0.0,0.0,14187.0,80.0,5025.0,45.0,5445.0,44.49737,29.03106,114.22067,3.03599,346.7728119133,100.0,100.0
76,380.0,0.5273800000000028,30.318,90.95999,77.54798,9.82475,22.06039,0.0,0.0,14188.0,80.0,5025.0,45.0,5460.0,44.53208,29.09515,117.76557,3.13566,369.2727872262,100.0,100.0
77,385.0,0.5273800000000028,30.318,91.31999,77.86999,9.73892,22.02606,0.0,0.0,14188.0,80.0,5010.0,45.0,5460.0,44.57481,29.19929,118.09751,3.13787,370.5746337037,100.0,100.0
78,390.0,0.5273800000000028,30.318,91.67999,78.19299,9.73892,21.88301,0.0,0.0,14190.0,80.0,5025.0,45.0,5460.0,44.60418,29.21798,117.08572,3.12066,365.3847229752,100.0,100.0
79,395.0,0.5273800000000028,30.318,92,78.54798,9.75608,21.74568,0.0,0.0,14192.0,80.0,5025.0,45.0,5460.0,44.65225,29.31411,117.33818,3.12428,366.5973290104,100.0,100.0
80,400.0,0.5273800000000028,30.318,92.35998,78.90299,9.70268,21.68846,0.0,0.0,14194.0,80.0,5025.0,45.0,5460.0,44.68162,29.34883,114.06674,3.02438,344.9811671212,100.0,100.0
81,405.0,0.5293800000000017,30.32,92.67999,79.23298,9.68551,21.54159,0.0,0.0,14195.0,80.0,5025.0,45.0,5460.0,44.74304,29.42626,115.33247,3.07086,354.1698688242,100.0,100.0
82,410.0,0.5273800000000028,30.318,93.04098,79.56599,9.64164,21.52824,60.0,765.0,14197.0,80.0,5010.0,45.0,5460.0,44.75372,29.48501,114.79133,3.09298,355.0472878634,100.0,100.0
83,415.0,0.5273800000000028,30.318,93.375,79.86599,9.65118,21.389,100.0,1806.0,14195.0,80.0,5025.0,45.0,5460.0,44.7644,29.55978,115.58609,3.11648,360.2217377632,100.0,100.0
84,420.0,0.5253800000000004,30.316,93.70799,80.16598,9.62638,21.48818,100.0,1752.0,14191.0,80.0,5025.0,45.0,5460.0,44.79377,29.64256,114.8504,3.07537,353.207474648,100.0,100.0
85,425.0,0.5273800000000028,30.318,94.08599,80.43299,9.62257,21.69227,100.0,1752.0,14189.0,80.0,5010.0,45.0,5460.0,44.8632,29.67994,116.06776,3.10055,359.873893268,100.0,100.0
86,430.0,0.5253800000000004,30.316,94.47799,80.66598,9.58824,21.45957,100.0,1714.0,14193.0,80.0,5025.0,45.0,5460.0,44.89791,29.73335,114.93893,3.09887,356.1808020091,100.0,100.0
87,435.0,0.5253800000000004,30.316,94.82598,80.89999,9.6054,21.40045,100.0,1731.0,14196.0,80.0,5025.0,45.0,5460.0,44.91394,29.79476,114.8155,3.08961,354.735116955,100.0,100.0
88,440.0,0.5273800000000028,30.318,95.16598,81.09999,9.57107,21.41189,100.0,1750.0,14204.0,80.0,5010.0,45.0,5460.0,44.94598,29.84016,118.38687,3.17681,376.0925924847001,100.0,100.0
89,445.0,0.5273800000000028,30.318,95.54098,81.29998,9.57298,21.52061,100.0,1731.0,14212.0,80.0,5010.0,45.0,5460.0,44.97535,29.88021,118.45454,3.18322,377.0668608188,100.0,100.0
90,450.0,0.5273800000000028,30.318,95.875,81.5,9.51576,21.36802,100.0,1752.0,14214.0,80.0,5025.0,45.0,5460.0,45.04211,29.9443,114.59515,3.06802,351.580212103,100.0,100.0
91,455.0,0.5273800000000028,30.318,96.22698,81.73298,9.48143,21.36421,100.0,1731.0,14212.0,80.0,5025.0,45.0,5460.0,45.07949,29.97367,114.53057,3.08271,353.0645334447,100.0,100.0
92,460.0,0.5273800000000028,30.318,96.58999,81.96598,9.46235,21.56257,100.0,1733.0,14218.0,80.0,5025.0,45.0,5460.0,45.09819,30.02708,113.89367,3.06178,348.7173609326,100.0,100.0
93,465.0,0.5273800000000028,30.318,96.95399,82.17199,9.43183,21.66366,100.0,1752.0,14221.0,80.0,5010.0,45.0,5460.0,45.12222,30.07247,117.66084,3.17558,373.6414102872,100.0,100.0
94,470.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
95,475.0,0.5253800000000004,30.316,97.25999,82.37899,9.40132,21.48056,100.0,1733.0,14223.0,80.0,5025.0,45.0,5460.0,45.17562,30.12054,116.20312,3.13912,364.7755380544,100.0,100.0
96,480.0,0.5253800000000004,30.316,97.56498,82.58599,9.42039,21.39091,100.0,1714.0,14221.0,80.0,5025.0,45.0,5460.0,45.1863,30.17127,115.62075,3.09199,357.4982027925,100.0,100.0
97,485.0,0.5273800000000028,30.318,97.82598,82.79299,9.38987,21.44241,100.0,1731.0,14213.0,80.0,5025.0,45.0,5460.0,45.22636,30.18997,117.51405,3.15939,371.2727144295,100.0,100.0
98,490.0,0.5273800000000028,30.318,98.09498,83.0,9.42993,21.38519,100.0,1677.0,14207.0,80.0,5025.0,45.0,5460.0,45.24238,30.24337,116.15005,3.10461,360.6006067305,100.0,100.0
99,495.0,0.5273800000000028,30.318,98.47599,83.24099,9.35173,21.52824,100.0,1714.0,14213.0,80.0,5025.0,45.0,5460.0,45.29045,30.31814,114.34204,3.07269,351.3376428876,100.0,100.0
100,500.0,0.5253800000000004,30.316,98.71398,83.48199,9.3708,21.58355,100.0,1515.0,14229.0,80.0,5025.0,45.0,5460.0,45.29312,30.35552,114.57902,3.08679,353.6813731458,100.0,100.0
101,505.0,0.5253800000000004,30.316,99,83.82699,9.33456,21.34132,100.0,1752.0,14243.0,80.0,5025.0,45.0,5460.0,45.32783,30.4116,117.78651,3.15362,371.4538936662,100.0,100.0
102,510.0,0.5253800000000004,30.316,99.22698,84.17799,9.29832,21.16966,100.0,1733.0,14241.0,80.0,5025.0,45.0,5460.0,45.34118,30.46234,117.4878,3.14479,369.474458562,100.0,100.0
103,515.0,0.5253800000000004,30.316,99.5,84.42799,9.32884,21.3356,100.0,1677.0,14230.0,80.0,5025.0,45.0,5475.0,45.37857,30.52108,114.63281,3.08271,353.37970971510003,100.0,100.0
104,520.0,0.5273800000000028,30.318,99.72698,84.67799,9.32121,21.40808,100.0,1714.0,14215.0,80.0,5025.0,45.0,5460.0,45.41328,30.56114,117.26985,3.16433,371.0805044505,100.0,100.0
105,525.0,0.5293800000000017,30.32,100,84.85699,9.24301,21.40617,100.0,1733.0,14210.0,80.0,5025.0,45.0,5460.0,45.44532,30.56915,116.88284,3.15582,368.8612041288,100.0,100.0
106,530.0,0.5293800000000017,30.32,100.23799,85.14199,9.21058,21.47483,100.0,1714.0,14227.0,80.0,5025.0,45.0,5460.0,45.46936,30.66528,114.93356,3.08482,354.5493445592,100.0,100.0
107,535.0,0.5293800000000017,30.32,100.47599,85.39199,9.2678,21.66557,100.0,1582.0,14249.0,80.0,5025.0,45.0,5475.0,45.51208,30.70266,115.16397,3.07904,354.5944701888,100.0,100.0
108,540.0,0.5273800000000028,30.318,100.71398,85.75,9.23156,21.26502,100.0,1750.0,14265.0,80.0,5010.0,45.0,5475.0,45.52009,30.73738,117.865,3.16653,373.22305845,100.0,100.0
109,545.0,0.5253800000000004,30.316,100.90399,86.11099,9.23538,21.22879,100.0,1731.0,14267.0,80.0,5025.0,45.0,5460.0,45.57083,30.76942,114.91748,3.07086,352.8954926328,100.0,100.0
110,550.0,0.5253800000000004,30.316,101.19999,86.36999,9.22775,21.22497,100.0,1731.0,14255.0,80.0,5010.0,45.0,5475.0,45.59219,30.81748,117.43533,3.15209,370.1667293397,100.0,100.0
111,555.0,0.5273800000000028,30.318,101.44999,86.55499,9.20295,21.14868,100.0,1733.0,14237.0,80.0,5025.0,45.0,5475.0,45.59219,30.8255,117.52716,3.15209,370.4561857644,100.0,100.0
112,560.0,0.5273800000000028,30.318,101.64999,86.73999,9.15527,20.96557,100.0,1714.0,14225.0,80.0,5025.0,45.0,5475.0,45.61889,30.88157,117.20413,3.14106,368.1452045778,100.0,100.0
113,565.0,0.5273800000000028,30.318,101.84999,86.92498,9.15718,21.07429,100.0,1695.0,14238.0,80.0,5025.0,45.0,5475.0,45.63224,30.89225,114.32046,3.06378,350.2527389388,100.0,100.0
114,570.0,0.5253800000000004,30.316,102.09999,87.22198,9.12284,20.88165,100.0,1750.0,14254.0,80.0,5025.0,45.0,5460.0,45.65628,30.93231,117.21726,3.13981,368.0399251206,100.0,100.0
115,575.0,0.5253800000000004,30.316,102.29998,87.51799,9.15145,20.70426,100.0,1733.0,14266.0,80.0,5010.0,45.0,5475.0,45.66696,30.98304,114.30969,3.05966,349.74878610540003,100.0,100.0
116,580.0,0.5253800000000004,30.316,102.54998,87.70298,9.15336,20.95603,100.0,1659.0,14273.0,80.0,5010.0,45.0,5460.0,45.70701,31.02043,114.7591,3.09298,354.947601118,100.0,100.0
117,585.0,0.5253800000000004,30.316,102.69999,87.88798,9.10568,20.77674,100.0,1731.0,14271.0,80.0,5025.0,45.0,5475.0,45.7257,31.06582,117.99829,3.17338,374.4534135202,100.0,100.0
118,590.0,0.5293800000000017,30.32,102.89999,88.03799,9.11331,20.69854,100.0,1731.0,14263.0,80.0,5025.0,45.0,5460.0,45.74172,31.09786,117.95649,3.18241,375.3859133409,100.0,100.0
119,595.0,0.5253800000000004,30.316,103.14999,88.30699,9.09423,20.72906,100.0,1733.0,14253.0,80.0,5010.0,45.0,5475.0,45.76309,31.18064,114.4902,3.07565,352.13178363000003,100.0,100.0
120,600.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
121,605.0,0.5273800000000028,30.318,103.29998,88.65299,9.06944,20.70999,100.0,1731.0,14258.0,80.0,5025.0,45.0,5460.0,45.79246,31.23672,114.08836,3.05851,348.9403899436,100.0,100.0
122,610.0,0.5273800000000028,30.318,103.5,89.0,9.05036,20.59936,100.0,1733.0,14264.0,80.0,5025.0,45.0,5475.0,45.81382,31.25808,114.40402,3.06036,350.11748664720005,100.0,100.0
123,615.0,0.5273800000000028,30.318,103.64999,89.26899,9.05609,20.66612,100.0,1695.0,14268.0,80.0,5010.0,45.0,5475.0,45.82984,31.32217,114.68388,3.08721,354.0532211748,100.0,100.0
124,620.0,0.5253800000000004,30.316,103.89999,89.46099,9.0332,20.87593,100.0,1659.0,14266.0,80.0,5025.0,45.0,5475.0,45.83786,31.38893,114.56018,3.07,351.6997526,100.0,100.0
125,625.0,0.5273800000000028,30.318,104.10499,89.57598,9.03511,20.74813,100.0,1695.0,14268.0,80.0,5025.0,45.0,5460.0,45.87257,31.39694,117.3802,3.16406,371.3979956120001,100.0,100.0
126,630.0,0.5253800000000004,30.316,104.31498,89.72999,8.98933,20.60508,100.0,1733.0,14266.0,80.0,5025.0,45.0,5460.0,45.87257,31.45034,115.75396,3.12136,361.3097805856,100.0,100.0
127,635.0,0.5273800000000028,30.318,104.52598,89.92298,9.0065,20.71189,100.0,1714.0,14276.0,80.0,5025.0,45.0,5475.0,45.91796,31.51443,117.06993,3.13455,366.9615490815,100.0,100.0
128,640.0,0.5253800000000004,30.316,104.73599,90.03999,8.99314,20.55549,86.0,1733.0,14283.0,80.0,5025.0,45.0,5475.0,45.942,31.54113,117.34605,3.10658,364.544892009,100.0,100.0
129,645.0,0.5253800000000004,30.316,104.94699,90.15998,8.96644,20.28656,0.0,0.0,14284.0,80.0,5025.0,45.0,5475.0,45.9687,31.57051,117.41958,3.11857,366.1811796006,100.0,100.0
130,650.0,0.5273800000000028,30.318,105.15699,90.19999,8.98361,20.15113,0.0,0.0,14286.0,80.0,5025.0,45.0,5460.0,45.97671,31.58386,117.05676,3.08848,361.5274621248,100.0,100.0
131,655.0,0.5273800000000028,30.318,105.36799,90.27999,9.01031,19.99855,0.0,0.0,14288.0,80.0,5025.0,45.0,5475.0,46.01409,31.63192,114.17747,3.02482,345.3662948054,100.0,100.0
