,time,Ohaus Water Weight,Ohaus Weight,Bucket Temp,Bucket Temp 2 (Figure out later lol),Intake Air RH,Exhaust RH,Grinder PWM,Grinder RPM,Stable Mass ,Intake Fan PWM,Intake Fan RPM,Exhaust Fan PWM,Exhaust Fan RPM,Intake SHT40,Exhaust SHT40,V_rms ,I_rms,Watts,Bucket Heater PWM,Intake Heater PWM,Inductance/10000
67,670.0,1.3383999999999987,30.426,91.87998,86.07398,9.20677,31.09169,0.0,0.0,14661.0,80,5025.0,45,5385.0,48.56155,29.36752,118.38427,3.1109,368.281625543,100,100.0,235.2389
68,680.0,1.3383999999999987,30.426,92.19999,86.36998,9.187695,30.797955,0.0,0.0,14665.0,80,5017.5,45,5385.0,48.616290000000006,29.472995,116.663885,3.040335,354.69729280147493,100,100.0,235.2363
69,690.0,1.3383999999999987,30.426,92.55999,86.75848500000001,9.25636,30.552860000000003,0.0,0.0,14667.5,80,5025.0,45,5377.5,48.669695,29.60384,116.406455,3.036235,353.437352896925,100,100.0,235.2382
70,700.0,1.3383999999999987,30.426,92.91999,87.16648,9.31644,30.32779,0.0,0.0,14669.5,80,5025.0,45,5385.0,48.741795,29.740025,117.88432,3.09118,364.4016522976,100,100.0,235.2296
71,710.0,1.3383999999999987,30.426,93.29098,87.536485,9.260175,30.027385,0.0,0.0,14672.5,80,5025.0,45,5385.0,48.81656,29.870865,117.91203,3.095295,364.97251689885,100,100.0,235.2289
72,720.0,1.3383999999999987,30.426,93.5,87.81399,9.22966,29.68978,0.0,0.0,14674.0,80,5025.0,45,5385.0,48.8446,29.99504,117.19097,3.08412,361.4310143964,100,100.0,235.2245
73,730.0,1.3383999999999987,30.426,93.83299,88.076495,9.222025,29.47139,0.0,0.0,14675.5,80,5025.0,45,5392.5,48.875305,30.077815,116.945155,3.06217,358.10594528635,100,100.0,235.2236
74,740.0,1.3383999999999987,30.426,94.17298,88.44199,9.256355,29.292105,0.0,0.0,14677.0,80,5025.0,45,5385.0,48.936725,30.21133,118.190135,3.09837,366.19676857995,100,100.0,235.2252
75,750.0,1.3383999999999987,30.426,94.56498,88.82648499999999,9.284015,29.06036,0.0,0.0,14678.5,80,5025.0,45,5392.5,48.98212,30.352855,118.080035,3.0901500000000004,364.88502015525006,100,100.0,235.2229
76,760.0,1.3383999999999987,30.426,95.0,89.23049,9.285925,28.903,0.0,0.0,14681.0,80,5025.0,45,5385.0,49.046205,30.47969,117.970515,3.071705,362.370620778075,100,100.0,235.219
77,770.0,1.3383999999999987,30.426,95.41598,89.65349,9.242055,28.52249,0.0,0.0,14682.0,80,5025.0,45,5400.0,49.12498,30.630565,117.965575,3.081115,363.465502616125,100,100.0,235.217
78,780.0,1.3383999999999987,30.426,95.625,90.0,9.27925,28.29551,0.0,0.0,14684.0,80,5025.0,45,5385.0,49.19441,30.71601,116.7377,3.03514,354.31526277800003,100,100.0,235.2238
79,790.0,1.3383999999999987,30.426,96.04499,90.319985,9.181015,28.176305,0.0,0.0,14685.0,80,5025.0,45,5392.5,49.225115,30.825495,117.29253,3.07738,360.9536859714,100,100.0,235.2224
80,800.0,1.3383999999999987,30.426,96.5,90.719985,9.25731,28.079025,0.0,0.0,14686.5,80,5032.5,45,5385.0,49.30122,30.948325,116.70182,3.063265,357.4886006423,100,100.0,235.2223
81,810.0,1.3383999999999987,30.426,96.86299,91.099995,9.18006,27.849195,0.0,0.0,14688.0,80,5025.0,45,5400.0,49.377325,31.084515,115.94923,3.03837,352.2966619551,100,100.0,235.2186
82,820.0,1.3383999999999987,30.426,97.17298,91.459985,9.19246,27.687065,0.0,0.0,14689.5,80,5025.0,45,5392.5,49.425385000000006,31.20067,115.394225,3.01033,347.37469734425,100,100.0,235.2215
83,830.0,1.4263999999999997,30.514,97.56498,91.819985,9.185785,27.50778,0.0,0.0,14689.5,80,5025.0,45,5392.5,49.4601,31.31416,116.900315,3.053385,356.941668316275,100,100.0,235.2172
84,840.0,1.4263999999999997,30.514,97.69499,92.11999,9.17625,27.34375,100.0,1826.0,14686.0,80,5025.0,45,5400.0,49.52018,31.42898,118.70928,3.15376,374.3805788928,100,100.0,235.2644
85,850.0,1.4263999999999997,30.514,98.0,92.479985,9.175295,27.22835,100.0,1679.0,14685.0,80,5025.0,45,5392.5,49.57359,31.525115,116.219035,3.08398,358.41717955929994,100,100.0,235.2041
86,860.0,1.4263999999999997,30.514,98.33299,92.982495,9.182925,28.24401,100.0,1620.5,14719.5,80,5025.0,45,5392.5,49.632335,31.619905000000003,117.66843,3.117275,366.80485512825,100,100.0,235.0635
87,870.0,1.4263999999999997,30.514,98.57099,93.561985,9.15813,28.59878,100.0,1555.5,14713.0,80,5025.0,45,5392.5,49.739145,31.700015,117.976085,3.111175,367.044246249875,100,100.0,235.1043
88,880.0,1.4263999999999997,30.514,98.90399,93.83299,9.201045,28.939245,100.0,1524.0,14698.5,80,5025.0,45,5400.0,49.823260000000005,31.72004,116.20564,3.0927,359.389182828,100,100.0,235.1975
89,890.0,1.4263999999999997,30.514,99.0,94.0,9.13429,28.72848,100.0,1600.0,14717.0,80,5010.0,45,5400.0,49.88067,31.72271,115.43132,3.04971,352.0320509172,100,100.0,235.0942
90,900.0,1.4263999999999997,30.514,99.18099,94.129485,9.14192,29.191015,100.0,1573.5,14729.0,80,5017.5,45,5392.5,49.932745,31.761435,117.40024,3.116345,365.8596509228,100,100.0,235.087
91,910.0,1.4263999999999997,30.514,99.36299,94.390985,9.088515,28.8763,100.0,1621.0,14723.0,80,5025.0,45,5392.5,49.97413,31.798815,116.860175,3.108575,363.268618500625,100,100.0,235.1445
92,920.0,1.4263999999999997,30.514,99.68099,94.47799,9.04178,29.13951,100.0,1553.0,14711.0,80,5025.0,45,5400.0,50.071595,31.850885,116.771,3.09971,361.95623641,100,100.0,235.163
93,930.0,1.4263999999999997,30.514,99.81799,94.52099,9.06181,29.13665,100.0,1600.0,14715.0,80,5025.0,45,5400.0,50.12901,31.90429,116.76675,3.11076,363.23333523,100,100.0,235.0795
94,940.0,1.4263999999999997,30.514,99.95399,94.542985,9.07039,29.39796,100.0,1508.0,14738.5,80,5025.0,45,5400.0,50.157045,31.945685,116.96235,3.0880850000000004,361.1896785997501,100,100.0,235.0869
95,950.0,1.4263999999999997,30.514,100.18998,94.82599,9.08851,29.1748,100.0,1629.5,14737.0,80,5025.0,45,5400.0,50.24383,31.97105,116.37935,3.087355,359.30436811924994,100,100.0,235.1639
96,960.0,1.4263999999999997,30.514,100.42799,95.08299,9.024615,29.17957,100.0,1557.5,14719.0,80,5025.0,45,5392.5,50.32661,32.061840000000004,116.45786,3.08723,359.5321991278,100,100.0,235.1349
97,970.0,1.4244000000000008,30.512,100.61898,95.228995,8.99219,29.132835,100.0,1574.0,14715.5,80,5032.5,45,5400.0,50.40138,32.11658,116.971155,3.108885,363.649869212175,100,100.0,235.0572
98,980.0,1.4244000000000008,30.512,100.85699,95.374485,8.986464999999999,29.176705,100.0,1525.0,14732.0,80,5025.0,45,5392.5,50.440095,32.182,118.249445,3.12784,369.8653440488,100,100.0,235.1195
99,990.0,1.4244000000000008,30.512,100.90399,95.625,9.09996,29.35028,100.0,1582.0,14739.0,80,5040.0,45,5400.0,50.47882,32.21405,118.61317,3.14617,373.1771970589,100,100.0,235.2089
100,1000.0,1.4244000000000008,30.512,101.04998,95.77049,9.09042,29.29401,100.0,1541.0,14739.0,80,5025.0,45,5400.0,50.512195000000006,32.280805,116.47694,3.08414,359.2311897316,100,100.0,235.1512
101,1010.0,1.4244000000000008,30.512,101.29998,95.95799,9.072295,29.45709,100.0,1598.5,14731.0,80,5025.0,45,5400.0,50.561595,32.387615,116.780595,3.07597,359.21360680215,100,100.0,235.0342
102,1020.0,1.4244000000000008,30.512,101.54998,96.158485,9.037015,29.928205,100.0,1522.0,14724.5,80,5025.0,45,5400.0,50.65906,32.47707,118.051715,3.128995,369.38322597642497,100,100.0,235.0944
103,1030.0,1.4244000000000008,30.512,101.64999,96.49949,8.95309,29.750815000000003,100.0,1507.0,14720.5,80,5025.0,45,5400.0,50.74985,32.58922,116.39634,3.076565,358.1009057721,100,100.0,235.1977
104,1040.0,1.4244000000000008,30.512,101.69999,97.10699,8.828154999999999,29.348365,100.0,1591.0,14744.0,80,5025.0,45,5407.5,50.821945,32.676005,116.565955,3.07613,358.57203115415,100,100.0,235.0787
105,1050.0,1.4244000000000008,30.512,101.75,97.47799,8.64791,29.29496,100.0,1548.0,14744.0,80,5025.0,45,5400.0,50.87936,32.73742,119.49087,3.1609,377.698690983,100,100.0,235.0206
106,1060.0,1.4244000000000008,30.512,101.84999,97.56498,8.69941,28.37562,100.0,1550.5,14731.5,80,5025.0,45,5400.0,50.93677,32.797505,116.3714,3.074275,357.757685735,100,100.0,235.0964
107,1070.0,1.4244000000000008,30.512,102.04998,97.58648,8.691785,28.544425,50.0,782.5,14726.0,80,5032.5,45,5400.0,50.99818500000001,32.86693,116.768545,3.043705,355.409004259225,100,100.0,235.193
108,1080.0,1.422400000000002,30.51,102.19999,97.58648,8.65173,28.33652,0.0,0.0,14734.5,80,5040.0,45,5400.0,51.062275,32.976415,115.323665,3.0025500000000003,346.2650703457501,100,100.0,235.1719
109,1090.0,1.422400000000002,30.51,102.39999,97.629985,8.544920000000001,27.78625,0.0,0.0,14737.0,80,5025.0,45,5407.5,51.10232499999999,33.072545000000005,116.912615,3.038485,355.237226988275,100,100.0,235.1752
110,1100.0,1.422400000000002,30.51,102.44999,97.69499,8.54682,27.54402,0.0,0.0,14739.0,80,5040.0,45,5415.0,51.14639,33.14064,115.74598,3.02969,350.67443814620003,100,100.0,235.174
111,1110.0,1.422400000000002,30.51,102.59999,97.73899,8.562080000000002,27.283665,0.0,0.0,14740.5,80,5025.0,45,5400.0,51.179765,33.231425,116.974035,3.063925,358.399670187375,100,100.0,235.1698
112,1120.0,1.422400000000002,30.51,102.79998,97.825485,8.481020000000001,27.03857,0.0,0.0,14743.5,80,5032.5,45,5415.0,51.22516,33.324884999999995,116.196865,3.02143,351.08069381695003,100,100.0,235.1752
113,1130.0,1.422400000000002,30.51,103.04998,98.025485,8.471485000000001,26.969905,0.0,0.0,14744.0,80,5032.5,45,5415.0,51.283905,33.429025,118.378695,3.07669,364.21454711955,100,100.0,235.1714
114,1140.0,1.422400000000002,30.51,103.44999,98.356485,8.407589999999999,26.663775,0.0,0.0,14746.5,80,5025.0,45,5400.0,51.369355,33.52382,118.1525,3.066475,362.3116874375,100,100.0,235.1758
115,1150.0,1.422400000000002,30.51,103.75,98.737485,8.270254999999999,26.305195,0.0,0.0,14748.0,80,5032.5,45,5415.0,51.45347,33.626625000000004,116.806805,3.02827,353.72254337735,100,100.0,235.1778
116,1160.0,1.422400000000002,30.51,103.89999,98.95199,8.18634,26.10778,0.0,0.0,14749.0,80,5025.0,45,5415.0,51.50688,33.7014,118.57939,3.08848,366.2300744272,100,100.0,235.1783
117,1170.0,1.422400000000002,30.51,104.15699,99.11299,8.208269999999999,25.962825,0.0,0.0,14750.0,80,5025.0,45,5400.0,51.545595,33.770825,118.44933,3.083485,365.23673231505,100,100.0,235.171
118,1180.0,1.422400000000002,30.51,104.36799,99.294985,8.227340000000002,25.863645,0.0,0.0,14750.5,80,5032.5,45,5415.0,51.568295,33.888315,115.40948,3.000015,346.2301711422,100,100.0,235.175
119,1190.0,1.422400000000002,30.51,104.63099,99.49949,8.212085,25.625225,0.0,0.0,14751.0,80,5032.5,45,5407.5,51.617695,33.968425,115.90004,3.02968,351.14003318719995,100,100.0,235.1613
120,1200.0,1.422400000000002,30.51,104.84199,99.68148,8.128160000000001,25.464055,0.0,0.0,14752.5,80,5025.0,45,5415.0,51.657745000000006,34.06589,115.47,3.003045,346.76160615000003,100,100.0,235.1665
121,1210.0,1.422400000000002,30.51,104.94699,99.86299,8.11767,25.20751,0.0,0.0,14753.0,80,5040.0,45,5415.0,51.67243,34.11529,117.98785,3.05497,360.4493421145,100,100.0,235.1714
122,1220.0,1.422400000000002,30.51,105.26298,100.024485,8.081430000000001,25.142665,0.0,0.0,14754.0,80,5032.5,45,5407.5,51.716495,34.21008500000001,115.980965,3.008905,348.975705493325,100,100.0,235.1754
123,1230.0,1.422400000000002,30.51,105.57798,100.356485,8.22162,25.18272,0.0,0.0,14753.0,80,5040.0,45,5407.5,51.763225,34.31022,117.55197,3.06659,360.4836956823,100,100.0,235.1645
124,1240.0,1.422400000000002,30.51,105.89399,100.642485,8.318895000000001,25.22468,0.0,0.0,14752.5,80,5040.0,45,5415.0,51.8193,34.40902,115.42049,3.00322,346.6331239778,100,100.0,235.1632
125,1250.0,1.422400000000002,30.51,106.20999,100.953485,8.31699,25.15125,52.5,886.5,14750.0,80,5032.5,45,5415.0,51.867365,34.503815,117.379615,3.086605,362.304506557075,100,100.0,235.1735
126,1260.0,1.422400000000002,30.51,106.57798,101.24999,8.36563,25.49648,100.0,1612.0,14743.5,80,5040.0,45,5407.5,51.9408,34.601285000000004,117.35468,3.0856250000000003,362.112534475,100,100.0,235.1879
127,1270.0,1.422400000000002,30.51,106.84199,101.44999,8.33511,25.22277,100.0,1642.0,14763.0,80,5025.0,45,5415.0,51.96884,34.63333,115.61274,3.04728,352.3043903472,100,100.0,235.1211
