,time,Ohaus Water Weight,Ohaus Weight,Bucket Temp,Bucket Temp 2 (Figure out later lol),Intake Air RH,Exhaust RH,Grinder PWM,Grinder RPM,Stable Mass ,Intake Fan PWM,Intake Fan RPM,Exhaust Fan PWM,Exhaust Fan RPM,Intake SHT40,Exhaust SHT40,V_rms ,I_rms,Watts,Bucket Heater PWM,Intake Heater PWM
10,50.0,0.5986400000000026,29.338,38.55799,37.67599,29.43992,39.91889,100.0,1731.0,13013.0,80.0,5025.0,45.0,5415.0,29.34616,22.18978,115.88438,3.12164,361.7493159832,100.0,100.0
11,55.0,0.5986400000000026,29.338,40.62799,39.55799,27.84538,39.53361,100.0,1768.0,13010.0,80.0,5025.0,45.0,5415.0,30.39825,22.3767,118.83126,3.20159,380.4489737034,100.0,100.0
12,60.0,0.5986400000000026,29.338,42.59999,41.31399,26.06964,39.03007,100.0,1768.0,13012.0,80.0,5025.0,45.0,5400.0,31.56784,22.57164,117.24357,3.13967,368.1061194219,100.0,100.0
13,65.0,0.5986400000000026,29.338,44.47198,42.94198,24.82986,38.80691,100.0,1714.0,13013.0,80.0,5025.0,45.0,5415.0,32.4517,22.75054,118.30091,3.18035,376.2382991185,100.0,100.0
14,70.0,0.5986400000000026,29.338,46.19398,44.41598,23.79417,38.55514,100.0,1787.0,13005.0,80.0,5025.0,45.0,5430.0,33.23143,22.92678,119.19126,3.21405,383.086669203,100.0,100.0
15,75.0,0.5986400000000026,29.338,47.83699,45.80499,22.82142,38.12408,100.0,1768.0,12992.0,80.0,5010.0,45.0,5415.0,33.9524,23.16711,118.22534,3.2039,378.782166826,100.0,100.0
16,80.0,0.5986400000000026,29.338,49.36099,47.08099,21.97456,37.67967,100.0,1752.0,12982.0,80.0,5025.0,45.0,5415.0,34.58526,23.33267,119.05154,3.21945,383.28048045300005,100.0,100.0
17,85.0,0.6006400000000015,29.34,50.86399,48.32398,21.04568,37.37068,100.0,1909.0,12979.0,80.0,5025.0,45.0,5430.0,35.33027,23.49021,116.27471,3.11968,362.7398872928,100.0,100.0
18,90.0,0.5986400000000026,29.338,52.29699,49.44398,20.35331,37.0922,100.0,1772.0,12978.0,80.0,5025.0,45.0,5430.0,35.84564,23.66378,116.31446,3.11718,362.5731084228,100.0,100.0
19,95.0,0.5986400000000026,29.338,53.65699,50.56698,19.77348,36.75651,100.0,1750.0,12976.0,80.0,5025.0,45.0,5430.0,36.32629,23.81866,116.81161,3.15966,369.0849716526,100.0,100.0
20,100.0,0.5986400000000026,29.338,54.94499,51.56698,19.2089,36.40937,100.0,1768.0,12979.0,80.0,5010.0,45.0,5415.0,36.82029,24.00291,117.4432,3.14588,369.462214016,100.0,100.0
21,105.0,0.5986400000000026,29.338,56.18899,52.51298,18.66722,35.99166,100.0,1768.0,12982.0,80.0,5025.0,45.0,5415.0,37.23686,24.12841,115.74864,3.12164,361.3255845696,100.0,100.0
22,110.0,0.5986400000000026,29.338,57.45899,53.39399,18.02825,35.63308,100.0,1768.0,12982.0,80.0,5010.0,45.0,5430.0,37.69882,24.23522,116.28532,3.14341,365.5324377412,100.0,100.0
23,115.0,0.5986400000000026,29.338,58.63798,54.26998,17.62008,35.45761,100.0,1768.0,12976.0,80.0,5010.0,45.0,5430.0,38.078,24.39544,116.16333,3.14533,365.3720067489,100.0,100.0
24,120.0,0.5986400000000026,29.338,59.75599,55.05398,17.25387,35.24398,100.0,1752.0,12974.0,80.0,5010.0,45.0,5430.0,38.40644,24.51026,115.80722,3.1081,359.940420482,100.0,100.0
25,125.0,0.5986400000000026,29.338,60.80999,55.80999,16.84379,34.98458,100.0,1714.0,12968.0,80.0,5010.0,45.0,5430.0,38.73489,24.67582,114.9979,3.09368,355.76670327200003,100.0,100.0
26,130.0,0.5986400000000026,29.338,61.86099,56.53999,16.48902,34.7042,100.0,1636.0,12965.0,80.0,5010.0,45.0,5430.0,39.02862,24.82536,118.31916,3.19412,377.9255953392,100.0,100.0
27,135.0,0.5986400000000026,29.338,62.86099,57.21598,16.13044,34.50012,100.0,1894.0,12967.0,80.0,5010.0,45.0,5430.0,39.37042,24.9562,115.83116,3.11174,360.4364538184,100.0,100.0
28,140.0,0.5986400000000026,29.338,63.83299,57.86399,15.79856,34.16442,100.0,1772.0,12972.0,80.0,5010.0,45.0,5430.0,39.60006,25.07102,114.72688,3.08764,354.2353037632,100.0,100.0
29,145.0,0.5986400000000026,29.338,64.75,58.47198,15.5735,33.6914,100.0,1855.0,12976.0,80.0,5010.0,45.0,5430.0,39.86442,25.1725,118.32698,3.19752,378.3528850896,100.0,100.0
30,150.0,0.5986400000000026,29.338,65.63798,59.10798,15.29121,33.43772,100.0,1768.0,12974.0,80.0,5010.0,45.0,5430.0,40.09674,25.33538,115.99603,3.14161,364.4142878083,100.0,100.0
31,155.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
32,160.0,0.5986400000000026,29.338,66.54199,59.67498,15.09094,33.1192,100.0,1714.0,12967.0,80.0,5010.0,45.0,5430.0,40.30502,25.45555,117.61367,3.18908,375.0794027236,100.0,100.0
33,165.0,0.5986400000000026,29.338,67.39999,60.24299,14.81628,32.97042,100.0,1677.0,12958.0,80.0,5010.0,45.0,5445.0,40.54267,25.57838,116.81953,3.13746,366.5166025938,100.0,100.0
34,170.0,0.5986400000000026,29.338,68.23498,60.75599,14.61219,32.72247,100.0,1768.0,12956.0,80.0,5010.0,45.0,5430.0,40.74829,25.71456,114.79133,3.09115,354.8372197295,100.0,100.0
35,175.0,0.5986400000000026,29.338,69.05699,61.33299,14.43672,32.61947,100.0,1750.0,12957.0,80.0,4995.0,45.0,5445.0,40.95123,25.80535,116.73242,3.13136,365.5312306912,100.0,100.0
36,180.0,0.5986400000000026,29.338,69.82798,61.83299,14.31465,32.3143,100.0,1752.0,12965.0,80.0,4995.0,45.0,5430.0,41.1061,25.9362,115.11846,3.09101,355.8323110446,100.0,100.0
37,185.0,0.5986400000000026,29.338,70.61698,62.33299,14.12582,32.05871,100.0,1731.0,12982.0,80.0,5010.0,45.0,5445.0,41.27967,26.0083,117.95649,3.17134,374.0801349966,100.0,100.0
38,190.0,0.5986400000000026,29.338,71.36299,62.83299,13.97514,32.03582,100.0,1752.0,12985.0,80.0,5010.0,45.0,5445.0,41.47193,26.09909,116.61354,3.15898,368.3798405892,100.0,100.0
39,195.0,0.5986400000000026,29.338,72.14698,63.30499,13.90075,31.95571,100.0,1731.0,12983.0,80.0,5010.0,45.0,5445.0,41.63215,26.18988,118.26443,3.19671,378.0570860253,100.0,100.0
40,200.0,0.5986400000000026,29.338,72.82299,63.77699,13.87977,31.88514,100.0,1659.0,12973.0,80.0,5010.0,45.0,5430.0,41.77902,26.29402,115.78059,3.12928,362.3098846752,100.0,100.0
41,205.0,0.5986400000000026,29.338,73.56199,64.22198,13.86833,31.90422,100.0,1768.0,12968.0,80.0,5025.0,45.0,5430.0,41.9152,26.43287,118.22534,3.19425,377.641292295,100.0,100.0
42,210.0,0.6006400000000015,29.34,74.27198,64.69398,13.79776,31.94808,100.0,1752.0,12967.0,80.0,5010.0,45.0,5430.0,42.08343,26.48895,118.29571,3.19508,377.9642571068,100.0,100.0
43,215.0,0.6006400000000015,29.34,74.93899,65.08299,13.80348,31.8489,100.0,1752.0,12975.0,80.0,5025.0,45.0,5430.0,42.19558,26.57974,114.69195,3.09228,354.65962314600006,100.0,100.0
44,220.0,0.6006400000000015,29.34,75.59298,65.5,13.73481,31.83555,100.0,1752.0,12986.0,80.0,5010.0,45.0,5430.0,42.30506,26.68655,117.16993,3.17448,371.9535993864,100.0,100.0
45,225.0,0.5986400000000026,29.338,76.25,65.91598,13.70048,31.70013,100.0,1750.0,12994.0,80.0,5010.0,45.0,5445.0,42.41722,26.75331,116.1527,3.11328,361.615877856,100.0,100.0
46,230.0,0.5986400000000026,29.338,76.875,66.31399,13.58985,31.69441,100.0,1733.0,12994.0,80.0,5010.0,45.0,5445.0,42.53204,26.86813,114.53596,3.08891,353.7912722036,100.0,100.0
47,235.0,0.6006400000000015,29.34,77.54798,66.77099,13.45825,31.63909,0.0,0.0,12992.0,80.0,5025.0,45.0,5445.0,42.64953,26.95358,116.05183,3.09565,359.2558475395,100.0,100.0
48,240.0,0.6006400000000015,29.34,78.12899,67.17098,13.38005,31.41403,0.0,0.0,12994.0,80.0,5010.0,45.0,5445.0,42.75901,27.00965,114.56018,3.04029,348.29616965220004,100.0,100.0
49,245.0,0.5966400000000002,29.336,78.70899,67.54199,13.22937,31.12983,0.0,0.0,12993.0,80.0,5025.0,45.0,5445.0,42.83645,27.13249,117.83885,3.13995,370.0080970575,100.0,100.0
50,250.0,0.5986400000000026,29.338,79.26599,67.94198,13.13972,30.85517,0.0,0.0,12994.0,80.0,5010.0,45.0,5460.0,42.9486,27.22328,114.32856,3.04385,347.998987356,100.0,100.0
51,255.0,0.5986400000000026,29.338,79.83299,68.35198,13.00621,30.6282,0.0,0.0,12995.0,80.0,5010.0,45.0,5445.0,43.03939,27.29537,115.11311,3.06378,352.6812441558,100.0,100.0
52,260.0,0.6026400000000004,29.342,80.33299,68.73498,12.9013,30.38406,0.0,0.0,12994.0,80.0,5025.0,45.0,5445.0,43.13018,27.39418,116.96983,3.09017,361.4566595711,100.0,100.0
53,265.0,0.5986400000000026,29.338,80.89999,69.11399,12.82691,30.0846,0.0,0.0,12996.0,80.0,5025.0,45.0,5430.0,43.19694,27.49031,116.30387,3.07,357.0528809,100.0,100.0
54,270.0,0.5986400000000026,29.338,81.39999,69.48498,12.73345,29.83283,0.0,0.0,12994.0,80.0,5010.0,45.0,5445.0,43.25836,27.58911,114.7967,3.04486,349.539879962,100.0,100.0
55,275.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
56,280.0,0.5986400000000026,29.338,81.89999,69.91398,12.67433,29.72221,0.0,0.0,12996.0,80.0,5010.0,45.0,5460.0,43.34915,27.67189,114.93356,3.04357,349.8083352092,100.0,100.0
57,285.0,0.5966400000000002,29.336,82.41299,70.29399,12.63809,29.44946,0.0,0.0,12996.0,80.0,5025.0,45.0,5445.0,43.44795,27.74665,116.31977,3.07057,357.1679961689,100.0,100.0
58,290.0,0.5986400000000026,29.338,82.89599,70.64698,12.53128,29.23393,0.0,0.0,12998.0,80.0,5010.0,45.0,5445.0,43.49868,27.82409,115.58609,3.05126,352.68321297340003,100.0,100.0
59,295.0,0.5986400000000026,29.338,83.20599,70.85198,12.47596,29.11186,0.0,0.0,13001.0,80.0,5010.0,45.0,5430.0,43.55743,27.9309,118.0949,3.12872,369.485875528,100.0,100.0
60,300.0,0.5986400000000026,29.338,83.55099,71.12098,12.46452,28.87153,0.0,0.0,13002.0,80.0,5010.0,45.0,5460.0,43.61083,28.0297,115.76728,3.08299,356.90936656720004,100.0,100.0
61,305.0,0.5986400000000026,29.338,84,71.51499,12.35961,28.66744,0.0,0.0,13001.0,80.0,5025.0,45.0,5445.0,43.69895,28.11248,116.12351,3.06448,355.8581739248,100.0,100.0
62,310.0,0.5966400000000002,29.336,84.39199,71.84799,12.25662,28.49578,0.0,0.0,13004.0,80.0,5010.0,45.0,5445.0,43.731,28.20327,117.18045,3.09634,362.830514553,100.0,100.0
63,315.0,0.5986400000000026,29.338,84.85699,72.23498,12.21275,28.28598,0.0,0.0,13003.0,80.0,5010.0,45.0,5445.0,43.81111,28.2994,117.2462,3.12594,366.504586428,100.0,100.0
64,320.0,0.5986400000000026,29.338,85.35699,72.58799,12.15744,28.1105,0.0,0.0,13003.0,80.0,5010.0,45.0,5460.0,43.87519,28.37951,115.94554,3.06008,354.8026280432,100.0,100.0
65,325.0,0.5986400000000026,29.338,85.78498,72.94099,12.1231,27.92167,0.0,0.0,13005.0,80.0,5010.0,45.0,5460.0,43.91258,28.45695,117.70536,3.13594,369.1169466384,100.0,100.0
66,330.0,0.5966400000000002,29.336,86.22198,73.34298,12.03346,27.67372,0.0,0.0,13007.0,80.0,5010.0,45.0,5460.0,43.96331,28.53439,118.32957,3.14382,372.0068687574,100.0,100.0
67,335.0,0.5986400000000026,29.338,86.66598,73.71798,11.98959,27.54974,0.0,0.0,13007.0,80.0,5010.0,45.0,5445.0,44.01138,28.62518,115.53541,3.05041,352.4303700181,100.0,100.0
68,340.0,0.5966400000000002,29.336,87.11099,74.12098,11.89041,27.34375,0.0,0.0,13008.0,80.0,5010.0,45.0,5445.0,44.06745,28.70262,117.81791,3.11412,366.8991098892,100.0,100.0
69,345.0,0.5986400000000026,29.338,87.55499,74.45399,11.89613,27.22358,0.0,0.0,13008.0,80.0,5010.0,45.0,5460.0,44.09149,28.74267,115.83648,3.05554,353.9429980992,100.0,100.0
70,350.0,0.5966400000000002,29.336,87.96199,74.81799,11.77978,27.00805,0.0,0.0,13009.0,80.0,5010.0,45.0,5445.0,44.12887,28.84414,117.40908,3.10153,364.1477838924,100.0,100.0
71,355.0,0.5966400000000002,29.336,88.38398,75.15599,11.73782,26.84402,0.0,0.0,13009.0,80.0,5010.0,45.0,5460.0,44.20364,28.92959,114.8343,3.0507,350.32499901,100.0,100.0
72,360.0,0.5966400000000002,29.336,88.84599,75.53099,11.64436,26.70669,0.0,0.0,13012.0,80.0,5010.0,45.0,5445.0,44.22233,28.99635,118.30091,3.13163,370.4746787833,100.0,100.0
73,365.0,0.5966400000000002,29.336,89.22999,75.875,11.66534,26.5007,0.0,0.0,13014.0,80.0,5010.0,45.0,5445.0,44.2971,29.10316,117.7996,3.11328,366.743138688,100.0,100.0
74,370.0,0.5986400000000026,29.338,89.65299,76.21798,11.65008,26.34048,0.0,0.0,13015.0,80.0,5010.0,45.0,5445.0,44.34249,29.1352,117.10678,3.09326,362.2417183028,100.0,100.0
75,375.0,0.5986400000000026,29.338,90.03999,76.56199,11.57569,26.23176,0.0,0.0,13015.0,80.0,5010.0,45.0,5460.0,44.35852,29.2073,117.93035,3.13719,369.9699147165,100.0,100.0
76,380.0,0.5986400000000026,29.338,90.43998,76.875,11.53564,26.07154,0.0,0.0,13017.0,80.0,5010.0,45.0,5460.0,44.41726,29.29542,115.26831,3.06759,353.5959150729,100.0,100.0
77,385.0,0.5966400000000002,29.336,90.79998,77.19299,11.49177,25.88272,0.0,0.0,13018.0,80.0,5010.0,45.0,5430.0,44.45198,29.39422,116.13679,3.06405,355.84893139950003,100.0,100.0
78,390.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
79,395.0,0.5986400000000026,29.338,91.19999,77.54798,11.44218,25.73204,0.0,0.0,13020.0,80.0,5010.0,45.0,5460.0,44.47067,29.43695,116.65054,3.1155,363.42475737,100.0,100.0
80,400.0,0.5966400000000002,29.336,91.55999,77.86999,11.44218,25.58708,0.0,0.0,13022.0,80.0,5010.0,45.0,5460.0,44.51339,29.51438,114.77255,3.04913,349.9564253815,100.0,100.0
81,405.0,0.5966400000000002,29.336,91.95999,78.16099,11.38305,25.51269,0.0,0.0,13022.0,80.0,5010.0,45.0,5460.0,44.52674,29.57847,117.49568,3.12956,367.7097803008,100.0,100.0
82,410.0,0.5986400000000026,29.338,92.31999,78.51599,11.37733,25.35247,0.0,0.0,13024.0,80.0,5025.0,45.0,5445.0,44.56146,29.67193,114.94966,3.05268,350.9045280888,100.0,100.0
83,415.0,0.5966400000000002,29.336,92.63999,78.86999,11.35253,25.23994,30.0,324.0,13025.0,80.0,5025.0,45.0,5460.0,44.60952,29.74136,117.47207,3.16831,372.1879341017,100.0,100.0
84,420.0,0.5986400000000026,29.338,93,79.16598,11.44981,25.13122,100.0,1806.0,13024.0,80.0,5010.0,45.0,5460.0,44.63623,29.81346,117.09098,3.16076,370.0964859448,100.0,100.0
85,425.0,0.5966400000000002,29.336,93.375,79.46598,11.43455,25.17127,100.0,1768.0,13030.0,80.0,5010.0,45.0,5460.0,44.67628,29.89624,117.73417,3.15348,371.2723504116,100.0,100.0
86,430.0,0.5966400000000002,29.336,93.75,79.76599,11.51084,25.31623,100.0,1752.0,13027.0,80.0,5010.0,45.0,5445.0,44.719,29.9443,115.59408,3.09101,357.3024572208,100.0,100.0
87,435.0,0.5986400000000026,29.338,94.08599,80.09999,11.54136,25.69198,100.0,1752.0,13013.0,80.0,5010.0,45.0,5460.0,44.72969,30.00839,116.19781,3.13662,364.46837480220006,100.0,100.0
88,440.0,0.5986400000000026,29.338,94.47799,80.39999,11.59095,25.9056,100.0,1768.0,13011.0,80.0,5025.0,45.0,5460.0,44.78843,30.06713,114.70001,3.08201,353.5065778201,100.0,100.0
89,445.0,0.5986400000000026,29.338,94.82598,80.69999,11.61193,25.85411,100.0,1434.0,13021.0,80.0,5010.0,45.0,5460.0,44.83116,30.08049,118.10534,3.18186,375.7946571324,100.0,100.0
90,450.0,0.5986400000000026,29.338,95.125,81.09999,11.61193,25.85411,100.0,1768.0,13033.0,80.0,5010.0,45.0,5460.0,44.82849,30.1686,116.80633,3.15417,368.4270218961,100.0,100.0
91,455.0,0.5966400000000002,29.336,95.45799,81.43299,11.55471,25.50888,100.0,1772.0,13039.0,80.0,5010.0,45.0,5460.0,44.89257,30.18997,115.25761,3.10685,358.0881056285,100.0,100.0
92,460.0,0.5966400000000002,29.336,95.75,81.69999,11.55471,25.70343,100.0,1733.0,13037.0,80.0,5010.0,45.0,5460.0,44.92195,30.24604,115.08901,3.10125,356.9197922625,100.0,100.0
93,465.0,0.5986400000000026,29.338,96.08999,81.93299,11.46888,25.73204,100.0,1750.0,13024.0,80.0,5010.0,45.0,5460.0,44.9353,30.28076,117.90945,3.17872,374.80112690400006,100.0,100.0
94,470.0,0.5986400000000026,29.338,96.45399,82.10299,11.50894,25.70915,100.0,1768.0,13014.0,80.0,5010.0,45.0,5460.0,44.98336,30.30212,117.40382,3.169,372.05270558,100.0,100.0
95,475.0,0.5986400000000026,29.338,96.77198,82.30999,11.51084,25.68626,100.0,1733.0,13014.0,80.0,5010.0,45.0,5460.0,45.01541,30.36621,116.2588,3.14533,365.672291404,100.0,100.0
96,480.0,0.5986400000000026,29.338,97.08599,82.55099,11.43836,25.44784,100.0,1752.0,13027.0,80.0,4995.0,45.0,5460.0,45.0608,30.42228,116.83799,3.1208,364.627999192,100.0,100.0
97,485.0,0.5986400000000026,29.338,97.34698,82.82699,11.45744,25.26092,100.0,1768.0,13044.0,80.0,5010.0,45.0,5460.0,45.09017,30.40626,117.59794,3.14851,370.2582900694,100.0,100.0
98,490.0,0.5986400000000026,29.338,97.65199,83.10299,11.38496,25.17318,100.0,1731.0,13060.0,80.0,5010.0,45.0,5460.0,45.12756,30.46501,116.09431,3.13455,363.9034194105,100.0,100.0
99,495.0,0.5986400000000026,29.338,97.95599,83.30999,11.41357,25.37918,100.0,1750.0,13061.0,80.0,5010.0,45.0,5460.0,45.1596,30.51574,116.15802,3.13386,364.0229725572,100.0,100.0
100,500.0,0.5986400000000026,29.338,98.28498,83.51699,11.36016,25.33912,100.0,1750.0,13048.0,80.0,5010.0,45.0,5460.0,45.17562,30.56114,115.08097,3.10209,356.9915262273,100.0,100.0
101,505.0,0.5986400000000026,29.338,98.57099,83.72399,11.35635,25.24375,100.0,1750.0,13031.0,80.0,4995.0,45.0,5460.0,45.25306,30.61988,114.83697,3.07325,352.9227180525,100.0,100.0
102,510.0,0.5986400000000026,29.338,98.85699,83.89599,11.28768,25.34294,100.0,1659.0,13028.0,80.0,5025.0,45.0,5460.0,45.25039,30.71334,114.70001,3.07,352.1290307,100.0,100.0
103,515.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
104,520.0,0.5986400000000026,29.338,99.13598,84.10699,11.2915,25.29335,100.0,1750.0,13042.0,80.0,5010.0,45.0,5460.0,45.3038,30.75874,117.34605,3.1394,368.39618937000006,100.0,100.0
105,525.0,0.5986400000000026,29.338,99.40899,84.32099,11.30485,24.96719,100.0,1750.0,13056.0,80.0,5010.0,45.0,5460.0,45.32783,30.7801,118.26443,3.17475,375.4599991425,100.0,100.0
106,530.0,0.5986400000000026,29.338,99.68099,84.5,11.29531,25.06446,100.0,1714.0,13067.0,80.0,5010.0,45.0,5460.0,45.37322,30.85754,116.52363,3.10992,362.3791674096,100.0,100.0
107,535.0,0.5986400000000026,29.338,99.95399,84.60699,11.26861,25.16174,100.0,1752.0,13069.0,80.0,5010.0,45.0,5460.0,45.41061,30.92163,118.21751,3.1753,375.376059503,100.0,100.0
108,540.0,0.5986400000000026,29.338,100.18998,84.82099,11.24382,25.26855,100.0,1752.0,13065.0,80.0,5010.0,45.0,5475.0,45.44265,31.02043,117.93559,3.15843,372.4913055237,100.0,100.0
109,545.0,0.5986400000000026,29.338,100.47599,85.03498,11.2648,25.20751,100.0,1733.0,13055.0,80.0,5010.0,45.0,5460.0,45.47737,31.05514,115.35919,3.07975,355.2774654025,100.0,100.0
110,550.0,0.5986400000000026,29.338,100.71398,85.28498,11.24191,25.15029,100.0,1752.0,13053.0,80.0,5010.0,45.0,5460.0,45.53077,31.10855,116.21107,3.10055,360.3182330885001,100.0,100.0
111,555.0,0.5986400000000026,29.338,100.95199,85.5,11.19995,24.92523,100.0,1750.0,13057.0,80.0,5010.0,45.0,5460.0,45.55213,31.16195,117.09098,3.12789,366.2477054322,100.0,100.0
112,560.0,0.5986400000000026,29.338,101.25,85.71398,11.19041,24.75738,100.0,1733.0,13062.0,80.0,5010.0,45.0,5460.0,45.58151,31.21803,114.73493,3.08271,353.69451606030003,100.0,100.0
113,565.0,0.5986400000000026,29.338,101.5,85.85699,11.15226,25.11024,100.0,1750.0,13061.0,80.0,5010.0,45.0,5460.0,45.63758,31.28746,115.21749,3.07777,354.61293419730004,100.0,100.0
114,570.0,0.5986400000000026,29.338,101.75,86.0,11.15989,24.97482,100.0,1752.0,13057.0,80.0,5010.0,45.0,5475.0,45.67764,31.33819,117.96694,3.17707,374.7892260658,100.0,100.0
115,575.0,0.5986400000000026,29.338,102,86.18499,11.1618,24.79553,100.0,1731.0,13056.0,80.0,5010.0,45.0,5460.0,45.699,31.4183,118.121,3.16378,373.70885738,100.0,100.0
116,580.0,0.5986400000000026,29.338,102.29998,86.36999,11.09504,24.91188,100.0,1695.0,13068.0,80.0,5010.0,45.0,5475.0,45.74974,31.48239,118.02702,3.15856,372.7954242912,100.0,100.0
117,585.0,0.5986400000000026,29.338,102.54998,86.55499,11.1103,24.80888,100.0,1750.0,13073.0,80.0,5010.0,45.0,5460.0,45.80848,31.5171,117.25144,3.16145,370.684564988,100.0,100.0
118,590.0,0.5966400000000002,29.336,102.79998,86.77699,11.10649,24.52468,100.0,1750.0,13077.0,80.0,5010.0,45.0,5475.0,45.82183,31.56784,116.67695,3.14755,367.2465339725,100.0,100.0
119,595.0,0.5966400000000002,29.336,103.04998,86.96199,11.07978,24.71733,100.0,1733.0,13073.0,80.0,5010.0,45.0,5460.0,45.85388,31.62124,116.26411,3.10168,360.6140647048,100.0,100.0
120,600.0,0.5966400000000002,29.336,103.25,87.11099,11.04927,24.79553,100.0,1768.0,13068.0,80.0,5010.0,45.0,5460.0,45.90995,31.68266,114.44712,3.05937,350.1360855144,100.0,100.0
121,605.0,0.5966400000000002,29.336,103.5,87.29598,11.01493,24.93095,100.0,1750.0,13063.0,80.0,5010.0,45.0,5475.0,45.9233,31.72271,114.8155,3.08468,354.16907654,100.0,100.0
122,610.0,0.5966400000000002,29.336,103.69999,87.51799,10.99967,24.69635,100.0,1733.0,13069.0,80.0,5010.0,45.0,5460.0,45.98205,31.7868,117.15414,3.1315,366.86818941,100.0,100.0
123,615.0,0.5966400000000002,29.336,103.89999,87.73999,11.01303,24.71351,100.0,1768.0,13085.0,80.0,5010.0,45.0,5460.0,45.99807,31.83486,118.0688,3.16104,373.220199552,100.0,100.0
124,620.0,0.5966400000000002,29.336,104.15699,87.96199,10.95008,24.39498,100.0,1752.0,13096.0,80.0,5010.0,45.0,5460.0,46.05415,31.87492,114.59785,3.07368,352.237119588,100.0,100.0
125,625.0,0.5966400000000002,29.336,104.31498,88.22999,10.8757,24.46746,100.0,1750.0,13096.0,80.0,5010.0,45.0,5475.0,46.10221,31.96571,114.48481,3.07876,352.4712536356,100.0,100.0
126,630.0,0.5966400000000002,29.336,104.52598,88.53799,10.86616,24.64675,100.0,1768.0,13087.0,80.0,5010.0,45.0,5475.0,46.11557,32.00309,117.77343,3.15237,371.2654275291,100.0,100.0
127,635.0,0.5966400000000002,29.336,104.78898,88.80699,10.90049,24.62196,100.0,1750.0,13072.0,80.0,5010.0,45.0,5475.0,46.16363,32.06451,114.64356,3.07736,352.7995058016,100.0,100.0
128,640.0,0.5966400000000002,29.336,104.94699,89.03799,10.86235,24.58381,100.0,1750.0,13069.0,80.0,5010.0,45.0,5460.0,46.2117,32.12059,114.61398,3.01676,345.7628703048,100.0,100.0
129,645.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
130,650.0,0.5966400000000002,29.336,105.10499,89.26899,10.86235,24.46556,0.0,0.0,13077.0,80.0,5025.0,45.0,5475.0,46.20635,32.17666,114.79133,3.04086,349.0643637438,100.0,100.0
131,655.0,0.5966400000000002,29.336,105.31498,89.61499,10.83183,24.21569,0.0,0.0,13080.0,80.0,5010.0,45.0,5475.0,46.2651,32.23007,114.81282,3.02812,347.6669964984,100.0,100.0
132,660.0,0.5966400000000002,29.336,105.47299,89.92298,10.81085,23.94485,0.0,0.0,13082.0,80.0,5010.0,45.0,5475.0,46.30783,32.29148,118.04791,3.1148,367.695630068,100.0,100.0
