,time,Ohaus Water Weight,Ohaus Weight,Bucket Temp,Bucket Temp 2 (Figure out later lol),Intake Air RH,Exhaust RH,Grinder PWM,Grinder RPM,Stable Mass ,Intake Fan PWM,Intake Fan RPM,Exhaust Fan PWM,Exhaust Fan RPM,Intake SHT40,Exhaust SHT40,V_rms ,I_rms,Watts,Bucket Heater PWM,Intake Heater PWM
347,1735.0,0.5004400000000018,28.32,124,112.0,7.83157,20.01953,100.0,1826.0,12066.0,80.0,5055.0,45.0,5535.0,52.2332,43.26904,115.46336,3.07862,355.4678093632,100.0,100.0
348,1740.0,0.5004400000000018,28.32,122,110.23498,7.75718,19.45877,100.0,1826.0,12080.0,80.0,5025.0,45.0,5535.0,52.24655,43.31977,114.34204,3.05169,348.93646004759995,100.0,100.0
349,1745.0,0.4984400000000029,28.318,120.53799,109.0,7.77244,19.41299,100.0,1787.0,12080.0,80.0,5040.0,45.0,5535.0,52.2599,43.35449,112.91246,3.00175,338.934976805,100.0,100.0
350,1750.0,0.5004400000000018,28.32,119.78498,108.35198,7.68661,19.92988,100.0,1875.0,12082.0,80.0,5040.0,45.0,5550.0,52.28393,43.34915,113.48971,3.02352,343.1384079792,100.0,100.0
351,1755.0,0.5004400000000018,28.32,119.71398,108.29399,7.58361,20.2465,100.0,1956.0,12078.0,80.0,5055.0,45.0,5535.0,52.29461,43.37585,116.79841,3.11759,364.1295550319,100.0,100.0
352,1760.0,0.5004400000000018,28.32,119.92799,108.52899,7.59887,19.91271,100.0,1677.0,12078.0,80.0,5040.0,45.0,5550.0,52.31864,43.42926,114.13427,3.03485,346.3803893095,100.0,100.0
353,1765.0,0.5004400000000018,28.32,120.38398,108.88198,7.66754,19.36531,100.0,1750.0,12081.0,80.0,5040.0,45.0,5535.0,52.32131,43.47465,116.23759,3.10252,360.6294477268,100.0,100.0
354,1770.0,0.5024400000000007,28.322,120.84599,109.22198,7.6065,19.60182,100.0,1818.0,12084.0,80.0,5040.0,45.0,5535.0,52.35336,43.488,115.09973,3.0693,353.275601289,100.0,100.0
355,1775.0,0.5004400000000018,28.32,121.46099,109.5,7.66372,20.06149,100.0,1818.0,12083.0,80.0,5040.0,45.0,5550.0,52.332,43.488,116.59239,3.11105,362.7247549095,100.0,100.0
356,1780.0,0.5004400000000018,28.32,121.92298,109.88798,7.72476,19.58656,100.0,1806.0,12076.0,80.0,5055.0,45.0,5550.0,52.37205,43.54141,113.7989,3.0133,342.91022537000003,100.0,100.0
357,1785.0,0.5004400000000018,28.32,122.53799,110.23498,7.80868,20.08628,100.0,1826.0,12068.0,80.0,5055.0,45.0,5535.0,52.36938,43.58947,114.44174,3.02754,346.4769455196,100.0,100.0
358,1790.0,0.5004400000000018,28.32,123,110.52899,7.81059,19.89746,100.0,1768.0,12064.0,80.0,5055.0,45.0,5535.0,52.39608,43.6589,115.54875,3.08905,356.9358661875,100.0,100.0
359,1795.0,0.5004400000000018,28.32,123.53799,110.82299,7.95936,20.43914,100.0,1548.0,12076.0,80.0,5040.0,45.0,5535.0,52.39608,43.69094,115.02738,3.03971,349.64987725979995,100.0,100.0
360,1800.0,0.4984400000000029,28.318,123.92298,111.125,8.06999,19.95849,100.0,1826.0,12077.0,80.0,5040.0,45.0,5535.0,52.40676,43.71498,115.49005,3.05468,352.785145934,100.0,100.0
361,1805.0,0.4984400000000029,28.318,124.33299,111.43699,8.07762,20.12443,100.0,2064.0,12079.0,80.0,5040.0,45.0,5535.0,52.42546,43.75503,113.3511,3.0182,342.11629002,100.0,100.0
362,1810.0,0.4984400000000029,28.318,124.75,111.75,8.08334,19.99664,100.0,1787.0,12074.0,80.0,5055.0,45.0,5550.0,52.44415,43.81645,115.19876,3.04571,350.8620153196,100.0,100.0
363,1815.0,0.4984400000000029,28.318,125.16598,111.93699,8.06427,20.71571,100.0,1935.0,12064.0,80.0,5040.0,45.0,5550.0,52.47085,43.8565,116.73506,3.09747,361.5833462982,100.0,100.0
364,1820.0,0.4984400000000029,28.318,125.5,112.125,7.96318,20.07484,100.0,1806.0,12055.0,80.0,5040.0,45.0,5535.0,52.48954,43.92326,113.48156,3.01618,342.2808116408,100.0,100.0
365,1825.0,0.4984400000000029,28.318,125.91598,112.375,7.94792,20.23696,100.0,1659.0,12057.0,80.0,5055.0,45.0,5550.0,52.49755,43.96064,113.9559,3.01634,343.729739406,100.0,100.0
366,1830.0,0.4984400000000029,28.318,126.16598,112.56199,7.93457,21.45004,100.0,1806.0,12061.0,80.0,5040.0,45.0,5550.0,52.53494,43.99803,116.65054,0.7339,85.609831306,0.0,100.0
367,1835.0,0.4984400000000029,28.318,126,112.375,8.00323,21.05331,100.0,1826.0,12077.0,80.0,5040.0,45.0,5550.0,52.57766,44.06745,117.04623,0.73626,86.17645729979999,0.0,100.0
368,1840.0,0.4984400000000029,28.318,125,111.31199,8.04901,19.98901,100.0,1806.0,12087.0,80.0,5055.0,45.0,5535.0,52.63908,44.12086,117.39857,0.73449,86.2280756793,0.0,100.0
369,1845.0,0.4984400000000029,28.318,123.30699,109.72198,8.00704,20.28274,100.0,1818.0,12086.0,80.0,5040.0,45.0,5550.0,52.6818,44.15557,117.04359,3.10992,363.9962014128,100.0,100.0
370,1850.0,0.4984400000000029,28.318,121.30699,108.0,7.84873,20.58982,100.0,1826.0,12081.0,80.0,5040.0,45.0,5550.0,52.69783,44.18762,114.74299,3.06036,351.15485687640006,100.0,100.0
371,1855.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
372,1860.0,0.4984400000000029,28.318,120.07598,107.05499,7.80487,20.32089,100.0,1714.0,12077.0,80.0,5055.0,45.0,5550.0,52.73788,44.24903,115.13989,3.07621,354.1944810169,100.0,100.0
373,1865.0,0.4984400000000029,28.318,119.64199,106.78898,7.79151,19.88029,100.0,1818.0,12076.0,80.0,5040.0,45.0,5550.0,52.75123,44.28909,116.63204,3.09059,360.4618165036,100.0,100.0
374,1870.0,0.4984400000000029,28.318,119.71398,106.89399,7.77053,19.76394,100.0,1806.0,12085.0,80.0,5040.0,45.0,5535.0,52.78594,44.32113,113.89907,3.03343,345.5048559101,100.0,100.0
375,1875.0,0.4984400000000029,28.318,120.07598,107.22198,7.72094,19.51026,100.0,1818.0,12089.0,80.0,5055.0,45.0,5550.0,52.80197,44.36386,114.25843,3.02769,345.93910592670005,100.0,100.0
376,1880.0,0.4984400000000029,28.318,120.61499,107.66598,7.69233,19.94514,0.0,0.0,12091.0,80.0,5055.0,45.0,5550.0,52.84736,44.3959,116.06245,3.01864,350.350754068,100.0,100.0
377,1885.0,0.4984400000000029,28.318,121.15299,108.17599,7.74955,19.58274,0.0,0.0,12090.0,80.0,5040.0,45.0,5535.0,52.8981,44.43061,117.01725,3.04728,356.58432558000004,100.0,100.0
378,1890.0,0.4984400000000029,28.318,121.69198,108.70498,7.74192,19.01435,0.0,0.0,12087.0,80.0,5055.0,45.0,5550.0,52.93548,44.47601,114.67314,3.011,345.28082454,100.0,100.0
379,1895.0,0.4984400000000029,28.318,122.30699,109.22198,7.71903,18.70155,0.0,0.0,12085.0,80.0,5055.0,45.0,5565.0,52.95684,44.5401,116.44955,3.03628,353.57343967400004,100.0,100.0
380,1900.0,0.4984400000000029,28.318,122.84599,109.72198,7.75337,18.46313,0.0,0.0,12083.0,80.0,5040.0,45.0,5550.0,53.01826,44.58015,116.78523,3.05126,356.3421008898,100.0,100.0
381,1905.0,0.4984400000000029,28.318,123.38398,110.11698,7.74383,18.44024,0.0,0.0,12082.0,80.0,5040.0,45.0,5535.0,53.01559,44.62554,115.21749,2.99885,345.5199698865,100.0,100.0
382,1910.0,0.49644000000000044,28.316,123.84599,110.52899,7.71713,17.90618,0.0,0.0,12081.0,80.0,5040.0,45.0,5550.0,53.07968,44.68429,116.84855,3.06277,357.88023348350004,100.0,100.0
383,1915.0,0.49644000000000044,28.316,124.25,110.94099,7.69615,17.44461,0.0,0.0,12081.0,80.0,5040.0,45.0,5550.0,53.08502,44.72167,115.12113,2.99566,344.8637642958,100.0,100.0
384,1920.0,0.49644000000000044,28.316,124.75,111.31199,7.68852,17.51899,0.0,0.0,12079.0,80.0,5055.0,45.0,5565.0,53.10104,44.77775,116.91447,3.05014,356.6055015258,100.0,100.0
385,1925.0,0.49644000000000044,28.316,125.16598,111.68699,7.69042,17.46368,0.0,0.0,12078.0,80.0,5040.0,45.0,5550.0,53.1678,44.83116,116.58711,3.03771,354.1578299181,100.0,100.0
386,1930.0,0.49644000000000044,28.316,125.58299,112.06199,7.6332,17.03643,0.0,0.0,12076.0,80.0,5055.0,45.0,5550.0,53.16513,44.87922,116.77731,3.04571,355.66982084010004,100.0,100.0
387,1935.0,0.49644000000000044,28.316,125.91598,112.43699,7.71331,17.39692,0.0,0.0,12075.0,80.0,5055.0,45.0,5565.0,53.21319,44.92462,116.81161,0.67982,79.41086871019999,100.0,100.0
388,1940.0,0.49644000000000044,28.316,126.25,112.68699,7.67135,16.77703,0.0,0.0,12073.0,80.0,5055.0,45.0,5565.0,53.25325,44.96467,116.20841,0.67404,78.32911667639999,0.0,100.0
389,1945.0,0.49644000000000044,28.316,125.91598,112.31199,7.71522,16.81327,0.0,0.0,12082.0,80.0,5040.0,45.0,5550.0,53.27728,45.01808,118.42852,0.68554,81.18748760080001,0.0,100.0
390,1950.0,0.49644000000000044,28.316,124.58299,111.18699,7.65991,16.42036,0.0,0.0,12091.0,80.0,5040.0,45.0,5565.0,53.33602,45.07949,115.19073,0.66691,76.8218497443,0.0,100.0
391,1955.0,0.49644000000000044,28.316,122.76899,109.66598,7.6313,16.38603,0.0,0.0,12095.0,80.0,5040.0,45.0,5550.0,53.40011,45.10353,113.84223,2.98216,339.4957446168,100.0,100.0
392,1960.0,0.49644000000000044,28.316,121.07598,108.29399,7.57408,16.39938,0.0,0.0,12096.0,80.0,5040.0,45.0,5550.0,53.42414,45.14625,115.19342,3.02122,348.0246643724,100.0,100.0
393,1965.0,0.49644000000000044,28.316,120.15299,107.72198,7.57408,16.16668,0.0,0.0,12094.0,80.0,5040.0,45.0,5565.0,53.47221,45.17562,116.88548,3.0487,356.348762876,100.0,100.0
394,1970.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
395,1975.0,0.49644000000000044,28.316,120,107.66598,7.45201,16.0408,0.0,0.0,12093.0,80.0,5040.0,45.0,5550.0,53.50959,45.22369,114.20986,2.97062,339.2740943132,100.0,100.0
396,1980.0,0.49644000000000044,28.316,120.15299,108.0,7.46536,15.99311,0.0,0.0,12091.0,80.0,5040.0,45.0,5565.0,53.52828,45.30113,115.92427,3.00898,348.81380994460005,100.0,100.0
397,1985.0,0.49644000000000044,28.316,120.69198,108.52899,7.44628,15.74897,0.0,0.0,12091.0,80.0,5040.0,45.0,5565.0,53.5897,45.31448,116.61883,3.02897,353.23493750510005,100.0,100.0
398,1990.0,0.49644000000000044,28.316,121.22999,109.05499,7.44628,15.77758,0.0,0.0,12086.0,80.0,5040.0,45.0,5565.0,53.61907,45.36254,117.6975,3.07,361.331325,100.0,100.0
399,1995.0,0.49444000000000154,28.314,121.92298,109.66598,7.43293,15.79093,0.0,0.0,12083.0,80.0,5055.0,45.0,5550.0,53.64044,45.38925,114.76449,2.98056,342.0624483144,100.0,100.0
400,2000.0,0.49444000000000154,28.314,122.53799,110.23498,7.44819,15.77377,0.0,0.0,12081.0,80.0,5040.0,45.0,5550.0,53.66981,45.43998,117.02516,3.05909,357.9904967044,100.0,100.0
401,2005.0,0.49444000000000154,28.314,123.07598,110.76399,7.45964,15.63453,0.0,0.0,12080.0,80.0,5040.0,45.0,5550.0,53.70185,45.49339,116.66375,3.03971,354.6239675125,100.0,100.0
402,2010.0,0.49444000000000154,28.314,123.69198,111.31199,7.45964,15.43617,0.0,0.0,12077.0,80.0,5040.0,45.0,5565.0,53.72055,45.5281,114.67044,2.98565,342.365799186,100.0,100.0
403,2015.0,0.49444000000000154,28.314,124.25,111.81199,7.45773,15.38848,0.0,0.0,12077.0,80.0,5040.0,45.0,5550.0,53.75259,45.58685,115.14256,2.99247,344.5606565232,100.0,100.0
404,2020.0,0.49444000000000154,28.314,124.83299,112.25,7.45964,15.39611,0.0,0.0,12075.0,80.0,5040.0,45.0,5550.0,53.79264,45.61889,114.18557,2.97048,339.1859519736,100.0,100.0
405,2025.0,0.49444000000000154,28.314,125.33299,112.68699,7.49969,15.39802,0.0,0.0,12074.0,80.0,5055.0,45.0,5565.0,53.81134,45.65895,113.44081,2.96594,336.4586360114,100.0,100.0
406,2030.0,0.49444000000000154,28.314,125.75,113.125,7.47108,15.60592,0.0,0.0,12071.0,80.0,5040.0,45.0,5565.0,53.8594,45.70968,113.67967,2.96829,337.4342276643,100.0,100.0
407,2035.0,0.49444000000000154,28.314,126.16598,113.5,7.51113,15.67077,0.0,0.0,12070.0,80.0,5055.0,45.0,5565.0,53.87008,45.77377,118.04008,0.68363,80.69573989039999,0.0,100.0
408,2040.0,0.49444000000000154,28.314,126.33299,113.56199,7.44819,15.20919,0.0,0.0,12074.0,80.0,5040.0,45.0,5550.0,53.90213,45.80848,117.10151,0.67082,78.5540349382,0.0,100.0
409,2045.0,0.49444000000000154,28.314,125.5,112.81199,7.4234,15.37513,0.0,0.0,12084.0,80.0,5040.0,45.0,5550.0,53.94752,45.84854,117.84146,0.67662,79.7338886652,0.0,100.0
410,2050.0,0.49244000000000265,28.312,123.92298,111.43699,7.53402,15.27404,0.0,0.0,12092.0,80.0,5040.0,45.0,5550.0,54.01428,45.91529,113.60643,2.95449,335.6490613707,100.0,100.0
411,2055.0,0.49244000000000265,28.312,122,109.83299,7.53593,15.27786,0.0,0.0,12095.0,80.0,5040.0,45.0,5550.0,54.03564,45.96603,113.43266,2.97004,336.8995375064,100.0,100.0
412,2060.0,0.49444000000000154,28.314,120.61499,108.88198,7.44056,14.97459,100.0,1866.0,12093.0,80.0,5040.0,45.0,5565.0,54.09172,46.01676,115.29772,3.06745,353.669991214,100.0,100.0
413,2065.0,0.49244000000000265,28.312,120.07598,108.52899,7.37571,14.78385,100.0,1826.0,12081.0,80.0,5040.0,45.0,5565.0,54.13711,46.05949,115.17201,3.06135,352.5818328135,100.0,100.0
414,2070.0,0.49444000000000154,28.314,120.22999,108.76399,7.40051,16.15715,100.0,1733.0,12068.0,80.0,5055.0,45.0,5565.0,54.14779,46.09153,117.42221,3.09284,363.1681079764,100.0,100.0
415,2075.0,0.49444000000000154,28.314,120.61499,109.16598,7.35664,17.06886,100.0,1826.0,12065.0,80.0,5040.0,45.0,5550.0,54.17984,46.1396,114.36898,3.02554,346.02792374919994,100.0,100.0
416,2080.0,0.49444000000000154,28.314,121.15299,109.72198,7.49015,17.01736,100.0,1826.0,12062.0,80.0,5055.0,45.0,5550.0,54.20387,46.1663,114.40402,3.01274,344.6695672148,100.0,100.0
417,2085.0,0.49244000000000265,28.312,121.84599,110.29399,7.3738,17.97866,100.0,1787.0,12062.0,80.0,5040.0,45.0,5550.0,54.23057,46.17431,114.31237,3.00117,343.0708554729,100.0,100.0
418,2090.0,0.49244000000000265,28.312,122.53799,110.88198,7.36999,18.17703,100.0,1806.0,12068.0,80.0,5040.0,45.0,5550.0,54.28932,46.20101,114.37977,3.03585,347.2398247545,100.0,100.0
419,2095.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
420,2100.0,0.49244000000000265,28.312,123.22999,111.43699,7.40051,18.09501,100.0,1787.0,12069.0,80.0,5040.0,45.0,5565.0,54.31869,46.21971,113.73658,2.99537,340.6831396346,100.0,100.0
421,2105.0,0.49244000000000265,28.312,123.92298,112.0,7.31658,17.95959,100.0,1642.0,12065.0,80.0,5040.0,45.0,5550.0,54.33204,46.24374,114.05052,3.02209,344.67093598680003,100.0,100.0
422,2110.0,0.49244000000000265,28.312,124.58299,112.5,7.22885,19.42825,100.0,1806.0,12056.0,80.0,5040.0,45.0,5550.0,54.34539,46.27044,115.54341,3.07199,354.9482000859,100.0,100.0
423,2115.0,0.4904400000000002,28.31,125.08299,113.0,7.24411,19.43969,100.0,1826.0,12050.0,80.0,5040.0,45.0,5565.0,54.34539,46.27578,115.11044,3.02854,348.6165719576,100.0,100.0
424,2120.0,0.4904400000000002,28.31,125.66598,113.43699,7.23075,18.98193,100.0,1768.0,12047.0,80.0,5055.0,45.0,5550.0,54.37477,46.30783,116.46542,3.06845,357.368317999,100.0,100.0
425,2125.0,0.49244000000000265,28.312,126.16598,113.75,7.20977,18.94378,100.0,1800.0,12046.0,80.0,5040.0,45.0,5565.0,54.38812,46.33186,117.55339,0.71835,84.4444777065,0.0,100.0
426,2130.0,0.4904400000000002,28.31,126.41598,113.75,7.19642,18.98765,100.0,1818.0,12058.0,80.0,5040.0,45.0,5550.0,54.4255,46.34521,118.28268,0.72196,85.3953636528,0.0,100.0
427,2135.0,0.4904400000000002,28.31,125.66598,112.93699,7.2174,18.93615,100.0,1695.0,12073.0,80.0,5040.0,45.0,5565.0,54.43084,46.33987,114.60861,0.69873,80.0804740653,0.0,100.0
428,2140.0,0.49244000000000265,28.312,124.08299,111.5,7.24792,19.30809,100.0,1768.0,12079.0,80.0,5040.0,45.0,5565.0,54.44419,46.36657,114.09646,2.99349,341.5466120454,100.0,100.0
429,2145.0,0.49244000000000265,28.312,122.22999,109.83299,7.24792,19.36912,100.0,1768.0,12077.0,80.0,5055.0,45.0,5550.0,54.46823,46.39862,116.78259,3.0962,361.582255158,100.0,100.0
430,2150.0,0.4904400000000002,28.31,120.84599,108.70498,7.23457,20.00617,100.0,1695.0,12078.0,80.0,5040.0,45.0,5565.0,54.47891,46.43066,117.19886,3.10601,364.0208311486,100.0,100.0
431,2155.0,0.4904400000000002,28.31,120.30699,108.35198,7.21359,19.57511,100.0,1768.0,12083.0,80.0,5040.0,45.0,5565.0,54.48425,46.45736,114.50636,3.00985,344.646967646,100.0,100.0
432,2160.0,0.4904400000000002,28.31,120.30699,108.52899,7.19642,20.12634,100.0,1787.0,12074.0,80.0,5040.0,45.0,5550.0,54.53231,46.47605,116.60032,3.09255,360.592319616,100.0,100.0
433,2165.0,0.4884400000000013,28.308,120.76899,109.0,7.15255,20.76911,100.0,1714.0,12069.0,80.0,5040.0,45.0,5565.0,54.54566,46.49475,115.20411,3.02912,348.9670736832,100.0,100.0
434,2170.0,0.4904400000000002,28.31,121.38398,109.5,7.21549,19.97947,100.0,1750.0,12063.0,80.0,5040.0,45.0,5565.0,54.54833,46.52412,114.42558,3.01229,344.6830303782,100.0,100.0
435,2175.0,0.4904400000000002,28.31,122,110.05799,7.03811,20.22933,100.0,1768.0,12058.0,80.0,5040.0,45.0,5565.0,54.58038,46.57485,114.62474,3.0287,347.16395003800005,100.0,100.0
436,2180.0,0.4904400000000002,28.31,122.76899,110.64698,7.02857,20.08247,100.0,1752.0,12057.0,80.0,5040.0,45.0,5565.0,54.56703,46.58821,114.90138,3.03985,349.282959993,100.0,100.0
437,2185.0,0.4904400000000002,28.31,123.46099,111.125,7.05909,20.66993,100.0,1617.0,12060.0,80.0,5055.0,45.0,5580.0,54.61242,46.63627,114.34742,3.00378,343.4744932476,100.0,100.0
438,2190.0,0.4884400000000013,28.308,124.08299,111.68699,7.17926,20.50781,100.0,1772.0,12060.0,80.0,5040.0,45.0,5550.0,54.6231,46.62559,115.84181,3.04457,352.6884994717,100.0,100.0
439,2195.0,0.4904400000000002,28.31,124.75,112.125,7.13348,20.36094,100.0,1752.0,12063.0,80.0,5055.0,45.0,5565.0,54.61776,46.68968,115.05151,3.0561,351.60891971099994,100.0,100.0
440,2200.0,0.4904400000000002,28.31,125.33299,112.56199,7.061,20.19691,100.0,1636.0,12054.0,80.0,5055.0,45.0,5565.0,54.62043,46.68434,116.29592,3.09017,359.3741631064,100.0,100.0
441,2205.0,0.4884400000000013,28.308,125.91598,112.93699,6.89506,20.31707,100.0,1787.0,12042.0,80.0,5055.0,45.0,5565.0,54.65248,46.71905,117.89114,0.72975,86.031059415,100.0,100.0
442,2210.0,0.4904400000000002,28.31,126.33299,113.25,6.94656,20.58982,100.0,1733.0,12035.0,80.0,5040.0,45.0,5565.0,54.65782,46.72439,114.88528,0.6981,80.201413968,0.0,100.0
443,2215.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
444,2220.0,0.4904400000000002,28.31,126.16598,112.875,6.9561,20.09963,100.0,1600.0,12047.0,80.0,5040.0,45.0,5565.0,54.66049,46.7324,116.9909,0.71653,83.827489577,0.0,100.0
445,2225.0,0.49244000000000265,28.312,125,111.68699,7.01141,20.33805,100.0,1787.0,12071.0,80.0,5055.0,45.0,5565.0,54.67918,46.76712,116.5104,0.71348,83.12784019200001,0.0,100.0
446,2230.0,0.4884400000000013,28.308,123.22999,110.11698,7.04002,21.17156,100.0,1772.0,12089.0,80.0,5055.0,45.0,5565.0,54.68719,46.79382,113.66339,2.99363,340.26613420570004,100.0,100.0
447,2235.0,0.4884400000000013,28.308,121.38398,108.58799,7.02476,20.75767,100.0,1733.0,12094.0,80.0,5055.0,45.0,5565.0,54.70321,46.78848,114.91748,3.04998,350.4960156504,100.0,100.0
448,2240.0,0.4884400000000013,28.308,120.30699,107.77699,7.10678,19.99473,100.0,1768.0,12085.0,80.0,5055.0,45.0,5565.0,54.71656,46.83387,114.47674,3.03199,347.0923309126,100.0,100.0
449,2245.0,0.4884400000000013,28.308,120,107.66598,7.10105,20.77484,100.0,1806.0,12071.0,80.0,5055.0,45.0,5565.0,54.71656,46.8766,115.85244,3.04371,352.6212301524,100.0,100.0
450,2250.0,0.4884400000000013,28.308,120.22999,108.05799,7.12203,20.71762,100.0,1787.0,12069.0,80.0,5055.0,45.0,5565.0,54.72991,46.85256,114.19097,3.00248,342.8561036056,100.0,100.0
451,2255.0,0.4884400000000013,28.308,120.69198,108.58799,6.96563,19.73724,100.0,1531.0,12074.0,80.0,5040.0,45.0,5565.0,54.74594,46.91131,117.20413,3.09901,363.2167709113,100.0,100.0
452,2260.0,0.4884400000000013,28.308,121.38398,109.22198,6.90078,19.73342,100.0,1772.0,12079.0,80.0,5040.0,45.0,5565.0,54.73258,46.93801,113.28311,2.98725,338.40497034749995,100.0,100.0
453,2265.0,0.4884400000000013,28.308,122,109.88798,6.94465,20.03479,100.0,1750.0,12084.0,80.0,5040.0,45.0,5565.0,54.76196,46.96205,116.15536,3.07946,357.6957849056,100.0,100.0
454,2270.0,0.4884400000000013,28.308,122.69198,110.52899,6.93893,19.4416,100.0,1636.0,12074.0,80.0,5040.0,45.0,5565.0,54.77798,46.95938,117.20938,3.07876,360.8595507688,100.0,100.0
455,2275.0,0.4884400000000013,28.308,123.38398,111.125,6.98661,19.47021,100.0,1806.0,12070.0,80.0,5055.0,45.0,5565.0,54.8207,47.0021,114.96307,3.03643,349.07731464010004,100.0,100.0
456,2280.0,0.4884400000000013,28.308,124,111.68699,6.95228,20.31707,100.0,1793.0,12061.0,80.0,5055.0,45.0,5565.0,54.81536,47.02079,115.56208,3.06121,353.7597949168,100.0,100.0
457,2285.0,0.4884400000000013,28.308,124.66598,112.18699,6.98471,20.02716,100.0,1466.0,12054.0,80.0,5055.0,45.0,5565.0,54.85008,47.06085,115.91098,3.00869,348.7402064162,100.0,100.0
458,2290.0,0.4884400000000013,28.308,125.25,112.68699,7.0343,19.3386,0.0,0.0,12058.0,80.0,5055.0,45.0,5565.0,54.84741,47.07687,117.12783,3.05439,357.7540726737,100.0,100.0
459,2295.0,0.4884400000000013,28.308,125.83299,113.125,7.09915,18.72825,0.0,0.0,12057.0,80.0,5055.0,45.0,5565.0,54.89013,47.10891,115.37522,2.99349,345.3745673178,100.0,100.0
460,2300.0,0.4884400000000013,28.308,126.41598,113.43699,7.05718,18.25523,0.0,0.0,12054.0,80.0,5040.0,45.0,5580.0,54.8928,47.13829,117.4537,0.67016,78.712771592,0.0,100.0
461,2305.0,0.4864400000000024,28.306,126.25,113.18699,7.07054,18.07975,0.0,0.0,12062.0,80.0,5055.0,45.0,5565.0,54.94354,47.13829,114.98986,0.65243,75.02283435979999,0.0,100.0
462,2310.0,0.4864400000000024,28.306,125.16598,112.125,7.01904,17.91954,0.0,0.0,12075.0,80.0,5040.0,45.0,5565.0,54.95422,47.18101,118.3478,0.67854,80.30371621200001,0.0,100.0
463,2315.0,0.4864400000000024,28.306,123.46099,110.58799,7.06672,17.64106,0.0,0.0,12081.0,80.0,5040.0,45.0,5550.0,54.97558,47.1997,113.57658,2.95846,336.0117688668,100.0,100.0
464,2320.0,0.4864400000000024,28.306,121.53799,109.0,7.13348,17.04597,0.0,0.0,12089.0,80.0,5055.0,45.0,5565.0,55.01029,47.26112,115.52206,3.02352,349.2832588512,100.0,100.0
465,2325.0,0.4864400000000024,28.306,120.38398,108.11698,7.09152,16.80755,0.0,0.0,12086.0,80.0,5055.0,45.0,5565.0,55.04768,47.27447,114.18287,2.9633,338.35809867099994,100.0,100.0
466,2330.0,0.4864400000000024,28.306,120,107.94398,7.02476,16.47186,0.0,0.0,12085.0,80.0,5040.0,45.0,5580.0,55.05836,47.29049,115.09704,3.012,346.67228448000003,100.0,100.0
467,2335.0,0.4864400000000024,28.306,120.15299,108.29399,7.10868,16.6378,0.0,0.0,12083.0,80.0,5040.0,45.0,5565.0,55.08239,47.35725,115.22552,3.0146,347.358852592,100.0,100.0
468,2340.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
469,2345.0,0.4864400000000024,28.306,120.69198,108.82299,7.13729,16.54243,0.0,0.0,12079.0,80.0,5040.0,45.0,5550.0,55.12245,47.33589,117.36968,3.06236,359.4282132448,100.0,100.0
470,2350.0,0.4864400000000024,28.306,121.30699,109.44398,7.11059,16.44515,0.0,0.0,12077.0,80.0,5040.0,45.0,5565.0,55.13847,47.39196,116.89866,3.03572,354.8716001352,100.0,100.0
471,2355.0,0.4864400000000024,28.306,122,110.11698,7.061,16.46423,0.0,0.0,12073.0,80.0,5055.0,45.0,5565.0,55.1625,47.42935,116.59768,3.05027,355.6544053736,100.0,100.0
472,2360.0,0.4864400000000024,28.306,122.76899,110.76399,7.06672,15.93208,0.0,0.0,12072.0,80.0,5055.0,45.0,5565.0,55.18653,47.44804,115.71669,2.99436,346.4974278684,100.0,100.0
473,2365.0,0.4864400000000024,28.306,123.46099,111.43699,7.14111,16.16287,0.0,0.0,12069.0,80.0,5055.0,45.0,5565.0,55.2346,47.50411,116.49189,3.01489,351.2102342421,100.0,100.0
474,2370.0,0.4864400000000024,28.306,124.16598,112.0,7.05528,15.58685,0.0,0.0,12066.0,80.0,5055.0,45.0,5580.0,55.26397,47.54684,117.73941,3.0666,361.05967470600007,100.0,100.0
475,2375.0,0.4864400000000024,28.306,124.83299,112.56199,7.05528,15.61164,0.0,0.0,12063.0,80.0,5055.0,45.0,5580.0,55.27999,47.56286,115.66873,3.02021,349.3438550333,100.0,100.0
476,2380.0,0.4864400000000024,28.306,125.5,113.125,7.06672,15.68031,0.0,0.0,12059.0,80.0,5040.0,45.0,5580.0,55.30403,47.60559,117.04359,3.04029,355.8464562411,100.0,100.0
477,2385.0,0.48444,28.304,126.16598,113.625,7.04193,15.78521,0.0,0.0,12055.0,80.0,5040.0,45.0,5565.0,55.34942,47.6403,118.28268,0.66952,79.1926199136,0.0,100.0
478,2390.0,0.48444,28.304,126.58299,113.875,7.00378,15.38467,0.0,0.0,12058.0,80.0,5040.0,45.0,5565.0,55.37078,47.66433,114.93089,0.65176,74.90735686640001,0.0,100.0
479,2395.0,0.48444,28.304,126.08299,113.25,6.9828,15.61927,0.0,0.0,12068.0,80.0,5055.0,45.0,5565.0,55.40817,47.70706,114.92016,0.65243,74.97735998879999,0.0,100.0
