,time,Ohaus Water Weight,Ohaus Weight,Bucket Temp,Bucket Temp 2 (Figure out later lol),Intake Air RH,Exhaust RH,Grinder PWM,Grinder RPM,Stable Mass ,Intake Fan PWM,Intake Fan RPM,Exhaust Fan PWM,Exhaust Fan RPM,Intake SHT40,Exhaust SHT40,V_rms ,I_rms,Watts,Bucket Heater PWM,Intake Heater PWM
38,190.0,0.5600000000000005,28.348,70,62.25,13.95797,32.07015,100.0,1806.0,11825.0,80.0,5010.0,45.0,5430.0,41.15684,25.85075,117.34605,3.17668,372.770850114,100.0,100.0
39,195.0,0.5580000000000016,28.346,70.70498,62.72198,13.68713,31.7707,100.0,1806.0,11831.0,80.0,5010.0,45.0,5430.0,41.33842,25.93887,116.96456,3.15223,368.6991949688,100.0,100.0
40,200.0,0.5580000000000016,28.346,71.45399,63.19398,13.56124,31.54563,100.0,1787.0,11831.0,80.0,5010.0,45.0,5430.0,41.45591,26.02966,114.94429,3.12107,358.7491751903,100.0,100.0
41,205.0,0.5580000000000016,28.346,72.17599,63.63798,13.38958,31.39495,100.0,1806.0,11827.0,80.0,5010.0,45.0,5430.0,41.6188,26.11244,114.96574,3.08834,355.0532934716,100.0,100.0
42,210.0,0.5580000000000016,28.346,72.82299,64.11099,13.3171,31.19468,100.0,1806.0,11823.0,80.0,5010.0,45.0,5430.0,41.75498,26.22993,114.32316,3.07904,352.0055825664,100.0,100.0
43,215.0,0.5580000000000016,28.346,73.53099,64.52699,13.21029,30.90858,100.0,1787.0,11822.0,80.0,5025.0,45.0,5445.0,41.87782,26.33941,117.45895,3.16571,371.8409726045,100.0,100.0
44,220.0,0.5560000000000027,28.344,74.18099,64.97198,13.07106,30.68351,100.0,1806.0,11827.0,80.0,5010.0,45.0,5430.0,42.00866,26.44088,114.88528,3.08496,354.4164933888,100.0,100.0
45,225.0,0.5580000000000016,28.346,74.78698,65.38798,12.93373,30.59768,100.0,1806.0,11830.0,80.0,5010.0,45.0,5430.0,42.1128,26.51298,114.69464,3.10266,355.85847174240007,100.0,100.0
46,230.0,0.5580000000000016,28.346,75.46798,65.83299,12.86315,30.39169,100.0,1806.0,11834.0,80.0,5025.0,45.0,5430.0,42.22496,26.63314,116.47337,3.15843,367.8729860091,100.0,100.0
47,235.0,0.5620000000000029,28.35,76.125,66.28498,12.70294,30.18951,0.0,0.0,11834.0,80.0,5025.0,45.0,5430.0,42.33444,26.75598,113.56573,3.0218,343.172922914,100.0,100.0
48,240.0,0.5600000000000005,28.348,76.78099,66.71398,12.60948,29.98733,0.0,0.0,11835.0,80.0,5025.0,45.0,5430.0,42.45727,26.8254,117.48518,3.12455,367.088319169,100.0,100.0
49,245.0,0.5580000000000016,28.346,77.35398,67.11399,12.4607,29.63638,0.0,0.0,11836.0,80.0,5010.0,45.0,5445.0,42.53471,26.89483,115.65541,3.09284,357.7036782644,100.0,100.0
50,250.0,0.5580000000000016,28.346,77.93499,67.48498,12.41302,29.37316,0.0,0.0,11836.0,80.0,5010.0,45.0,5445.0,42.62817,26.98028,116.32772,3.11035,361.819923902,100.0,100.0
51,255.0,0.5600000000000005,28.348,78.48298,67.91398,12.32719,29.26445,0.0,0.0,11837.0,80.0,5010.0,45.0,5430.0,42.71362,27.03903,113.69322,3.01878,343.2148186716,100.0,100.0
52,260.0,0.5580000000000016,28.346,79.03298,68.29399,12.27378,29.02603,0.0,0.0,11837.0,80.0,5025.0,45.0,5430.0,42.78305,27.12982,114.05323,3.02496,345.0064586208,100.0,100.0
53,265.0,0.5560000000000027,28.344,79.56599,68.70498,12.1746,28.8906,0.0,0.0,11838.0,80.0,5010.0,45.0,5445.0,42.86849,27.17521,116.63468,3.11732,363.5876206576,100.0,100.0
54,270.0,0.5580000000000016,28.346,80.09999,69.08499,12.1212,28.70178,0.0,0.0,11838.0,80.0,5010.0,45.0,5445.0,42.92457,27.25799,116.5686,3.11578,363.202112508,100.0,100.0
55,275.0,0.5600000000000005,28.348,80.59999,69.45698,12.02011,28.4996,0.0,0.0,11840.0,80.0,5010.0,45.0,5445.0,42.98065,27.35145,113.70135,3.02037,343.42014649950005,100.0,100.0
56,280.0,0.5580000000000016,28.346,81.09999,69.82798,11.97242,28.39851,0.0,0.0,11841.0,80.0,5010.0,45.0,5445.0,43.08212,27.41821,116.84327,3.10293,362.5564877811,100.0,100.0
57,285.0,0.5580000000000016,28.346,81.56599,70.23498,11.89422,28.23257,0.0,0.0,11841.0,80.0,5010.0,45.0,5430.0,43.13285,27.49031,116.39129,3.08665,359.2591752785,100.0,100.0
58,290.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
59,295.0,0.5580000000000016,28.346,82.03399,70.58799,11.81983,28.03039,0.0,0.0,11841.0,80.0,5010.0,45.0,5445.0,43.21029,27.57041,113.51142,3.02151,342.97589064420004,100.0,100.0
60,300.0,0.5560000000000027,28.344,82.51699,70.96998,11.78169,27.86254,0.0,0.0,11843.0,80.0,5025.0,45.0,5445.0,43.27438,27.62916,114.35821,3.05682,349.57246349220003,100.0,100.0
61,305.0,0.5580000000000016,28.346,83.03399,71.36299,11.76261,27.70423,0.0,0.0,11843.0,80.0,5010.0,45.0,5430.0,43.32778,27.70393,116.93293,3.10824,363.4556103432,100.0,100.0
62,310.0,0.5580000000000016,28.346,83.44799,71.75698,11.69395,27.5402,0.0,0.0,11847.0,80.0,5025.0,45.0,5445.0,43.38386,27.8054,117.07519,3.12344,365.6773314536,100.0,100.0
63,315.0,0.5580000000000016,28.346,83.89599,72.11698,11.6539,27.32658,0.0,0.0,11847.0,80.0,5010.0,45.0,5445.0,43.43727,27.8775,113.85577,3.03643,345.71507570110003,100.0,100.0
64,320.0,0.5580000000000016,28.346,84.32099,72.44099,11.55662,27.2026,0.0,0.0,11848.0,80.0,5010.0,45.0,5445.0,43.47465,27.94158,117.11204,3.11412,364.7009460048,100.0,100.0
65,325.0,0.5580000000000016,28.346,84.78498,72.82299,11.51084,27.12249,0.0,0.0,11848.0,80.0,5025.0,45.0,5445.0,43.5334,28.0297,116.29592,3.09115,359.48813310799994,100.0,100.0
66,330.0,0.5580000000000016,28.346,85.17799,73.18699,11.45935,26.88789,0.0,0.0,11850.0,80.0,5010.0,45.0,5445.0,43.57612,28.06976,114.5225,3.03199,347.231074775,100.0,100.0
67,335.0,0.5580000000000016,28.346,85.64199,73.56199,11.43646,26.76582,0.0,0.0,11851.0,80.0,5010.0,45.0,5445.0,43.62152,28.16589,117.24093,3.11341,365.0190838713,100.0,100.0
68,340.0,0.5580000000000016,28.346,86.03698,73.96798,11.3449,26.57699,0.0,0.0,11852.0,80.0,5010.0,45.0,5445.0,43.6589,28.25134,116.87756,3.12025,364.68720659,100.0,100.0
69,345.0,0.5580000000000016,28.346,86.48098,74.30299,11.34681,26.45874,0.0,0.0,11854.0,80.0,5010.0,45.0,5430.0,43.72032,28.2994,117.19097,3.10978,364.4381346866,100.0,100.0
70,350.0,0.5580000000000016,28.346,86.88798,74.69599,11.36016,26.38626,0.0,0.0,11854.0,80.0,5010.0,45.0,5445.0,43.74435,28.36616,116.69281,3.12066,364.1585844546,100.0,100.0
71,355.0,0.5580000000000016,28.346,87.29598,75.06199,11.40594,26.34239,0.0,0.0,11856.0,80.0,5010.0,45.0,5445.0,43.81912,28.42758,115.16397,3.04643,350.8389731271,100.0,100.0
72,360.0,0.5580000000000016,28.346,87.70298,75.43699,11.44027,26.40724,0.0,0.0,11858.0,80.0,4995.0,45.0,5445.0,43.83514,28.48098,115.35118,3.05099,351.9352966682,100.0,100.0
73,365.0,0.5580000000000016,28.346,88.07598,75.78099,11.5509,26.44157,0.0,0.0,11859.0,80.0,5010.0,45.0,5445.0,43.89122,28.58512,115.40194,3.08256,355.7334041664,100.0,100.0
74,370.0,0.5580000000000016,28.346,88.46099,76.15599,11.57188,26.50451,0.0,0.0,11860.0,80.0,5025.0,45.0,5460.0,43.93928,28.63586,116.28797,3.10615,361.2078780155,100.0,100.0
75,375.0,0.5580000000000016,28.346,88.88398,76.53099,11.56044,26.48162,0.0,0.0,11860.0,80.0,4995.0,45.0,5445.0,43.97933,28.69461,115.34048,3.04814,351.5739307072,100.0,100.0
76,380.0,0.5580000000000016,28.346,89.26899,76.90599,11.52992,26.3977,0.0,0.0,11860.0,80.0,5010.0,45.0,5445.0,44.02206,28.8121,117.55339,3.13038,367.9867809882,100.0,100.0
77,385.0,0.5580000000000016,28.346,89.65299,77.25799,11.56044,26.29852,0.0,0.0,11863.0,80.0,5025.0,45.0,5445.0,44.08081,28.85215,115.442,3.04985,352.0807837,100.0,100.0
78,390.0,0.5580000000000016,28.346,90.03999,77.64498,11.56044,26.17835,0.0,0.0,11865.0,80.0,5010.0,45.0,5445.0,44.10484,28.95362,115.75663,3.05767,353.9455748521,100.0,100.0
79,395.0,0.5580000000000016,28.346,90.43998,78.0,11.51466,26.09252,0.0,0.0,11865.0,80.0,5025.0,45.0,5445.0,44.12887,29.02839,115.17735,3.07255,353.8881667425,100.0,100.0
80,400.0,0.5580000000000016,28.346,90.83999,78.35398,11.50703,25.92849,0.0,0.0,11868.0,80.0,5025.0,45.0,5445.0,44.20364,29.07913,114.64356,3.03184,347.5809309504,100.0,100.0
81,405.0,0.5580000000000016,28.346,91.15998,78.74099,11.49559,25.81787,0.0,0.0,11870.0,80.0,5010.0,45.0,5460.0,44.25437,29.15122,113.97753,3.02783,345.1045846599,100.0,100.0
82,410.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
83,415.0,0.5580000000000016,28.346,91.55999,79.06599,11.44218,25.79307,20.0,142.0,11869.0,80.0,5010.0,45.0,5445.0,44.28375,29.20463,114.79133,3.08876,354.5628684508,100.0,100.0
84,420.0,0.5580000000000016,28.346,91.91999,79.39999,11.3697,25.66528,100.0,1818.0,11868.0,80.0,5010.0,45.0,5460.0,44.31579,29.29809,114.11267,3.07975,351.4384954325,100.0,100.0
85,425.0,0.5580000000000016,28.346,92.23999,79.73298,11.37161,25.59471,100.0,1787.0,11871.0,80.0,5010.0,45.0,5460.0,44.36386,29.37019,116.94348,3.15223,368.6327459604,100.0,100.0
86,430.0,0.5580000000000016,28.346,92.63999,80.0,11.30104,25.58135,100.0,1787.0,11864.0,80.0,5010.0,45.0,5445.0,44.40391,29.43962,116.49453,3.1258,364.138601874,100.0,100.0
87,435.0,0.5580000000000016,28.346,92.95999,80.26599,11.27624,25.71105,100.0,1787.0,11870.0,80.0,5010.0,45.0,5460.0,44.44129,29.51705,115.8285,3.13539,363.16752061500006,100.0,100.0
88,440.0,0.5580000000000016,28.346,93.29098,80.5,11.20758,25.5928,100.0,1787.0,11878.0,80.0,5010.0,45.0,5445.0,44.48936,29.62921,117.33818,3.15994,370.7816085092,100.0,100.0
89,445.0,0.5580000000000016,28.346,93.66598,80.76599,11.25144,25.60424,100.0,1787.0,11887.0,80.0,5010.0,45.0,5445.0,44.50805,29.71199,117.15151,3.1481,368.804668631,100.0,100.0
90,450.0,0.5580000000000016,28.346,94,81.03298,11.18087,25.60424,100.0,1787.0,11896.0,80.0,5010.0,45.0,5445.0,44.58015,29.78408,113.47068,3.04614,345.6475771752,100.0,100.0
91,455.0,0.5580000000000016,28.346,94.34698,81.23298,11.17515,25.51269,100.0,1787.0,11894.0,80.0,5010.0,45.0,5445.0,44.59884,29.85885,116.88284,3.1576,369.069255584,100.0,100.0
92,460.0,0.5580000000000016,28.346,94.65199,81.46598,11.12937,25.36582,100.0,1768.0,11886.0,80.0,5025.0,45.0,5445.0,44.66293,29.90692,114.10186,3.0782,351.228345452,100.0,100.0
93,465.0,0.5580000000000016,28.346,95.04098,81.66598,11.11984,25.19989,100.0,1793.0,11877.0,80.0,5010.0,45.0,5445.0,44.6923,29.99771,117.14363,3.16241,370.4561869483,100.0,100.0
94,470.0,0.5580000000000016,28.346,95.29098,81.89999,11.05308,25.05874,100.0,1787.0,11876.0,80.0,5025.0,45.0,5445.0,44.7377,30.05378,117.10942,3.15058,368.9625964636,100.0,100.0
95,475.0,0.5580000000000016,28.346,95.625,82.10299,11.12556,24.89089,100.0,1752.0,11883.0,80.0,5010.0,45.0,5460.0,44.78042,30.09918,114.04241,3.06022,348.99486393020004,100.0,100.0
96,480.0,0.5580000000000016,28.346,95.91598,82.34399,11.03401,24.93858,100.0,1787.0,11895.0,80.0,5010.0,45.0,5460.0,44.80178,30.17929,114.13697,3.07876,351.4003377572,100.0,100.0
97,485.0,0.5580000000000016,28.346,96.22698,82.55099,11.01875,24.86228,100.0,1787.0,11903.0,80.0,5010.0,45.0,5460.0,44.85786,30.24871,113.99916,3.05781,348.5877714396,100.0,100.0
98,490.0,0.5580000000000016,28.346,96.5,82.79299,10.99967,25.14457,100.0,1768.0,11902.0,80.0,5010.0,45.0,5460.0,44.87655,30.31814,114.20446,3.08285,352.075219511,100.0,100.0
99,495.0,0.5580000000000016,28.346,96.81799,83.0,10.94055,25.03013,100.0,1787.0,11894.0,80.0,5010.0,45.0,5460.0,44.92462,30.36621,116.10758,3.10615,360.647559617,100.0,100.0
100,500.0,0.5580000000000016,28.346,97.12998,83.24099,10.93101,24.99198,100.0,1793.0,11889.0,80.0,5010.0,45.0,5445.0,44.99404,30.45166,116.98564,3.15637,369.2499645268,100.0,100.0
101,505.0,0.5580000000000016,28.346,97.39099,83.44799,10.94627,24.88136,100.0,1787.0,11892.0,80.0,5025.0,45.0,5460.0,45.01541,30.48637,117.62153,3.16886,372.7261615558001,100.0,100.0
102,510.0,0.5580000000000016,28.346,97.69499,83.68899,10.92529,24.83749,100.0,1787.0,11899.0,80.0,5025.0,45.0,5460.0,45.05546,30.55847,117.16729,3.13883,367.7682048707,100.0,100.0
103,515.0,0.5580000000000016,28.346,98,83.89599,10.85281,24.73258,100.0,1787.0,11911.0,80.0,5025.0,45.0,5460.0,45.07415,30.68397,117.38282,3.14631,369.3227403942,100.0,100.0
104,520.0,0.5580000000000016,28.346,98.28498,84.14199,10.87951,24.70016,100.0,1768.0,11914.0,80.0,5025.0,45.0,5460.0,45.15426,30.75607,113.83952,3.0554,347.825269408,100.0,100.0
105,525.0,0.5580000000000016,28.346,98.57099,84.35699,10.87188,24.59144,100.0,1787.0,11908.0,80.0,5010.0,45.0,5460.0,45.18898,30.82283,114.33665,3.05725,349.5557232125,100.0,100.0
106,530.0,0.5580000000000016,28.346,98.90399,84.60699,10.86044,24.53422,100.0,1787.0,11900.0,80.0,5010.0,45.0,5460.0,45.21301,30.90293,116.83007,3.15499,368.5977025493,100.0,100.0
107,535.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
108,540.0,0.5580000000000016,28.346,99.13598,84.82099,10.84327,24.43122,100.0,1772.0,11896.0,80.0,5010.0,45.0,5460.0,45.26641,30.99372,113.83412,3.06051,348.3904626012,100.0,100.0
109,545.0,0.5580000000000016,28.346,99.40899,85.07099,10.83183,24.54757,100.0,1695.0,11902.0,80.0,5025.0,45.0,5460.0,45.30914,31.06315,117.3119,3.15774,370.440479106,100.0,100.0
110,550.0,0.5580000000000016,28.346,99.63598,85.32099,10.7727,24.41978,100.0,1787.0,11909.0,80.0,5025.0,45.0,5475.0,45.3759,31.12724,113.90179,3.05439,347.90048835810006,100.0,100.0
111,555.0,0.5580000000000016,28.346,99.86299,85.57099,10.7479,24.45983,100.0,1768.0,11921.0,80.0,5025.0,45.0,5475.0,45.3759,31.2207,116.37011,3.11676,362.6977040436,100.0,100.0
112,560.0,0.5580000000000016,28.346,100.14199,85.82099,10.7479,24.25956,100.0,1768.0,11923.0,80.0,5010.0,45.0,5475.0,45.43998,31.29013,113.63084,3.05482,347.12176264880003,100.0,100.0
113,565.0,0.5580000000000016,28.346,100.37998,86.03698,10.73455,24.39689,100.0,1787.0,11921.0,80.0,5025.0,45.0,5460.0,45.46936,31.36756,115.14791,3.07806,354.4321758546,100.0,100.0
114,570.0,0.5580000000000016,28.346,100.57099,86.25898,10.73837,24.40261,100.0,1768.0,11916.0,80.0,5010.0,45.0,5460.0,45.49339,31.43165,115.57809,3.1233,360.985048497,100.0,100.0
115,575.0,0.5580000000000016,28.346,100.85699,86.40699,10.71739,24.30534,100.0,1731.0,11915.0,80.0,5025.0,45.0,5460.0,45.51475,31.51977,113.7691,3.06349,348.530500159,100.0,100.0
116,580.0,0.5580000000000016,28.346,101.04998,86.62899,10.74218,24.05357,100.0,1787.0,11920.0,80.0,5010.0,45.0,5460.0,45.58685,31.5892,114.65431,3.09509,354.8654083379,100.0,100.0
117,585.0,0.5580000000000016,28.346,101.29998,86.85099,10.70785,23.983,100.0,1787.0,11926.0,80.0,5025.0,45.0,5460.0,45.58952,31.64527,114.28271,3.08088,352.0913155848,100.0,100.0
118,590.0,0.5580000000000016,28.346,101.54998,87.03698,10.6182,24.08409,100.0,1768.0,11928.0,80.0,5025.0,45.0,5475.0,45.63758,31.69601,115.80189,3.13081,362.5537152309,100.0,100.0
119,595.0,0.5580000000000016,28.346,101.75,87.22198,10.66589,24.01351,100.0,1787.0,11923.0,80.0,5010.0,45.0,5475.0,45.66162,31.75476,117.03569,3.14617,368.2141768073,100.0,100.0
120,600.0,0.5580000000000016,28.346,101.94999,87.36999,10.64682,23.81706,100.0,1768.0,11918.0,80.0,5010.0,45.0,5475.0,45.69366,31.85623,115.22552,3.1109,358.455070168,100.0,100.0
121,605.0,0.5580000000000016,28.346,102.25,87.55499,10.61248,23.96965,100.0,1750.0,11914.0,80.0,5010.0,45.0,5475.0,45.72837,31.93634,116.10493,3.11021,361.1107143353,100.0,100.0
122,610.0,0.5580000000000016,28.346,102.44999,87.73999,10.58197,23.71215,100.0,1768.0,11921.0,80.0,5010.0,45.0,5460.0,45.80047,32.00309,117.29614,3.15237,369.7608328518,100.0,100.0
123,615.0,0.5580000000000016,28.346,102.64999,87.92498,10.64109,23.86093,100.0,1787.0,11934.0,80.0,5010.0,45.0,5460.0,45.83786,32.06451,115.00863,3.0717,353.272008771,100.0,100.0
124,620.0,0.5580000000000016,28.346,102.89999,88.07598,10.59722,23.52142,100.0,1752.0,11942.0,80.0,5025.0,45.0,5460.0,45.82717,32.13928,114.08566,3.05682,348.7393272012,100.0,100.0
125,625.0,0.5580000000000016,28.346,103.14999,88.26899,10.56861,23.82087,100.0,1787.0,11941.0,80.0,5010.0,45.0,5475.0,45.89927,32.2274,116.98828,3.134,366.64126952,100.0,100.0
126,630.0,0.5560000000000027,28.344,103.34999,88.46099,10.56671,23.83995,100.0,1787.0,11938.0,80.0,5010.0,45.0,5460.0,45.92597,32.27813,113.61457,3.04713,346.1983646841,100.0,100.0
127,635.0,0.5580000000000016,28.346,103.54998,88.61499,10.50949,23.62632,100.0,1787.0,11942.0,80.0,5025.0,45.0,5475.0,45.96069,32.34222,115.57809,3.12039,360.6487162551,100.0,100.0
128,640.0,0.5560000000000027,28.344,103.84999,88.76899,10.5915,23.77891,100.0,1787.0,11946.0,80.0,5010.0,45.0,5475.0,46.01409,32.42233,113.92884,3.01533,343.5330491172,100.0,100.0
129,645.0,0.5560000000000027,28.344,104.05198,88.96099,10.65635,23.81706,0.0,0.0,11949.0,80.0,5025.0,45.0,5475.0,46.05415,32.53715,117.35919,3.11941,366.0914308779,100.0,100.0
130,650.0,0.5560000000000027,28.344,104.26298,89.07598,10.75744,23.76747,0.0,0.0,11950.0,80.0,5025.0,45.0,5475.0,46.07818,32.58522,116.5395,3.07226,358.03964427,100.0,100.0
131,655.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
132,660.0,0.5580000000000016,28.346,104.52598,89.30699,10.78033,23.67782,0.0,0.0,11950.0,80.0,5010.0,45.0,5475.0,46.11557,32.64396,114.43904,3.02021,345.6299329984,100.0,100.0
