,time,Ohaus Water Weight,Ohaus Weight,Bucket Temp,Bucket Temp 2 (Figure out later lol),Intake Air RH,Exhaust RH,Grinder PWM,Grinder RPM,Stable Mass ,Intake Fan PWM,Intake Fan RPM,Exhaust Fan PWM,Exhaust Fan RPM,Intake SHT40,Exhaust SHT40,V_rms ,I_rms,Watts,Bucket Heater PWM,Intake Heater PWM,Inductance/10000
0,0.0,0.5506000000000004,30.812,22.19198,22.03799,30.4203,36.87858,100.0,1714.0,15445.0,0.0,0.0,15.0,1620.0,22.20046,20.51551,118.61058,0.11415,13.539397707,0.0,0.0,234.9063
1,5.0,0.5506000000000004,30.812,22.22999,22.11499,30.39169,36.82136,100.0,1875.0,15448.0,80.0,5175.0,45.0,5415.0,22.25387,20.52352,115.11846,2.44868,281.8882706328,100.0,0.0,234.8247
2,10.0,0.5506000000000004,30.812,22.96099,22.84599,30.34019,36.45896,100.0,1806.0,15293.0,80.0,5070.0,45.0,5385.0,22.24052,20.52886,115.36454,3.20756,370.0386839224,100.0,100.0,234.7964
3,15.0,0.5506000000000004,30.812,24.73999,24.55499,30.38406,36.14234,100.0,1714.0,15281.0,80.0,5085.0,45.0,5370.0,22.61169,20.56091,118.0453,3.22566,380.774002398,100.0,100.0,234.7843
4,20.0,0.5506000000000004,30.812,27.06799,26.78498,30.1094,36.05079,100.0,1733.0,15243.0,80.0,5100.0,45.0,5385.0,23.5997,20.61431,114.77255,3.11773,357.8298223115,100.0,100.0,234.7408
5,25.0,0.5506000000000004,30.812,29.56599,29.13299,29.35028,35.90965,100.0,1733.0,15222.0,80.0,5115.0,45.0,5385.0,24.68116,20.76385,115.30039,3.09649,357.0265046311,100.0,100.0,234.7427
6,30.0,0.5506000000000004,30.812,32.16099,31.54798,27.86636,35.5587,100.0,1733.0,15204.0,80.0,5115.0,45.0,5370.0,26.12846,20.90805,116.72186,3.16049,368.8982713114,100.0,100.0,234.7944
7,35.0,0.5506000000000004,30.812,34.65599,33.875,26.41296,35.39085,100.0,1695.0,15192.0,80.0,5100.0,45.0,5370.0,27.38616,21.08428,117.29087,3.14782,369.2105464034,100.0,100.0,234.8117
8,40.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
9,45.0,0.5506000000000004,30.812,37.05799,36.12098,24.59716,35.54344,100.0,1677.0,15180.0,80.0,5115.0,45.0,5370.0,28.8121,21.23649,117.4878,3.15168,370.283949504,100.0,100.0,234.8061
10,50.0,0.5506000000000004,30.812,39.29399,38.23498,23.27919,35.28594,100.0,1714.0,15161.0,80.0,5115.0,45.0,5370.0,29.94163,21.45278,116.70072,3.1183,363.907855176,100.0,100.0,234.7686
11,55.0,0.5506000000000004,30.812,41.37098,40.28498,21.86775,35.00366,100.0,1731.0,15141.0,80.0,5100.0,45.0,5385.0,31.16462,21.60232,115.21749,3.10125,357.3182408625,100.0,100.0,234.7446
12,60.0,0.5506000000000004,30.812,43.38798,42.25698,20.79772,34.77859,100.0,1714.0,15144.0,80.0,5115.0,45.0,5385.0,32.07252,21.80793,117.25671,3.1441,368.666821911,100.0,100.0,234.7166
13,65.0,0.5506000000000004,30.812,45.30499,44.11099,19.69528,34.58786,100.0,1677.0,15151.0,80.0,5100.0,45.0,5370.0,33.09257,21.9548,115.23086,3.07876,354.7681625336,100.0,100.0,234.7479
14,70.0,0.5506000000000004,30.812,47.10798,45.86099,18.86367,34.43717,100.0,1731.0,15141.0,80.0,5100.0,45.0,5370.0,33.84559,22.16842,114.50097,3.06419,350.8527272643,100.0,100.0,234.8098
15,75.0,0.5506000000000004,30.812,48.83699,47.48599,17.98629,34.18731,100.0,1866.0,15132.0,80.0,5100.0,45.0,5385.0,34.64935,22.31262,117.53503,3.16488,371.9842657464,100.0,100.0,234.8335
16,80.0,0.5506000000000004,30.812,50.48599,49.0,17.35496,33.87641,100.0,1714.0,15121.0,80.0,5085.0,45.0,5370.0,35.2742,22.45414,114.80476,3.07862,353.4402302312,100.0,100.0,234.8121
17,85.0,0.5506000000000004,30.812,52.02699,50.48599,16.65878,33.60366,100.0,1677.0,15110.0,80.0,5100.0,45.0,5370.0,35.96313,22.60101,117.91206,3.14796,371.1824483976,100.0,100.0,234.7605
18,90.0,0.5506000000000004,30.812,53.5,51.94499,16.10565,33.44726,100.0,1752.0,15117.0,80.0,5100.0,45.0,5385.0,36.48918,22.75054,116.77731,3.11271,363.4939006101,100.0,100.0,234.6988
19,95.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
20,100.0,0.5506000000000004,30.812,54.86399,53.31498,15.56205,33.40339,100.0,1695.0,15139.0,80.0,5085.0,45.0,5370.0,37.05261,22.90542,114.74031,3.07792,353.1614949552,100.0,100.0,234.738
21,105.0,0.5506000000000004,30.812,56.24299,54.59399,15.11764,33.57696,100.0,1714.0,15146.0,80.0,5100.0,45.0,5385.0,37.51724,23.03092,115.33781,3.09944,357.4826218264,100.0,100.0,234.7778
22,110.0,0.5506000000000004,30.812,57.53999,55.80999,14.66751,33.45489,100.0,1695.0,15140.0,80.0,5100.0,45.0,5385.0,38.01124,23.16711,118.32698,3.169,374.97819962,100.0,100.0,234.8018
23,115.0,0.5506000000000004,30.812,58.75,57.02699,14.26696,33.06961,100.0,1714.0,15123.0,80.0,5085.0,45.0,5400.0,38.3744,23.30062,117.27774,3.13108,367.2059861592,100.0,100.0,234.8242
24,120.0,0.5506000000000004,30.812,59.89099,58.22198,13.94844,32.65762,100.0,1695.0,15105.0,80.0,5100.0,45.0,5385.0,38.80432,23.40476,116.37541,3.10069,360.8440700329001,100.0,100.0,234.7969
25,125.0,0.5506000000000004,30.812,60.94499,59.48599,13.59367,32.43637,100.0,1677.0,15105.0,80.0,5085.0,45.0,5385.0,39.11674,23.51425,115.50872,3.11146,359.4007619312,100.0,100.0,234.721
26,130.0,0.5506000000000004,30.812,61.97198,60.62098,13.21601,31.99195,100.0,1696.0,15124.0,80.0,5085.0,45.0,5385.0,39.46655,23.6531,115.76461,3.10923,359.93879835030003,100.0,100.0,234.7037
27,135.0,0.5506000000000004,30.812,62.94398,61.77699,12.97569,31.80503,100.0,1695.0,15147.0,80.0,5100.0,45.0,5385.0,39.76562,23.78128,115.88969,3.11453,360.9419161957,100.0,100.0,234.8328
28,140.0,0.5506000000000004,30.812,63.91598,62.77699,12.67242,31.89468,100.0,1677.0,15148.0,80.0,5085.0,45.0,5385.0,40.0914,23.9228,116.99354,3.14645,368.114323933,100.0,100.0,234.7958
29,145.0,0.5506000000000004,30.812,64.86099,63.72198,12.40921,31.97288,100.0,1714.0,15152.0,80.0,5085.0,45.0,5385.0,40.32638,24.03228,117.62939,3.1441,369.838565099,100.0,100.0,234.8117
30,150.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
31,155.0,0.5506000000000004,30.812,65.77699,64.66598,12.16316,31.48078,100.0,1714.0,15128.0,80.0,5085.0,45.0,5385.0,40.60943,24.16847,116.52363,3.1035,361.631085705,100.0,100.0,234.793
32,160.0,0.5506000000000004,30.812,66.57099,65.63798,11.99722,31.15463,100.0,1733.0,15108.0,80.0,5085.0,45.0,5385.0,40.81771,24.26727,114.21797,3.04913,348.26543886609994,100.0,100.0,234.7689
