,time,Ohaus Water Weight,Ohaus Weight,Bucket Temp,Bucket Temp 2 (Figure out later lol),Intake Air RH,Exhaust RH,Grinder PWM,Grinder RPM,Stable Mass ,Intake Fan PWM,Intake Fan RPM,Exhaust Fan PWM,Exhaust Fan RPM,Intake SHT40,Exhaust SHT40,V_rms ,I_rms,Watts,Bucket Heater PWM,Intake Heater PWM,Inductance/10000
68,340.0,0.5424999999999999,28.614,83.30999,89.26899,10.65635,31.90231,0.0,0.0,12501.0,80.0,5100.0,45.0,5385.0,44.16893,26.91352,114.58708,3.0231,346.408201548,100.0,100.0,234.628
69,345.0,0.5424999999999999,28.614,83.72399,89.69198,10.70404,31.79168,0.0,0.0,12502.0,80.0,5085.0,45.0,5400.0,44.23568,27.00164,116.69544,3.0581,356.866325064,100.0,100.0,234.6623
70,350.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
71,355.0,0.5424999999999999,28.614,84.10699,90.11999,10.73074,31.72492,0.0,0.0,12503.0,80.0,5085.0,45.0,5400.0,44.28108,27.10311,117.66084,3.09072,363.6567114048,100.0,100.0,234.6329
72,360.0,0.5424999999999999,28.614,84.53498,90.59999,10.76316,31.74591,0.0,0.0,12504.0,80.0,5085.0,45.0,5400.0,44.31579,27.15652,117.21202,3.07495,360.421100899,100.0,100.0,234.6289
73,365.0,0.5424999999999999,28.614,84.89199,91.0,10.77842,31.6658,0.0,0.0,12506.0,80.0,5085.0,45.0,5400.0,44.36386,27.24731,114.49559,3.02093,345.8831626987,100.0,100.0,234.6278
74,370.0,0.5424999999999999,28.614,85.28498,91.43998,10.82229,31.68106,0.0,0.0,12507.0,80.0,5085.0,45.0,5400.0,44.40925,27.30072,114.93089,3.03385,348.68308062650004,100.0,100.0,234.633
75,375.0,0.5424999999999999,28.614,85.67799,91.83999,10.80703,31.6143,0.0,0.0,12509.0,80.0,5085.0,45.0,5415.0,44.468,27.37014,115.13989,3.01345,346.9683015205,100.0,100.0,234.6282
76,380.0,0.5424999999999999,28.614,86.03698,92.23999,10.84518,31.48651,0.0,0.0,12510.0,80.0,5085.0,45.0,5415.0,44.48669,27.47161,117.81791,3.09452,364.5898788532,100.0,100.0,234.6348
77,385.0,0.5424999999999999,28.614,86.44398,92.59999,10.76889,31.33583,0.0,0.0,12513.0,80.0,5100.0,45.0,5400.0,44.54544,27.53303,117.60842,3.10083,364.6837169886,100.0,100.0,234.6132
78,390.0,0.5424999999999999,28.614,86.81399,93.0,10.75172,31.20613,0.0,0.0,12515.0,80.0,5100.0,45.0,5415.0,44.61219,27.61581,116.67167,3.05567,356.51012186890006,100.0,100.0,234.6104
79,395.0,0.5424999999999999,28.614,87.18499,93.375,10.67733,31.05545,0.0,0.0,12516.0,80.0,5085.0,45.0,5400.0,44.64424,27.68524,117.77867,3.09957,365.0632321719,100.0,100.0,234.6577
80,400.0,0.5424999999999999,28.614,87.59199,93.79098,10.64872,30.88951,0.0,0.0,12519.0,80.0,5100.0,45.0,5415.0,44.67628,27.75733,117.47207,3.08749,362.6938414043,100.0,100.0,234.6356
81,405.0,0.5424999999999999,28.614,87.96199,94.17298,10.65826,30.87806,0.0,0.0,12520.0,80.0,5100.0,45.0,5400.0,44.74037,27.81875,116.13148,3.06732,356.2124112336,100.0,100.0,234.6328
82,410.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
83,415.0,0.5424999999999999,28.614,88.30699,94.52099,10.53619,30.64918,0.0,0.0,12523.0,80.0,5100.0,45.0,5400.0,44.76173,27.9042,114.08026,2.99726,341.9282000876,100.0,100.0,234.631
84,420.0,0.5424999999999999,28.614,88.69198,94.91299,10.55717,30.41458,100.0,1787.0,12521.0,80.0,5100.0,45.0,5400.0,44.81246,27.98431,117.71322,3.12942,368.3741049324,100.0,100.0,234.6702
85,425.0,0.5424999999999999,28.614,89.07598,95.29098,10.50186,30.49468,100.0,1752.0,12523.0,80.0,5085.0,45.0,5400.0,44.84451,28.06709,114.20986,3.05297,348.67927628420006,100.0,100.0,234.7119
86,430.0,0.5424999999999999,28.614,89.5,95.58299,10.57434,30.62057,100.0,1733.0,12527.0,80.0,5100.0,45.0,5400.0,44.88189,28.13919,116.17393,3.1081,361.080191833,100.0,100.0,234.6744
87,435.0,0.5424999999999999,28.614,89.88398,95.875,10.51902,30.84373,100.0,1714.0,12528.0,80.0,5100.0,45.0,5400.0,44.94331,28.2006,114.77523,3.04457,349.4412220011,100.0,100.0,234.5962
88,440.0,0.5424999999999999,28.614,90.15998,96.22698,10.49041,31.1222,100.0,1582.0,12527.0,80.0,5100.0,45.0,5415.0,44.95666,28.20861,114.41479,3.05397,349.4193362163,100.0,100.0,234.6016
89,445.0,0.5424999999999999,28.614,90.43998,96.68099,10.46562,30.87997,100.0,1714.0,12535.0,80.0,5100.0,45.0,5415.0,44.99938,28.27537,115.46601,3.05667,352.9414887867,100.0,100.0,234.6579
90,450.0,0.5424999999999999,28.614,90.71998,97.04299,10.45608,30.68351,100.0,1731.0,12546.0,80.0,5100.0,45.0,5400.0,45.04478,28.34213,115.26831,3.0534,351.960257754,100.0,100.0,234.7222
91,455.0,0.5424999999999999,28.614,91,97.43399,10.44464,30.8094,100.0,1677.0,12562.0,80.0,5100.0,45.0,5415.0,45.10353,28.40621,114.07214,3.03929,346.6983143806,100.0,100.0,234.7593
92,460.0,0.5424999999999999,28.614,91.31999,97.78199,10.40077,30.95245,100.0,1531.0,12563.0,80.0,5100.0,45.0,5415.0,45.15426,28.47831,114.54942,3.06121,350.6598299982,100.0,100.0,234.7388
93,465.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
94,470.0,0.5424999999999999,28.614,91.63999,98.09498,10.47325,30.60722,100.0,1750.0,12551.0,80.0,5085.0,45.0,5400.0,45.17829,28.52104,114.97111,3.04243,349.7915541973,100.0,100.0,234.6162
95,475.0,0.5424999999999999,28.614,92.03999,98.28498,10.40458,30.73883,100.0,1714.0,12525.0,80.0,5100.0,45.0,5415.0,45.20767,28.56109,114.82356,3.0666,352.117929096,100.0,100.0,234.5791
96,480.0,0.5424999999999999,28.614,92.39999,98.52299,10.38551,30.76553,100.0,1677.0,12519.0,80.0,5100.0,45.0,5415.0,45.24505,28.59848,114.19097,3.04057,347.2056376529,100.0,100.0,234.6306
97,485.0,0.5424999999999999,28.614,92.71998,98.85699,10.35118,30.81893,100.0,1677.0,12538.0,80.0,5100.0,45.0,5415.0,45.30914,28.67057,116.08103,3.10504,360.4362413912,100.0,100.0,234.6992
98,490.0,0.5424999999999999,28.614,93,99.13598,10.34164,30.75027,100.0,1752.0,12561.0,80.0,5100.0,45.0,5415.0,45.33584,28.67858,117.6425,3.13455,368.756298375,100.0,100.0,234.7417
99,495.0,0.5424999999999999,28.614,93.33299,99.40899,10.29777,31.00395,100.0,1714.0,12572.0,80.0,5100.0,45.0,5415.0,45.37322,28.77738,115.03543,3.07212,353.40264521160003,100.0,100.0,234.7348
100,500.0,0.5424999999999999,28.614,93.66598,99.63598,10.38742,30.4718,100.0,1677.0,12575.0,80.0,5100.0,45.0,5415.0,45.41595,28.84414,114.51713,3.03643,347.7232490459,100.0,100.0,234.6771
101,505.0,0.5424999999999999,28.614,93.95799,99.86299,10.36071,30.49468,100.0,1677.0,12564.0,80.0,5100.0,45.0,5415.0,45.46401,28.90022,115.51406,3.0561,353.022518766,100.0,100.0,234.5912
102,510.0,0.5424999999999999,28.614,94.34698,100.04699,10.32066,30.95626,100.0,1733.0,12548.0,80.0,5100.0,45.0,5415.0,45.49339,28.93493,116.58445,3.08665,359.85539259250004,100.0,100.0,234.5976
103,515.0,0.5424999999999999,28.614,94.69499,100.28498,10.32257,30.87425,100.0,1714.0,12542.0,80.0,5100.0,45.0,5415.0,45.53344,29.01504,114.40133,3.03343,347.02842646190004,100.0,100.0,234.6809
104,520.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
105,525.0,0.5424999999999999,28.614,95,100.52299,10.21575,30.64537,100.0,1695.0,12552.0,80.0,5100.0,45.0,5415.0,45.56015,29.06578,114.64894,3.04057,348.5981274958,100.0,100.0,234.7764
106,530.0,0.5424999999999999,28.614,95.16598,100.85699,10.26725,30.94291,100.0,1733.0,12567.0,80.0,5100.0,45.0,5415.0,45.62156,29.10316,117.64512,3.13372,368.6668654464,100.0,100.0,234.7512
107,535.0,0.5424999999999999,28.614,95.375,101.14999,10.2539,30.88569,100.0,1733.0,12583.0,80.0,5100.0,45.0,5415.0,45.66162,29.16458,117.51405,3.13288,368.157416964,100.0,100.0,234.6838
108,540.0,0.5424999999999999,28.614,95.58299,101.44999,10.26535,30.20286,100.0,1714.0,12583.0,80.0,5100.0,45.0,5430.0,45.699,29.23934,117.14888,3.13122,366.8189160336,100.0,100.0,234.62
109,545.0,0.5424999999999999,28.614,95.83299,101.75,10.24246,30.43746,100.0,1575.0,12582.0,80.0,5100.0,45.0,5415.0,45.7257,29.26338,117.14625,3.10726,364.003856775,100.0,100.0,234.6143
110,550.0,0.5424999999999999,28.614,96.08999,102.04998,10.17379,30.7312,100.0,1733.0,12572.0,80.0,5100.0,45.0,5415.0,45.76576,29.30076,115.08633,3.04328,350.2399263624,100.0,100.0,234.6472
111,555.0,0.5424999999999999,28.614,96.27198,102.34999,10.20431,30.56907,100.0,1733.0,12572.0,80.0,5100.0,45.0,5415.0,45.77377,29.39155,114.09376,3.03556,346.3384541056,100.0,100.0,234.7012
112,560.0,0.5424999999999999,28.614,96.45399,102.59999,10.11848,30.94673,100.0,1714.0,12581.0,80.0,5100.0,45.0,5415.0,45.84587,29.43428,117.4327,3.12803,367.333008581,100.0,100.0,234.7252
113,565.0,0.5424999999999999,28.614,96.68099,102.84999,10.16044,30.67588,100.0,1677.0,12582.0,80.0,5085.0,45.0,5415.0,45.88058,29.49836,117.58746,3.13122,368.1922065012,100.0,100.0,234.6966
114,570.0,0.5424999999999999,28.614,96.90899,103.09999,10.16616,30.15136,100.0,1752.0,12585.0,80.0,5100.0,45.0,5415.0,45.90995,29.57046,114.24494,3.03929,347.2235036926,100.0,100.0,234.6098
115,575.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
116,580.0,0.5424999999999999,28.614,97.17298,103.29998,10.18333,30.4718,100.0,1714.0,12585.0,80.0,5085.0,45.0,5430.0,45.96069,29.6025,116.73242,3.0986,361.707076612,100.0,100.0,234.5992
117,585.0,0.5424999999999999,28.614,97.39099,103.5,10.15853,30.37452,100.0,1714.0,12585.0,80.0,5100.0,45.0,5415.0,45.98205,29.65591,116.76675,3.09606,361.516864005,100.0,100.0,234.6613
118,590.0,0.5424999999999999,28.614,97.60798,103.64999,10.14709,30.18379,100.0,1659.0,12589.0,80.0,5085.0,45.0,5415.0,46.02745,29.72267,115.35385,3.04827,351.6296803395,100.0,100.0,234.7037
119,595.0,0.5424999999999999,28.614,97.91299,103.79998,10.09368,30.51376,100.0,1733.0,12581.0,80.0,5085.0,45.0,5415.0,46.03012,29.79476,114.91748,3.06236,351.9186940528,100.0,100.0,234.7211
120,600.0,0.5424999999999999,28.614,98.23799,103.94999,10.0975,30.63583,100.0,1733.0,12576.0,80.0,5100.0,45.0,5415.0,46.09954,29.83749,117.7996,3.13275,369.0366969,100.0,100.0,234.7119
121,605.0,0.5424999999999999,28.614,98.52299,104.15699,10.06889,30.48515,100.0,1714.0,12570.0,80.0,5100.0,45.0,5415.0,46.12091,29.90959,117.8153,3.1394,369.86935282,100.0,100.0,234.6317
122,610.0,0.5424999999999999,28.614,98.71398,104.36799,10.06889,30.52711,100.0,1731.0,12574.0,80.0,5085.0,45.0,5430.0,46.17698,29.94697,116.91711,3.09579,361.9508199669,100.0,100.0,234.6254
123,615.0,0.5424999999999999,28.614,98.90399,104.57798,10.04028,30.63774,100.0,1733.0,12591.0,80.0,5100.0,45.0,5430.0,46.19567,30.04043,117.42483,3.11607,365.9039900181,100.0,100.0,234.6717
124,620.0,0.5424999999999999,28.614,99,104.94699,10.0708,30.32684,100.0,1733.0,12609.0,80.0,5100.0,45.0,5415.0,46.24107,30.09117,115.41796,3.05084,352.1217290864,100.0,100.0,234.7291
125,625.0,0.5404999999999974,28.612,99.04499,105.31498,10.04219,29.9797,100.0,1714.0,12616.0,80.0,5100.0,45.0,5430.0,46.27578,30.14724,117.03042,3.12664,365.91199238880006,100.0,100.0,234.7613
126,630.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
127,635.0,0.5404999999999974,28.612,99.13598,105.63099,10.01739,30.22575,100.0,1731.0,12610.0,80.0,5100.0,45.0,5430.0,46.31584,30.20599,114.07754,3.03013,345.66977628020004,100.0,100.0,234.7156
128,640.0,0.5404999999999974,28.612,99.27198,105.89399,10.03837,30.16281,100.0,1750.0,12605.0,80.0,5100.0,45.0,5430.0,46.36123,30.27542,114.41479,3.02841,346.4948941839,100.0,100.0,234.6315
129,645.0,0.5404999999999974,28.612,99.45399,106.10499,10.04791,30.12657,72.0,1565.0,12595.0,80.0,5100.0,45.0,5415.0,46.38259,30.3128,115.14524,3.03242,349.16872868080003,100.0,100.0,234.5996
130,650.0,0.5404999999999974,28.612,99.58999,106.36799,10.05554,30.11894,0.0,0.0,12599.0,80.0,5085.0,45.0,5430.0,46.42532,30.38757,114.16668,2.99842,342.3196566456,100.0,100.0,234.5933
