,time,Ohaus Water Weight,Ohaus Weight,Bucket Temp,Bucket Temp 2 (Figure out later lol),Intake Air RH,Exhaust RH,Grinder PWM,Grinder RPM,Stable Mass ,Intake Fan PWM,Intake Fan RPM,Exhaust Fan PWM,Exhaust Fan RPM,Intake SHT40,Exhaust SHT40,V_rms ,I_rms,Watts,Bucket Heater PWM,Intake Heater PWM,Inductance/10000
0,0.0,0.6062199999999995,28.602,20.5,20.33299,36.71073,38.36059,100.0,1855.0,12624.0,80.0,5025.0,45.0,5445.0,21.6851,20.65704,118.26704,3.40769,403.0174095376,100.0,100.0,234.7193
1,5.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
2,10.0,0.6062199999999995,28.602,21.71998,21.55999,36.68022,38.52844,100.0,1826.0,12599.0,80.0,5055.0,45.0,5370.0,21.75186,20.65704,118.72746,3.28874,390.4637468004,100.0,100.0,234.634
3,15.0,0.6042200000000006,28.6,23.76899,23.57598,36.623,38.37966,100.0,1806.0,12567.0,80.0,5055.0,45.0,5370.0,22.48886,20.67306,119.50892,3.25207,388.6513734644,100.0,100.0,234.6012
4,20.0,0.6022199999999982,28.598,26.21398,26.03498,36.03744,38.47503,100.0,1806.0,12550.0,80.0,5085.0,45.0,5370.0,23.46084,20.73448,115.9349,3.11941,361.648486409,100.0,100.0,234.6254
5,25.0,0.6022199999999982,28.598,28.79299,28.55099,34.47151,38.51699,100.0,1806.0,12538.0,80.0,5085.0,45.0,5370.0,24.86808,20.85731,118.31134,3.19248,377.7065867232,100.0,100.0,234.6623
6,30.0,0.6022199999999982,28.598,31.28999,31.16099,32.71293,38.46549,100.0,1787.0,12522.0,80.0,5085.0,45.0,5385.0,26.10443,20.98548,115.15594,3.10237,357.25633357780004,100.0,100.0,234.6652
7,35.0,0.6042200000000006,28.6,33.625,33.65599,30.86471,38.35678,100.0,1733.0,12499.0,80.0,5085.0,45.0,5370.0,27.32208,21.16706,116.51834,3.11271,362.6878021014,100.0,100.0,234.6646
8,40.0,0.6042200000000006,28.6,35.78698,36.05999,28.77998,38.21945,100.0,1806.0,12475.0,80.0,5085.0,45.0,5370.0,28.72131,21.2899,115.00863,3.07989,354.2139294507,100.0,100.0,234.6658
9,45.0,0.6022199999999982,28.598,37.82299,38.38198,27.15301,37.9219,100.0,1787.0,12459.0,80.0,5085.0,45.0,5370.0,29.80278,21.51153,118.21751,3.16213,373.8191348963,100.0,100.0,234.6308
10,50.0,0.6002199999999993,28.596,39.82299,40.57099,25.49552,37.70256,100.0,1752.0,12460.0,80.0,5085.0,45.0,5385.0,30.98571,21.62902,117.21464,3.12901,366.7657807064,100.0,100.0,234.6405
11,55.0,0.6002199999999993,28.596,41.74198,42.62799,24.19662,37.47749,100.0,1750.0,12459.0,80.0,5070.0,45.0,5385.0,31.87225,21.80526,115.89767,3.08665,357.7355431055,100.0,100.0,234.6381
12,60.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
13,65.0,0.6002199999999993,28.596,43.55499,44.55499,22.89962,37.27149,100.0,1935.0,12459.0,80.0,5085.0,45.0,5385.0,32.8469,21.95747,118.47537,3.17434,376.0811060058,100.0,100.0,234.626
14,70.0,0.6022199999999982,28.598,45.27699,46.38798,21.92687,36.9091,100.0,1787.0,12451.0,80.0,5085.0,45.0,5370.0,33.58657,22.13638,118.05836,3.17271,374.5649393556,100.0,100.0,234.6145
15,75.0,0.6022199999999982,28.598,47,48.02699,20.89309,36.80229,100.0,1787.0,12444.0,80.0,5085.0,45.0,5370.0,34.36096,22.28591,115.11311,3.07226,353.6574033286,100.0,100.0,234.6272
16,80.0,0.6022199999999982,28.598,48.59399,49.63798,20.16639,36.69548,100.0,1806.0,12439.0,80.0,5070.0,45.0,5385.0,34.96978,22.43278,115.06491,3.07621,353.9638267911,100.0,100.0,234.6352
17,85.0,0.6002199999999993,28.596,50.16198,51.13499,19.35195,36.30256,100.0,1806.0,12437.0,80.0,5070.0,45.0,5385.0,35.60264,22.55561,116.6056,3.13206,365.215735536,100.0,100.0,234.6613
18,90.0,0.5982200000000004,28.594,51.64799,52.56698,18.80455,36.09848,100.0,1768.0,12442.0,80.0,5085.0,45.0,5385.0,36.11267,22.68913,115.01132,3.07438,353.5885019816,100.0,100.0,234.677
19,95.0,0.6002199999999993,28.596,53.05198,53.89399,18.10836,35.92681,100.0,1695.0,12448.0,80.0,5070.0,45.0,5385.0,36.6761,22.83332,116.46807,3.13842,365.5257202494,100.0,100.0,234.6377
20,100.0,0.6022199999999982,28.598,54.37799,55.18899,17.67921,35.64262,100.0,1787.0,12451.0,80.0,5070.0,45.0,5385.0,37.10067,22.97752,116.10493,3.12664,363.0183183352,100.0,100.0,234.6225
21,105.0,0.6022199999999982,28.598,55.62098,56.43199,17.07267,35.5606,100.0,1818.0,12447.0,80.0,5070.0,45.0,5385.0,37.57331,23.10836,115.17468,3.09844,356.8618354992,100.0,100.0,234.6227
22,110.0,0.6022199999999982,28.598,56.83699,57.62098,16.63208,35.33554,100.0,1806.0,12444.0,80.0,5070.0,45.0,5385.0,37.9338,23.21517,116.08369,3.09719,359.5332438311,100.0,100.0,234.6155
23,115.0,0.6022199999999982,28.598,57.94499,58.72198,16.13807,35.10665,100.0,1826.0,12447.0,80.0,5070.0,45.0,5385.0,38.32366,23.32199,114.17208,3.04827,348.0273263016,100.0,100.0,234.6173
24,120.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
25,125.0,0.6002199999999993,28.596,59,59.83699,15.76042,34.9102,100.0,1806.0,12443.0,80.0,5070.0,45.0,5385.0,38.63075,23.43681,116.84591,3.1441,367.375225631,100.0,100.0,234.7012
26,130.0,0.6022199999999982,28.598,60,60.86399,15.43235,34.48677,100.0,1806.0,12443.0,80.0,5070.0,45.0,5385.0,38.90579,23.56765,116.34626,3.13122,364.3057362372,100.0,100.0,234.7093
27,135.0,0.6022199999999982,28.598,61,61.91598,15.02609,34.24835,100.0,1731.0,12444.0,80.0,5070.0,45.0,5385.0,39.23156,23.6531,117.27511,3.1539,369.873969429,100.0,100.0,234.6498
28,140.0,0.6002199999999993,28.596,61.97198,62.94398,14.71519,34.08622,100.0,1787.0,12446.0,80.0,5070.0,45.0,5385.0,39.53598,23.78395,114.68656,3.07946,353.17267405760003,100.0,100.0,234.6112
29,145.0,0.6002199999999993,28.596,62.86099,63.91598,14.4329,33.85734,100.0,1806.0,12448.0,80.0,5070.0,45.0,5385.0,39.77897,23.91212,116.63204,3.13732,365.9120317328,100.0,100.0,234.5868
30,150.0,0.6002199999999993,28.596,63.75,64.83299,14.21356,33.64372,100.0,1787.0,12451.0,80.0,5070.0,45.0,5385.0,40.03532,24.01092,115.55409,3.07637,355.4871358533,100.0,100.0,234.6292
31,155.0,0.6002199999999993,28.596,64.63798,65.72198,14.04953,33.67614,100.0,1768.0,12448.0,80.0,5070.0,45.0,5385.0,40.24894,24.09904,114.97915,3.08821,355.07976082150003,100.0,100.0,234.6907
32,160.0,0.5982200000000004,28.594,65.44398,66.54199,13.90838,33.54072,100.0,1787.0,12441.0,80.0,5055.0,45.0,5385.0,40.49995,24.22988,114.50366,3.0717,351.720892422,100.0,100.0,234.7009
33,165.0,0.6002199999999993,28.596,66.25698,67.39999,13.82446,33.29467,100.0,1787.0,12439.0,80.0,5070.0,45.0,5385.0,40.67619,24.30465,116.17127,3.09565,359.6255919755,100.0,100.0,234.6864
34,170.0,0.5982200000000004,28.594,67.02799,68.23498,13.81874,33.39004,100.0,1787.0,12438.0,80.0,5070.0,45.0,5385.0,40.89248,24.45419,116.95402,3.1441,367.715134282,100.0,100.0,234.6152
35,175.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
36,180.0,0.596219999999998,28.592,67.77099,69.05699,13.71955,33.49685,100.0,1787.0,12447.0,80.0,5070.0,45.0,5385.0,41.06872,24.57702,116.70866,3.11062,363.0362919692,100.0,100.0,234.5613
37,185.0,0.596219999999998,28.592,68.44099,69.85699,13.63754,33.32328,100.0,1787.0,12460.0,80.0,5055.0,45.0,5385.0,41.20491,24.67849,114.98719,3.08525,354.7642279475,100.0,100.0,234.7037
38,190.0,0.596219999999998,28.592,69.19999,70.58799,13.46969,33.32519,100.0,1787.0,12467.0,80.0,5070.0,45.0,5400.0,41.41853,24.7586,114.20986,3.06349,349.8807640114,100.0,100.0,234.7005
39,195.0,0.6002199999999993,28.596,69.97099,71.15098,13.3152,33.29467,100.0,1750.0,12465.0,80.0,5055.0,45.0,5400.0,41.55471,24.82269,113.7962,3.05113,347.20699970600003,100.0,100.0,234.6914
40,200.0,0.6022199999999982,28.598,70.64698,71.90899,13.13972,33.1974,100.0,1787.0,12455.0,80.0,5055.0,45.0,5385.0,41.73095,24.91615,114.06944,3.044,347.22737536,100.0,100.0,234.691
41,205.0,0.6002199999999993,28.596,71.18099,72.61698,13.02719,33.26416,100.0,1787.0,12446.0,80.0,5070.0,45.0,5385.0,41.85646,24.98825,116.68225,3.14064,366.45694164,100.0,100.0,234.6783
42,210.0,0.5982200000000004,28.594,71.75698,73.40599,12.90321,33.05625,100.0,1787.0,12446.0,80.0,5070.0,45.0,5400.0,42.01133,25.05233,117.45895,3.14686,369.626871397,100.0,100.0,234.6434
43,215.0,0.5982200000000004,28.594,72.29399,74.15098,12.73536,32.85789,100.0,1695.0,12453.0,80.0,5070.0,45.0,5400.0,42.10212,25.15113,115.42597,3.07777,355.25458768690004,100.0,100.0,234.6902
44,220.0,0.5982200000000004,28.594,72.82299,74.84799,12.59231,32.70912,100.0,1806.0,12470.0,80.0,5070.0,45.0,5400.0,42.26234,25.21789,115.38591,3.07212,354.4793618292,100.0,100.0,234.6662
45,225.0,0.5982200000000004,28.594,73.46798,75.46798,12.47215,32.36198,44.0,976.0,12474.0,80.0,5070.0,45.0,5400.0,42.38517,25.30334,114.89601,3.02912,348.0338018112,100.0,100.0,234.6592
46,230.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
47,235.0,0.5982200000000004,28.594,74.08999,76.03099,12.37869,32.135,0.0,0.0,12474.0,80.0,5070.0,45.0,5385.0,42.49465,25.39413,117.03306,3.09606,362.3413757436,100.0,100.0,234.666
48,240.0,0.5982200000000004,28.594,74.69599,76.625,12.34054,31.96334,0.0,0.0,12476.0,80.0,5070.0,45.0,5400.0,42.56942,25.45021,114.8155,3.03428,348.38237534,100.0,100.0,234.6648
49,245.0,0.5982200000000004,28.594,75.28099,77.25799,12.15171,31.78787,0.0,0.0,12474.0,80.0,5070.0,45.0,5385.0,42.70828,25.54367,117.05412,3.07749,360.2328837588,100.0,100.0,234.6706
50,250.0,0.5982200000000004,28.594,75.84298,77.86999,12.06016,31.60476,0.0,0.0,12474.0,80.0,5070.0,45.0,5400.0,42.81776,25.61042,116.66375,3.08708,360.15032934999994,100.0,100.0,234.667
51,255.0,0.5982200000000004,28.594,76.375,78.48298,11.98959,31.41975,0.0,0.0,12474.0,80.0,5070.0,45.0,5400.0,42.91122,25.6932,116.47337,3.05738,356.10335197060004,100.0,100.0,234.6694
52,260.0,0.5982200000000004,28.594,76.90599,79.09999,11.89613,31.24809,0.0,0.0,12475.0,80.0,5070.0,45.0,5400.0,42.98599,25.78132,116.39129,3.08129,358.6353179641,100.0,100.0,234.6727
53,265.0,0.5982200000000004,28.594,77.41899,79.69999,11.75308,31.13174,0.0,0.0,12476.0,80.0,5055.0,45.0,5385.0,43.09013,25.8374,117.21202,3.08538,361.6436222676,100.0,100.0,234.6696
54,270.0,0.5982200000000004,28.594,77.93499,80.26599,11.74354,30.95817,0.0,0.0,12478.0,80.0,5070.0,45.0,5400.0,43.17024,25.93887,116.35951,3.05426,355.39219701260004,100.0,100.0,234.6713
55,275.0,0.5982200000000004,28.594,78.41899,80.83299,11.62719,30.81893,0.0,0.0,12478.0,80.0,5070.0,45.0,5400.0,43.23699,26.00563,115.61541,3.06094,353.8918330854,100.0,100.0,234.677
56,280.0,0.6002199999999993,28.596,78.90299,81.39999,11.63673,30.6282,0.0,0.0,12480.0,80.0,5070.0,45.0,5385.0,43.32511,26.07772,117.3119,3.09312,362.859784128,100.0,100.0,234.6653
57,285.0,0.5982200000000004,28.594,79.39999,81.89999,11.53755,30.41839,0.0,0.0,12480.0,80.0,5070.0,45.0,5400.0,43.38653,26.16851,117.17782,3.08764,361.8029241448,100.0,100.0,234.6713
58,290.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
59,295.0,0.5982200000000004,28.594,79.86599,82.44799,11.50321,30.23719,0.0,0.0,12482.0,80.0,5070.0,45.0,5400.0,43.45062,26.22192,117.07781,3.07946,360.5364327826,100.0,100.0,234.6712
60,300.0,0.5982200000000004,28.594,80.36599,83.0,11.40785,30.06744,0.0,0.0,12483.0,80.0,5070.0,45.0,5400.0,43.52005,26.3047,116.53422,3.06094,356.7042553668,100.0,100.0,234.669
61,305.0,0.5982200000000004,28.594,80.79998,83.48199,11.35063,29.98542,0.0,0.0,12485.0,80.0,5055.0,45.0,5400.0,43.60282,26.40617,115.69804,3.03529,351.1771038316,100.0,100.0,234.6724
62,310.0,0.5982200000000004,28.594,81.26599,83.96499,11.30676,29.88052,0.0,0.0,12486.0,80.0,5055.0,45.0,5400.0,43.63754,26.44889,116.33302,3.07919,358.21147185380005,100.0,100.0,234.6689
63,315.0,0.5982200000000004,28.594,81.69999,84.42799,11.24572,29.66499,0.0,0.0,12487.0,80.0,5070.0,45.0,5385.0,43.70429,26.51298,116.14208,3.07524,357.16477009920004,100.0,100.0,234.6762
64,320.0,0.5982200000000004,28.594,82.13699,84.89199,11.1618,29.52575,0.0,0.0,12488.0,80.0,5070.0,45.0,5400.0,43.75503,26.59309,113.55215,2.98536,338.994046524,100.0,100.0,234.6808
65,325.0,0.5982200000000004,28.594,82.51699,85.35699,11.14273,29.3827,0.0,0.0,12489.0,80.0,5070.0,45.0,5400.0,43.79508,26.69723,113.91531,2.9916,340.789041396,100.0,100.0,234.6755
66,330.0,0.5982200000000004,28.594,82.96499,85.78498,11.09504,29.23965,0.0,0.0,12491.0,80.0,5070.0,45.0,5400.0,43.84048,26.71859,113.81245,3.00175,341.6365217875,100.0,100.0,234.6776
67,335.0,0.5982200000000004,28.594,83.37899,86.25898,11.05308,29.13284,0.0,0.0,12493.0,80.0,5070.0,45.0,5415.0,43.92593,26.80938,115.74864,3.03457,351.2473504848,100.0,100.0,234.6753
68,340.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
69,345.0,0.5982200000000004,28.594,83.79299,86.70298,11.01875,28.96118,0.0,0.0,12495.0,80.0,5070.0,45.0,5400.0,43.97132,26.87614,117.1594,3.08032,360.888443008,100.0,100.0,234.6757
70,350.0,0.5982200000000004,28.594,84.21398,87.14799,10.9806,28.83338,0.0,0.0,12497.0,80.0,5070.0,45.0,5385.0,44.00604,26.9696,116.386,3.05284,355.30783624000003,100.0,100.0,234.6714
71,355.0,0.6002199999999993,28.596,84.64199,87.55499,10.88714,28.70178,0.0,0.0,12498.0,80.0,5040.0,45.0,5400.0,44.07012,27.04437,116.03057,3.06872,356.06533077039995,100.0,100.0,234.6746
72,360.0,0.5982200000000004,28.594,85.03498,87.96199,10.84518,28.49578,0.0,0.0,12501.0,80.0,5070.0,45.0,5415.0,44.09683,27.11112,116.04385,3.0693,356.17338880500006,100.0,100.0,234.6812
73,365.0,0.5982200000000004,28.594,85.42799,88.38398,10.77842,28.44238,0.0,0.0,12501.0,80.0,5070.0,45.0,5400.0,44.16893,27.19657,114.12887,3.01229,343.78925381230005,100.0,100.0,234.6771
74,370.0,0.5982200000000004,28.594,85.82099,88.80699,10.82038,28.30314,0.0,0.0,12504.0,80.0,5070.0,45.0,5400.0,44.20898,27.25799,117.23042,3.08525,361.685153305,100.0,100.0,234.68
75,375.0,0.5982200000000004,28.594,86.22198,89.22999,10.85662,28.27453,0.0,0.0,12505.0,80.0,5055.0,45.0,5400.0,44.23835,27.31407,114.77523,3.03314,348.12934112219995,100.0,100.0,234.6793
76,380.0,0.5982200000000004,28.594,86.62899,89.61499,10.90049,28.28025,0.0,0.0,12506.0,80.0,5070.0,45.0,5400.0,44.28909,27.41287,117.23304,3.08285,361.411877364,100.0,100.0,234.6747
77,385.0,0.5982200000000004,28.594,87.03698,90.03999,10.9539,28.30886,0.0,0.0,12508.0,80.0,5070.0,45.0,5415.0,44.3505,27.46093,116.90129,3.06958,358.8378617582,100.0,100.0,234.6723
78,390.0,0.5982200000000004,28.594,87.44398,90.43998,11.01112,28.28979,0.0,0.0,12511.0,80.0,5055.0,45.0,5415.0,44.36386,27.52502,117.15678,3.07368,360.1024515504,100.0,100.0,234.6841
