"time","Ohaus Tare Weight","Ohaus Water Weight","Ohaus Weight","Bucket Temp","Bucket Temp 2 (Figure out later lol)","Intake Air RH","Exhaust RH","Grinder PWM","Grinder RPM","Stable Mass ","Intake Fan PWM","Intake Fan RPM","Exhaust Fan PWM","Exhaust Fan RPM","Intake SHT40","Exhaust SHT40","V_rms ","I_rms","Watts","Bucket Heater PWM","Intake Heater PWM"
1710548160000,1.4600000000000009,0.4620800000000009,28.264,22.76899,22.96099,28.07044,34.28077,100,1768,12166,0,0,15,1635,22.55828,22.35,123.02673,0.12152,14.950208229600001,0,0
1710548165000,1.458000000000002,0.460080000000002,28.262,22.76899,23,28.07807,34.50965,100,1731,12173,0,0,15,1635,22.56095,22.33932,122.92898,0.11788,14.4908681624,0,0
1710548170000,1.4600000000000009,0.4620800000000009,28.264,22.76899,23,28.11813,34.132,100,1752,12167,0,0,15,1635,22.56896,22.36602,122.40634,0.11788,14.4292593592,0,0
1710548175000,1.4619999999999997,0.46407999999999977,28.266,22.76899,23,28.07044,34.10148,100,1768,12156,0,0,15,1635,22.55828,22.36602,119.6919,0.11415,13.662830385000001,0,0
1710548180000,1.4600000000000009,0.4620800000000009,28.264,22.72999,23,28.08761,34.24644,100,1768,12149,0,0,15,1620,22.60101,22.3767,122.89639,0.11788,14.487026453199999,0,0
1710548185000,1.4600000000000009,0.4620800000000009,28.264,22.76899,23,28.0857,34.04998,100,1768,12154,0,0,15,1620,22.58499,22.36869,122.01539,0.11788,14.383174173199999,0,0
1710548190000,1.4619999999999997,0.46407999999999977,28.266,22.76899,22.96099,28.06091,34.0557,100,1768,12159,0,0,15,1635,22.57698,22.39273,122.54223,0.11788,14.4452780724,0,0
1710548195000,1.4619999999999997,0.46407999999999977,28.266,22.76899,22.96099,28.08189,34.17778,100,1768,12161,0,0,15,1635,22.58499,22.40074,122.97912,0.12152,14.9444226624,0,0
1710548200000,1.4640000000000022,0.4660800000000022,28.268,22.76899,22.96099,28.04946,34.03663,100,1787,12155,0,0,15,1635,22.60101,22.40341,121.54968,0.11415,13.874895972,0,0
1710548205000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
1710548210000,1.4619999999999997,0.46407999999999977,28.266,22.76899,22.96099,28.06663,34.21211,100,1768,12148,0,0,15,1620,22.59834,22.40074,122.97662,0.12152,14.9441188624,0,0
1710548215000,1.4619999999999997,0.46407999999999977,28.266,22.72999,22.96099,28.03039,34.21592,100,1768,12147,0,0,15,1620,22.59033,22.40608,120.78652,0.11415,13.787781257999999,0,0
1710548220000,1.4619999999999997,0.46407999999999977,28.266,22.76899,22.96099,28.01132,34.132,100,1768,12149,0,0,15,1635,22.61169,22.4221,122.40129,0.11788,14.4286640652,0,0
1710548225000,1.4619999999999997,0.46407999999999977,28.266,22.76899,22.92298,28.02085,34.00993,100,1768,12164,0,0,15,1620,22.59567,22.4221,121.48628,0.11415,13.867658861999999,0,0
1710548230000,1.4619999999999997,0.46407999999999977,28.266,22.76899,23,27.99224,34.69657,100,1768,12170,0,0,15,1620,22.6197,22.43278,122.44912,0.11788,14.4343022656,0,0
1710548235000,1.4619999999999997,0.46407999999999977,28.266,22.76899,22.96099,27.95791,34.77287,100,1772,12162,0,0,15,1635,22.60368,22.42477,121.44313,0.11415,13.8627332895,0,0
1710548240000,1.4619999999999997,0.46407999999999977,28.266,22.76899,22.96099,27.9541,34.47151,100,1772,12151,0,0,15,1635,22.60902,22.43011,122.89889,0.11788,14.4873211532,0,0
1710548245000,1.458000000000002,0.460080000000002,28.262,22.76899,23,27.93884,34.33227,100,1768,12150,0,0,15,1620,22.61703,22.43812,119.59658,0.11415,13.651949607,0,0
1710548250000,1.4619999999999997,0.46407999999999977,28.266,22.80699,22.96099,27.88162,34.50202,100,1752,12156,0,0,15,1635,22.61436,22.45681,122.7458,0.11788,14.469274904,0,0
1710548255000,1.4600000000000009,0.4620800000000009,28.264,22.80699,23,27.89115,34.22927,100,1772,12168,0,0,15,1635,22.61169,22.45681,121.83337,0.11788,14.3617176556,0,0
1710548260000,1.4619999999999997,0.46407999999999977,28.266,22.76899,22.96099,27.88352,34.24835,100,1787,12178,0,0,15,1635,22.63305,22.43011,119.84375,0.11027,13.215170312500002,0,0
1710548265000,1.4600000000000009,0.4620800000000009,28.264,22.80699,23,27.8263,34.69276,100,1750,12176,0,0,15,1635,22.62504,22.4488,119.53213,0.11415,13.644592639499999,0,0
1710548270000,1.4600000000000009,0.4620800000000009,28.264,22.76899,22.92298,27.83966,34.56687,100,1772,12166,0,0,15,1635,22.64106,22.45681,119.3515,0.11415,13.623973725,0,0
1710548275000,1.4619999999999997,0.46407999999999977,28.266,22.76899,22.96099,27.80532,34.54017,100,1768,12154,0,0,15,1635,22.61703,22.47817,121.128,0.12152,14.71947456,0,0
1710548280000,1.4619999999999997,0.46407999999999977,28.266,22.80699,22.96099,27.80342,34.72328,100,1733,12150,0,0,15,1635,22.60635,22.45681,121.90419,0.11788,14.3700659172,0,0
1710548285000,1.4600000000000009,0.4620800000000009,28.264,22.76899,22.96099,27.81677,34.55924,100,1768,12161,0,0,15,1635,22.64106,22.46749,118.36083,0.11415,13.5108887445,0,0
1710548290000,1.4600000000000009,0.4620800000000009,28.264,22.76899,22.96099,27.81677,34.66606,100,1772,12172,0,0,15,1635,22.64373,22.45414,118.25401,0.11415,13.4986952415,0,0
1710548295000,1.4600000000000009,0.4620800000000009,28.264,22.76899,22.96099,27.79197,34.69848,100,1750,12178,0,0,15,1635,22.60635,22.47283,120.74824,0.12152,14.673326124799999,0,0
1710548300000,1.4619999999999997,0.46407999999999977,28.266,22.76899,22.96099,27.75573,34.44671,100,1768,12172,0,0,15,1635,22.64907,22.48886,119.08001,0.11415,13.5929831415,0,0
1710548305000,1.4619999999999997,0.46407999999999977,28.266,22.76899,23,27.71759,34.132,100,1866,12175,80,5040,45,5460,22.64373,22.45948,118.78715,2.53651,301.3047938465,100,0
1710548310000,1.4619999999999997,0.46407999999999977,28.266,23.42298,23.61499,27.65464,33.88786,100,1806,11992,80,5025,45,5430,22.6464,22.48352,118.83645,3.34349,397.3284822105,100,100
1710548315000,1.4619999999999997,0.46407999999999977,28.266,25,25.14799,27.52876,32.74536,100,1787,11987,80,5040,45,5430,23.04428,22.47283,119.81288,3.29954,395.3273900752,100,100
1710548320000,1.4619999999999997,0.46407999999999977,28.266,27.17199,27.17199,27.18162,31.68678,100,1768,11970,80,5040,45,5430,23.81866,22.58499,117.30665,3.17817,372.8204758305,100,100
1710548325000,1.4619999999999997,0.46407999999999977,28.266,29.53298,29.46598,26.41487,31.52275,100,1806,11943,80,5055,45,5430,24.88677,22.67311,117.15414,3.16282,370.5374570748,100,100
1710548330000,1.4600000000000009,0.4620800000000009,28.264,31.96699,31.80599,25.03204,31.49604,100,1806,11916,80,5070,45,5430,26.34475,22.8173,115.28436,3.1208,359.77943068800005,100,100
1710548335000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
1710548340000,1.4619999999999997,0.46407999999999977,28.266,34.28099,34.125,23.68736,31.23474,100,1787,11894,80,5055,45,5445,27.62649,22.96684,116.46012,3.12872,364.3711066464,100,100
1710548345000,1.4619999999999997,0.46407999999999977,28.266,36.54499,36.30299,22.42088,30.77316,100,1806,11886,80,5040,45,5430,28.85482,23.15109,118.75341,3.20376,380.4574248216,100,100
1710548350000,1.4619999999999997,0.46407999999999977,28.266,38.67599,38.29399,21.17156,30.73501,100,1787,11881,80,5055,45,5445,29.9897,23.37806,117.55599,3.1587,371.324105613,100,100
1710548355000,1.4619999999999997,0.46407999999999977,28.266,40.74198,40.19999,20.07675,30.29251,100,1768,11873,80,5055,45,5445,31.04446,23.54629,118.55339,3.20037,379.41471275429996,100,100
1710548360000,1.4619999999999997,0.46407999999999977,28.266,42.62799,41.94198,18.87321,30.00068,100,1787,11856,80,5055,45,5430,32.20603,23.71185,114.71882,3.08778,354.2264780196,100,100
1710548365000,1.4600000000000009,0.4620800000000009,28.264,44.47198,43.55499,17.90809,29.74319,100,1787,11850,80,5055,45,5430,33.10058,23.89076,115.49539,3.10069,358.11540081910005,100,100
1710548370000,1.4600000000000009,0.4620800000000009,28.264,46.22198,45.05499,17.14515,29.33311,100,1787,11839,80,5055,45,5430,33.89366,24.05632,115.30842,3.0979,357.213954318,100,100
1710548375000,1.4619999999999997,0.46407999999999977,28.266,47.86399,46.41598,16.38031,28.98025,100,1855,11834,80,5040,45,5430,34.60395,24.23522,115.60209,3.09944,358.3017418296,100,100
1710548380000,1.4619999999999997,0.46407999999999977,28.266,49.44398,47.72898,15.76042,28.87344,100,1806,11840,80,5055,45,5445,35.28755,24.3901,115.54341,3.11773,360.2331556593,100,100
1710548385000,1.4600000000000009,0.4620800000000009,28.264,50.94499,48.94499,15.15388,28.68652,100,1787,11839,80,5040,45,5430,36.00852,24.53697,115.85511,3.10853,360.13908508829996,100,100
1710548390000,1.4619999999999997,0.46407999999999977,28.266,52.40499,50.13499,14.60075,28.10668,100,1806,11836,80,5040,45,5430,36.54792,24.67315,115.29505,3.09228,356.52457721400003,100,100
1710548395000,1.4600000000000009,0.4620800000000009,28.264,53.76298,51.18899,14.14489,28.26118,100,1787,11831,80,5040,45,5430,37.05261,24.81201,117.47207,3.17776,373.2980451632,100,100
1710548400000,1.4600000000000009,0.4620800000000009,28.264,55.13499,52.18899,13.74435,27.85491,100,1787,11830,80,5055,45,5430,37.51724,24.98291,118.63656,3.20201,379.8754514856,100,100
1710548405000,1.4600000000000009,0.4620800000000009,28.264,56.40499,53.13099,13.27705,27.54402,100,1793,11834,80,5040,45,5430,38.01658,25.09506,116.22169,3.13732,364.62463247079995,100,100
1710548410000,1.458000000000002,0.460080000000002,28.262,57.62098,54.02699,12.98904,27.43148,100,1806,11834,80,5040,45,5445,38.43582,25.23124,115.30842,3.10406,357.9242541852,100,100
1710548415000,1.4619999999999997,0.46407999999999977,28.266,58.86099,54.89099,12.68196,27.21023,100,1787,11832,80,5040,45,5445,38.815,25.33538,116.57388,3.11718,363.3817672584,100,100
1710548420000,1.4600000000000009,0.4620800000000009,28.264,60,55.70199,12.41874,26.84974,100,1752,11827,80,5025,45,5445,39.16213,25.44754,116.60032,3.14921,367.1988937472,100,100
1710548425000,1.4600000000000009,0.4620800000000009,28.264,61.19398,56.53999,12.18605,26.87644,100,1931,11822,80,5025,45,5445,39.50126,25.61576,115.79922,3.09733,358.6683980826,100,100
1710548430000,1.4600000000000009,0.4620800000000009,28.264,62.30499,57.29699,11.89422,26.69334,100,1806,11822,80,5040,45,5430,39.83772,25.74127,117.52191,3.14492,369.5970051972,100,100
1710548435000,1.4600000000000009,0.4620800000000009,28.264,63.33299,58,11.65771,26.5789,100,1806,11829,80,5040,45,5445,40.12878,25.8641,114.98182,3.09031,355.3294681642,100,100
1710548440000,1.4600000000000009,0.4620800000000009,28.264,64.36099,58.66598,11.48986,26.48735,100,1806,11834,80,5025,45,5430,40.37979,25.94955,117.75511,3.15431,371.43612102410003,100,100
1710548445000,1.4600000000000009,0.4620800000000009,28.264,65.30499,59.35099,11.25717,26.20124,100,1806,11835,80,5040,45,5445,40.67619,26.08573,117.66084,3.15431,371.1387642204,100,100
1710548450000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
1710548455000,1.4600000000000009,0.4620800000000009,28.264,66.22799,59.94499,11.14273,25.91133,100,1768,11828,80,5040,45,5445,40.92987,26.17118,118.43893,3.17968,376.5978969424,100,100
1710548460000,1.4600000000000009,0.4620800000000009,28.264,67.17098,60.53999,10.98251,25.71868,100,1935,11822,80,5040,45,5445,41.14349,26.27799,116.45748,3.11341,362.5798828068,100,100
1710548465000,1.4600000000000009,0.4620800000000009,28.264,68.05799,61.13798,10.76889,25.71296,100,1806,11822,80,5040,45,5445,41.35177,26.35543,117.77081,3.15486,371.5504176366,100,100
1710548470000,1.4600000000000009,0.4620800000000009,28.264,68.94099,61.69398,10.69831,25.6977,100,1768,11825,80,5040,45,5430,41.55738,26.49162,117.70536,3.15444,371.2944957984,100,100
1710548475000,1.4600000000000009,0.4620800000000009,28.264,69.77099,62.22198,10.5648,25.50506,100,1806,11833,80,5040,45,5445,41.77101,26.59576,115.78858,3.12428,361.7559447224,100,100
1710548480000,1.4600000000000009,0.4620800000000009,28.264,70.52899,62.77699,10.41793,25.57373,100,1806,11842,80,5025,45,5445,41.9419,26.67053,114.92552,3.08609,354.6704980168,100,100
1710548485000,1.4600000000000009,0.4620800000000009,28.264,71.36299,63.30499,10.31875,25.1255,100,1855,11839,80,5025,45,5445,42.12615,26.79069,117.72369,3.17886,374.2271291934,100,100
1710548490000,1.4600000000000009,0.4620800000000009,28.264,72.11698,63.83299,10.18714,24.67727,100,1806,11831,80,5025,45,5445,42.2837,26.8708,115.09704,3.09704,356.4601367616,100,100
1710548495000,1.4600000000000009,0.4620800000000009,28.264,72.88198,64.27699,10.17951,24.98054,100,1935,11825,80,5040,45,5445,42.43858,27.00164,116.58445,3.14645,366.82714270250005,100,100
1710548500000,1.4600000000000009,0.4620800000000009,28.264,73.59298,64.75,10.02502,24.74784,100,1768,11824,80,5040,45,5460,42.59613,27.09243,114.8665,3.08567,354.440113055,100,100
1710548505000,1.4600000000000009,0.4620800000000009,28.264,74.33299,65.25,9.93537,24.61242,100,1787,11833,80,5040,45,5445,42.77503,27.20191,118.13143,3.18814,376.61953724020003,100,100
1710548510000,1.4600000000000009,0.4620800000000009,28.264,75.03099,65.69398,9.85336,24.60479,100,1793,11845,80,5025,45,5445,42.88719,27.27401,118.43112,3.17324,375.8103672288,100,100
1710548515000,1.4600000000000009,0.4620800000000009,28.264,75.71798,66.17098,9.79232,24.51133,100,1787,11850,80,5025,45,5445,43.03939,27.35946,117.79174,3.18008,374.5871565392,100,100
1710548520000,1.4600000000000009,0.4620800000000009,28.264,76.375,66.62799,9.69696,24.09934,100,1787,11845,80,5040,45,5445,43.14086,27.46627,117.47994,3.17161,372.60055250339997,100,100
1710548525000,1.4600000000000009,0.4620800000000009,28.264,77.03199,67.08499,9.59777,24.1661,100,1806,11834,80,5040,45,5445,43.29841,27.54638,115.70336,3.09901,358.5658696736,100,100
1710548530000,1.4600000000000009,0.4620800000000009,28.264,77.64498,67.48498,9.59587,24.07073,100,1768,11825,80,5010,45,5460,43.41857,27.64518,118.67292,3.18418,377.87593840560004,100,100
1710548535000,1.4600000000000009,0.4620800000000009,28.264,78.32199,67.97099,9.49096,24.04975,0,0,11827,80,5040,45,5460,43.52005,27.73864,118.8157,3.14604,373.79894482800006,100,100
1710548540000,1.4600000000000009,0.4620800000000009,28.264,78.93499,68.41099,9.43946,23.78082,0,0,11831,80,5040,45,5445,43.65356,27.81875,118.67033,3.13414,371.9294280662,100,100
1710548545000,1.4600000000000009,0.4620800000000009,28.264,79.56599,68.85198,9.41848,23.57101,0,0,11833,80,5025,45,5460,43.76037,27.92289,116.63468,3.06858,357.90284635439997,100,100
1710548550000,1.4600000000000009,0.4620800000000009,28.264,80.16598,69.25698,9.38034,23.38981,0,0,11833,80,5040,45,5460,43.84849,28.03771,118.00874,3.11174,367.21251660760004,100,100
1710548555000,1.4600000000000009,0.4620800000000009,28.264,80.73298,69.65699,9.2926,23.17237,0,0,11834,80,5040,45,5445,43.96331,28.15788,116.31977,3.06193,356.1629933561,100,100
1710548560000,1.4600000000000009,0.4620800000000009,28.264,81.29998,70.05799,9.23538,23.05984,0,0,11835,80,5025,45,5445,44.06478,28.25134,118.59237,3.14341,372.78444178169997,100,100
1710548565000,1.4600000000000009,0.4620800000000009,28.264,81.83299,70.44099,9.20104,22.92442,0,0,11836,80,5025,45,5445,44.16893,28.36616,117.7682,3.10531,365.7067691419999,100,100
1710548570000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
1710548575000,1.4600000000000009,0.4620800000000009,28.264,82.34399,70.82299,9.21821,22.76039,0,0,11838,80,5025,45,5460,44.23568,28.46763,118.51177,3.14424,372.6294477048,100,100
1710548580000,1.4600000000000009,0.4620800000000009,28.264,82.89599,71.24198,9.14764,22.55058,0,0,11838,80,5025,45,5460,44.33181,28.53706,117.10415,3.08215,360.9325559225,100,100
1710548585000,1.4600000000000009,0.4620800000000009,28.264,83.44799,71.63598,9.13429,22.41516,0,0,11840,80,5040,45,5460,44.3959,28.65989,117.28562,3.11718,365.60038895159994,100,100
1710548590000,1.4600000000000009,0.4620800000000009,28.264,83.93099,72.02899,9.06944,22.27401,0,0,11840,80,5040,45,5460,44.4947,28.74534,115.54074,3.06221,353.8100094354,100,100
1710548595000,1.4600000000000009,0.4620800000000009,28.264,84.42799,72.41099,8.98742,22.16148,0,0,11840,80,5025,45,5460,44.55345,28.82278,115.39125,3.03985,350.7720913125,100,100
1710548600000,1.4600000000000009,0.4620800000000009,28.264,84.92799,72.76399,9.01031,21.95549,0,0,11842,80,5025,45,5460,44.67094,28.92425,117.58746,3.12455,367.407898143,100,100
1710548605000,1.4600000000000009,0.4620800000000009,28.264,85.42799,73.18699,8.93974,21.78764,0,0,11843,80,5040,45,5460,44.70031,29.00703,117.37231,3.08805,362.4515618955,100,100
1710548610000,1.4600000000000009,0.4620800000000009,28.264,85.89199,73.56199,8.90731,21.73423,0,0,11843,80,5040,45,5460,44.78309,29.13253,115.17735,3.04515,350.7323073525,100,100
1710548615000,1.4600000000000009,0.4620800000000009,28.264,86.36999,73.93699,8.86344,21.54541,0,0,11844,80,5025,45,5445,44.86587,29.21798,115.38591,3.04928,351.8439476448,100,100
1710548620000,1.4600000000000009,0.4620800000000009,28.264,86.85099,74.30299,8.87489,21.51679,0,0,11845,80,5025,45,5460,44.94598,29.32479,115.77261,3.06944,355.3570800384,100,100
1710548625000,1.4600000000000009,0.4620800000000009,28.264,87.29598,74.69599,8.85581,21.35848,0,0,11847,80,5040,45,5460,45.01274,29.38621,115.71669,3.06632,354.8244008808,100,100
1710548630000,1.4600000000000009,0.4620800000000009,28.264,87.77699,75.06199,8.80622,21.18682,0,0,11847,80,5040,45,5460,45.05012,29.48501,118.18882,3.13635,370.681505607,100,100
1710548635000,1.4600000000000009,0.4620800000000009,28.264,88.22999,75.43699,8.84056,21.13533,0,0,11848,80,5025,45,5460,45.12756,29.58648,115.72734,3.07014,355.2991356276,100,100
1710548640000,1.4600000000000009,0.4620800000000009,28.264,88.69198,75.81199,8.77952,21.01707,0,0,11850,80,5040,45,5460,45.19165,29.65591,116.67167,3.09606,361.2224906202,100,100
1710548645000,1.4600000000000009,0.4620800000000009,28.264,89.07598,76.15599,8.70895,20.91026,0,0,11851,80,5040,45,5460,45.29045,29.72534,116.13679,3.05439,354.72705000810004,100,100
1710548650000,1.4600000000000009,0.4620800000000009,28.264,89.53799,76.53099,8.66508,20.78247,0,0,11852,80,5025,45,5460,45.31448,29.80812,118.45715,3.14064,372.03126357599996,100,100
1710548655000,1.4600000000000009,0.4620800000000009,28.264,89.92298,76.84298,8.65173,20.70999,0,0,11854,80,5025,45,5460,45.38391,29.90158,117.95388,3.10713,366.49803916440004,100,100
1710548660000,1.4600000000000009,0.4620800000000009,28.264,90.35998,77.22499,8.69178,20.57838,0,0,11855,80,5040,45,5460,45.44799,29.98703,118.37124,3.13552,371.1553904448,100,100
1710548665000,1.4600000000000009,0.4620800000000009,28.264,90.75999,77.57998,8.64791,20.42007,0,0,11857,80,5040,45,5460,45.5014,30.07514,118.59757,3.1322,371.471308754,100,100
1710548670000,1.4600000000000009,0.4620800000000009,28.264,91.11999,77.93499,8.55827,20.33424,0,0,11857,80,5040,45,5475,45.56282,30.1419,115.11311,3.04771,350.8313764781,100,100
1710548675000,1.4600000000000009,0.4620800000000009,28.264,91.55999,78.28999,8.56018,20.20645,0,0,11859,80,5040,45,5460,45.60821,30.23269,116.33567,3.05851,355.8138100517,100,100
1710548680000,1.4600000000000009,0.4620800000000009,28.264,91.91999,78.64498,8.52394,20.195,0,0,11861,80,5040,45,5460,45.66696,30.31814,117.04095,3.10937,363.9236187015,100,100
1710548685000,1.4600000000000009,0.4620800000000009,28.264,92.27999,79,8.55636,20.0119,0,0,11862,80,5040,45,5460,45.7257,30.41694,117.13836,3.08129,360.9372572844,100,100
1710548690000,1.4600000000000009,0.4620800000000009,28.264,92.63999,79.36599,8.44764,19.99473,0,0,11865,80,5040,45,5460,45.75775,30.51307,114.64086,3.02037,346.2578143182,100,100
1710548695000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
1710548700000,1.458000000000002,0.460080000000002,28.262,92.95999,79.73298,8.45909,19.89173,0,0,11864,80,5040,45,5475,45.82183,30.56114,118.22273,3.12025,368.8844732825,100,100
1710548705000,1.458000000000002,0.460080000000002,28.262,93.33299,80.09999,8.45909,19.81163,0,0,11866,80,5040,45,5460,45.84854,30.6546,115.04347,3.03157,348.7623323479,100,100
1710548710000,1.4600000000000009,0.4620800000000009,28.264,93.66598,80.46598,8.47434,19.6228,0,0,11866,80,5040,45,5460,45.90461,30.72669,116.67695,3.06958,358.14923218100006,100,100
1710548715000,1.4600000000000009,0.4620800000000009,28.264,94,80.83299,8.41903,19.63424,0,0,11868,80,5040,45,5475,45.95001,30.83618,118.09751,3.13372,370.08452903719996,100,100
1710548720000,1.4600000000000009,0.4620800000000009,28.264,94.34698,81.19999,8.40187,19.48356,100,1836,11866,80,5040,45,5460,46.01676,30.9056,118.30352,3.17613,375.7473589776,100,100
1710548725000,1.4600000000000009,0.4620800000000009,28.264,94.69499,81.46598,8.41712,19.43016,100,1806,11873,80,5040,45,5475,46.0408,30.97236,115.28703,3.09396,356.6934593388,100,100
1710548730000,1.458000000000002,0.460080000000002,28.262,95.04098,81.69999,8.42094,19.45304,100,1806,11877,80,5040,45,5460,46.11289,31.03111,117.60842,3.16365,372.071877933,100,100
1710548735000,1.458000000000002,0.460080000000002,28.262,95.41598,81.96598,8.35227,19.58465,100,1787,11888,80,5040,45,5475,46.11824,31.11389,115.42063,3.09873,357.65736879990004,100,100
