"time","Ohaus Tare Weight","Ohaus Water Weight","Ohaus Weight","Bucket Temp","Bucket Temp 2 (Figure out later lol)","Intake Air RH","Exhaust RH","Grinder PWM","Grinder RPM","Stable Mass ","Intake Fan PWM","Intake Fan RPM","Exhaust Fan PWM","Exhaust Fan RPM","Intake SHT40","Exhaust SHT40","V_rms ","I_rms","Watts","Bucket Heater PWM","Intake Heater PWM"
1709945835000,3.548000000000002,0.5359000000000018,30.352,22.07598,22.03799,35.88294,38.73252,100,1914,14520,0,0,15,1635,22.12036,21.86935,118.58198,0.12152,14.4100822096,0,0
1709945840000,3.548000000000002,0.5359000000000018,30.352,22.03799,22,35.80284,38.62762,100,1772,14527,0,0,15,1620,22.1257,21.86935,119.82574,0.12504,14.983010529600001,0,0
1709945845000,3.546000000000003,0.5339000000000029,30.35,22.03799,22,35.82763,38.67721,100,1731,14536,0,0,15,1635,22.11769,21.84799,118.42852,0.12152,14.391433750400001,0,0
1709945850000,3.548000000000002,0.5359000000000018,30.352,22.03799,22.03799,35.77995,38.6219,100,1714,14537,0,0,15,1635,22.11235,21.89071,121.04399,0.1318,15.953597881999999,0,0
1709945855000,3.5500000000000007,0.5379000000000007,30.354,22.07598,22.03799,35.72463,38.55514,100,1677,14531,0,0,15,1635,22.11502,21.86935,121.88902,0.12152,14.811953710400001,0,0
1709945860000,3.546000000000003,0.5339000000000029,30.35,22.03799,22.03799,35.68077,38.34152,100,1677,14523,0,0,15,1635,22.11502,21.85867,118.9272,0.12152,14.452033344,0,0
1709945865000,3.548000000000002,0.5359000000000018,30.352,22.07598,22.03799,35.65025,38.37966,100,1659,14518,0,0,15,1635,22.12303,21.87202,118.67292,0.11788,13.9891638096,0,0
1709945870000,3.548000000000002,0.5359000000000018,30.352,22.07598,22.07598,35.56442,38.4159,100,1617,14509,0,0,15,1635,22.13638,21.86401,120.70484,0.12504,15.092933193600002,0,0
1709945875000,3.546000000000003,0.5339000000000029,30.35,22.07598,22,35.54534,38.18893,100,1677,14509,0,0,15,1635,22.09365,21.87202,122.24253,0.12504,15.285205951200002,0,0
1709945880000,3.546000000000003,0.5339000000000029,30.35,22.07598,22.03799,35.48049,38.08593,100,1714,14518,0,0,15,1635,22.13104,21.86401,118.75341,0.12152,14.430914383200001,0,0
1709945885000,3.546000000000003,0.5339000000000029,30.35,22.03799,22.03799,35.43853,37.88185,100,1714,14529,0,0,15,1620,22.08831,21.86134,120.47735,0.12504,15.064487844000002,0,0
1709945890000,3.548000000000002,0.5359000000000018,30.352,22.07598,22.03799,35.44235,37.75405,100,1733,14532,0,0,15,1620,22.12303,21.84532,120.30068,0.11788,14.1810441584,0,0
1709945895000,3.552000000000003,0.5399000000000032,30.356,22.03799,22.03799,35.36796,37.84751,100,1733,14532,0,0,15,1620,22.08297,21.88804,121.17124,0.12846,15.565657490399998,0,0
1709945900000,3.552000000000003,0.5399000000000032,30.356,22.03799,22.07598,35.32028,38.30718,100,1731,14525,0,0,15,1620,22.09365,21.8827,119.94401,0.11788,14.1389998988,0,0
1709945905000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
1709945910000,3.548000000000002,0.5359000000000018,30.352,22.11499,22.03799,35.31455,38.06686,0,0,14516,0,0,15,1620,22.11235,21.87202,119.26365,0.05894,7.029399531,0,0
1709945915000,3.548000000000002,0.5359000000000018,30.352,22.03799,22.03799,35.29167,37.8704,100,1826,14513,0,0,15,1620,22.09098,21.86935,120.47479,0.11415,13.7521972785,0,0
1709945920000,3.548000000000002,0.5359000000000018,30.352,22.07598,22,35.23635,37.7922,100,1772,14519,0,0,15,1620,22.12303,21.88003,119.31274,0.11415,13.619549271,0,0
1709945925000,3.548000000000002,0.5359000000000018,30.352,22.07598,22.07598,35.17532,37.85324,100,1733,14517,0,0,15,1635,22.11502,21.86134,121.70935,0.11788,14.347098178,0,0
1709945930000,3.548000000000002,0.5359000000000018,30.352,22.07598,22.03799,35.19058,37.63771,100,1731,14507,0,0,15,1635,22.11235,21.86134,119.65069,0.11788,14.1044233372,0,0
1709945935000,3.548000000000002,0.5359000000000018,30.352,22.07598,22.03799,35.18867,37.69111,100,1696,14501,0,0,15,1635,22.09365,21.85333,118.33999,0.11415,13.5085098585,0,0
1709945940000,3.548000000000002,0.5359000000000018,30.352,22.07598,22.07598,35.14671,37.69302,100,1565,14501,0,0,15,1635,22.09365,21.85867,120.94209,0.12152,14.696882776799999,0,0
1709945945000,3.548000000000002,0.5359000000000018,30.352,22.07598,22.07598,35.14671,37.47558,100,1733,14512,0,0,15,1635,22.11235,21.88003,121.42283,0.11788,14.313323200400001,0,0
1709945950000,3.548000000000002,0.5359000000000018,30.352,22.07598,22.11499,35.14862,37.56332,100,1731,14526,0,0,15,1635,22.09632,21.86668,121.66882,0.12504,15.213469252800001,0,0
1709945955000,3.548000000000002,0.5359000000000018,30.352,22.11499,22.03799,35.20011,37.59956,100,1659,14534,0,0,15,1635,22.09365,21.86401,122.22489,0.11415,13.9519711935,0,0
1709945960000,3.548000000000002,0.5359000000000018,30.352,22.07598,22.07598,35.1963,37.84179,100,1655,14531,0,0,15,1635,22.09365,21.85867,119.45733,0.11027,13.1725597791,0,0
1709945965000,3.548000000000002,0.5359000000000018,30.352,22.07598,22.11499,35.19439,37.70828,100,1714,14527,0,0,15,1620,22.09632,21.856,120.80183,0.11788,14.2401197204,0,0
1709945970000,3.548000000000002,0.5359000000000018,30.352,22.07598,22.03799,35.20584,37.72926,100,1695,14523,0,0,15,1620,22.09365,21.88537,121.18397,0.11788,14.2851663836,0,0
1709945975000,3.548000000000002,0.5359000000000018,30.352,22.11499,22.03799,35.23063,37.62054,100,1733,14528,0,0,15,1635,22.11502,21.86401,120.88856,0.11788,14.2503434528,0,0
1709945980000,3.548000000000002,0.5359000000000018,30.352,22.11499,22.03799,35.26687,37.37831,100,1714,14523,0,0,15,1635,22.09365,21.88003,121.35426,0.12152,14.7469696752,0,0
1709945985000,3.548000000000002,0.5359000000000018,30.352,22.11499,22.11499,35.2745,37.60147,100,1695,14515,0,0,15,1620,22.09899,21.88804,120.19046,0.11788,14.1680514248,0,0
1709945990000,3.548000000000002,0.5359000000000018,30.352,22.11499,22.03799,35.28594,37.48512,100,1696,14513,0,0,15,1635,22.10166,21.88804,119.70993,0.11415,13.6648885095,0,0
1709945995000,3.548000000000002,0.5359000000000018,30.352,22.07598,22.07598,35.28022,37.50038,100,1733,14514,0,0,15,1635,22.08831,21.86668,122.55984,0.12504,15.324882393600001,0,0
1709946000000,3.548000000000002,0.5359000000000018,30.352,22.07598,22.07598,35.2745,37.47558,100,1659,14517,0,0,15,1635,22.07763,21.89071,121.35681,0.11788,14.3055407628,0,0
1709946005000,3.548000000000002,0.5359000000000018,30.352,22.11499,22.07598,35.28213,37.56523,100,1659,14530,0,0,15,1620,22.11502,21.88804,120.45944,0.12152,14.638231148800001,0,0
1709946010000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
1709946015000,3.548000000000002,0.5359000000000018,30.352,22.11499,22.03799,35.30502,37.75596,100,1714,14538,0,0,15,1635,22.07763,21.86935,120.16995,0.11788,14.165633706,0,0
1709946020000,3.548000000000002,0.5359000000000018,30.352,22.15299,22.11499,35.31837,37.96195,100,1714,14532,0,0,15,1635,22.07763,21.86935,118.22534,0.11788,13.9364030792,0,0
1709946025000,3.548000000000002,0.5359000000000018,30.352,22.15299,22.07598,35.34126,37.9486,100,1636,14518,0,0,15,1620,22.09899,21.89338,119.73568,0.11788,14.1144419584,0,0
1709946030000,3.548000000000002,0.5359000000000018,30.352,22.11499,22.07598,35.34698,37.87231,100,1677,14503,0,0,15,1620,22.12303,21.89872,119.01269,0.11415,13.5852985635,0,0
1709946035000,3.548000000000002,0.5359000000000018,30.352,22.15299,22.07598,35.36796,38.04397,100,1731,14504,0,0,15,1620,22.09365,21.91207,120.58476,0.12504,15.077918390400002,0,0
1709946040000,3.548000000000002,0.5359000000000018,30.352,22.15299,22.07598,35.38131,38.03062,100,1695,14515,0,0,15,1635,22.13371,21.90673,118.40769,0.11415,13.5162378135,0,0
1709946045000,3.548000000000002,0.5359000000000018,30.352,22.15299,22.07598,35.30502,38.14506,100,1695,14535,0,0,15,1620,22.08831,21.8827,119.1266,0.11788,14.042643607999999,0,0
1709946050000,3.548000000000002,0.5359000000000018,30.352,22.15299,22.11499,35.33554,38.23471,100,1731,14544,0,0,15,1620,22.11235,21.88003,121.5294,0.12152,14.768252688,0,0
1709946055000,3.548000000000002,0.5359000000000018,30.352,22.11499,22.07598,35.40039,38.43879,100,1714,14542,0,0,15,1620,22.09632,21.90139,120.21098,0.12152,14.608038289600001,0,0
1709946060000,3.548000000000002,0.5359000000000018,30.352,22.11499,22.11499,35.38894,38.48648,100,1655,14529,0,0,15,1620,22.08564,21.88003,119.27915,0.11027,13.1529118705,0,0
1709946065000,3.548000000000002,0.5359000000000018,30.352,22.11499,22.11499,35.39085,38.31291,100,1733,14507,0,0,15,1635,22.09632,21.90673,120.35192,0.11788,14.187084329600001,0,0
1709946070000,3.548000000000002,0.5359000000000018,30.352,22.15299,22.11499,35.4042,38.22898,100,1695,14491,0,0,15,1620,22.08564,21.89338,120.09297,0.11788,14.1565593036,0,0
1709946075000,3.548000000000002,0.5359000000000018,30.352,22.15299,22.11499,35.43472,38.17367,100,1677,14501,0,0,15,1620,22.11502,21.90673,122.80857,0.11415,14.0185982655,0,0
1709946080000,3.548000000000002,0.5359000000000018,30.352,22.15299,22.07598,35.48431,38.03634,100,1733,14523,0,0,15,1620,22.1257,21.89605,120.82736,0.11788,14.2431291968,0,0
1709946085000,3.548000000000002,0.5359000000000018,30.352,22.15299,22.11499,35.44425,38.11645,100,1733,14536,0,0,15,1635,22.11769,21.92008,122.47933,0.12152,14.8836881816,0,0
1709946090000,3.548000000000002,0.5359000000000018,30.352,22.15299,22.07598,35.49766,38.414,100,1677,14537,0,0,15,1620,22.08831,21.91741,122.36856,0.12152,14.8702274112,0,0
1709946095000,3.548000000000002,0.5359000000000018,30.352,22.19198,22.07598,35.4557,38.47503,100,1731,14528,0,0,15,1635,22.12036,21.90673,119.91059,0.11788,14.1350603492,0,0
1709946100000,3.548000000000002,0.5359000000000018,30.352,22.15299,,35.49957,38.61808,100,1731,14515,0,0,15,1635,22.12036,21.93344,119.42893,2.10179,251.01453078469996,100,0
1709946105000,3.548000000000002,0.5359000000000018,30.352,22.19198,22.19198,35.53009,38.16413,100,1978,14527,80,4995,45,5490,22.11769,21.9094,117.00144,3.40769,398.7046370736,100,100
1709946110000,3.548000000000002,0.5359000000000018,30.352,22.96099,22.92298,35.53199,37.48893,100,1787,14331,80,4995,45,5415,22.16842,21.93077,116.77203,3.30047,385.4025818541,100,100
1709946115000,3.548000000000002,0.5359000000000018,30.352,24.66598,24.51799,35.41755,37.16087,100,1733,14321,80,5010,45,5415,22.6651,21.95747,117.73155,3.26315,384.1757073825,100,100
1709946120000,3.548000000000002,0.5359000000000018,30.352,26.89199,26.64199,34.91973,37.00256,100,1642,14301,80,5025,45,5430,23.56231,22.08831,115.93756,3.17462,368.05769672720004,100,100
1709946125000,3.548000000000002,0.5359000000000018,30.352,29.29998,28.93099,33.85353,36.90147,100,1695,14269,80,5025,45,5415,24.67849,22.20314,118.83903,3.22323,383.0455266669,100,100
1709946130000,3.548000000000002,0.5359000000000018,30.352,31.70899,31.25799,32.29713,36.54861,100,1714,14254,80,5040,45,5430,25.89881,22.38739,116.45748,3.13995,365.670664326,100,100
1709946135000,3.548000000000002,0.5359000000000018,30.352,34.06199,33.46798,30.59005,36.29493,100,1617,14237,80,5025,45,5415,27.18322,22.55294,117.48518,3.16529,371.87466540220004,100,100
1709946140000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
1709946145000,3.548000000000002,0.5359000000000018,30.352,36.39299,35.57499,28.59497,36.40937,100,1677,14233,80,5040,45,5430,28.64654,22.76924,115.78858,3.12637,361.9979428546,100,100
1709946150000,3.548000000000002,0.5359000000000018,30.352,38.52899,37.58799,26.93176,36.07177,100,1677,14237,80,5025,45,5415,29.81346,22.9615,119.33082,3.20932,382.9707872424,100,100
1709946155000,3.548000000000002,0.5359000000000018,30.352,40.57099,39.46998,25.43258,35.57205,100,1677,14236,80,5040,45,5415,30.86822,23.18313,119.95172,3.22242,386.5348215624,100,100
1709946160000,3.548000000000002,0.5359000000000018,30.352,42.51399,41.25698,24.16801,35.06851,100,1608,14222,80,5025,45,5430,31.8402,23.41278,118.8157,3.21797,382.34535812900003,100,100
1709946165000,3.548000000000002,0.5359000000000018,30.352,44.33299,42.97099,23.0484,34.81292,100,1695,14197,80,5025,45,5430,32.7214,23.60237,120.06216,3.22471,387.1656479736,100,100
1709946170000,3.548000000000002,0.5359000000000018,30.352,46.08299,44.55499,21.87728,34.3666,100,1677,14175,80,4995,45,5430,33.72276,23.77593,120.03906,3.2407,389.010581742,100,100
1709946175000,3.548000000000002,0.5359000000000018,30.352,47.70199,46.13798,20.98655,34.10148,100,1695,14167,80,5025,45,5415,34.44374,23.95217,118.2462,3.19372,377.645253864,100,100
1709946180000,3.548000000000002,0.5359000000000018,30.352,49.25,47.64799,20.11299,33.90121,100,1855,14162,80,5025,45,5430,35.11665,24.1658,119.98255,3.23399,388.0223668745,100,100
1709946185000,3.548000000000002,0.5359000000000018,30.352,50.75599,48.94499,19.48165,33.70666,100,1695,14161,80,5010,45,5430,35.72814,24.35806,117.65298,3.18159,374.32354463819996,100,100
1709946190000,3.548000000000002,0.5359000000000018,30.352,52.24299,50.21598,18.6901,33.49876,100,1835,14161,80,5025,45,5430,36.43043,24.52629,118.49096,3.17845,376.61759181200006,100,100
1709946195000,3.548000000000002,0.5359000000000018,30.352,53.63099,51.26998,18.13507,33.23936,100,1608,14165,80,5025,45,5430,36.9458,24.68383,117.63726,3.147,370.20445722,100,100
1709946200000,3.548000000000002,0.5359000000000018,30.352,54.97198,52.26998,17.62199,32.89604,100,1731,14155,80,5010,45,5430,37.3944,24.87609,118.31916,3.20227,378.88989649319996,100,100
1709946205000,3.548000000000002,0.5359000000000018,30.352,56.24299,53.23599,17.22335,32.67669,100,1714,14141,80,5010,45,5430,37.835,24.98291,115.46336,3.10504,358.51835133439994,100,100
1709946210000,3.548000000000002,0.5359000000000018,30.352,57.48599,54.16198,16.87049,32.66716,100,1677,14136,80,4995,45,5430,38.25157,25.18051,116.71922,3.15223,367.9258268606,100,100
1709946215000,3.548000000000002,0.5359000000000018,30.352,58.66598,55,16.42417,32.64236,100,1750,14139,80,5025,45,5430,38.70285,25.31936,115.93225,3.12817,362.6557864825,100,100
1709946220000,3.548000000000002,0.5359000000000018,30.352,59.80999,55.80999,16.11328,32.57369,100,1818,14135,80,5010,45,5430,39.0393,25.44219,118.03225,3.19209,376.7695649025,100,100
1709946225000,3.546000000000003,0.5339000000000029,30.35,60.89099,56.59399,15.72608,32.31048,100,1600,14134,80,5025,45,5430,39.36775,25.55168,118.83126,3.21432,381.96169564319996,100,100
1709946230000,3.546000000000003,0.5339000000000029,30.35,62,57.32398,15.40565,32.08351,100,1677,14143,80,5010,45,5430,39.67483,25.70655,119.24298,3.20579,382.2679528542,100,100
1709946235000,3.548000000000002,0.5359000000000018,30.352,63.05499,58,15.07377,31.60476,100,1731,14145,80,5010,45,5445,39.9739,25.79734,117.38545,3.17393,372.5732013185,100,100
1709946240000,3.546000000000003,0.5339000000000029,30.35,64.05499,58.69398,14.76097,31.40449,100,1714,14144,80,5010,45,5445,40.289,25.91751,118.52478,3.20484,379.8529559352,100,100
1709946245000,3.548000000000002,0.5359000000000018,30.352,65.02699,59.35099,14.52255,31.18705,100,1695,14141,80,5010,45,5445,40.54534,26.03767,118.62876,3.17462,376.6012340712,100,100
1709946250000,3.548000000000002,0.5359000000000018,30.352,65.94398,59.97198,14.22882,31.00395,100,1695,14137,80,5010,45,5445,40.79368,26.13914,116.7113,3.13856,366.305417728,100,100
1709946255000,3.548000000000002,0.5359000000000018,30.352,66.85699,60.62098,13.99421,30.67779,100,1714,14129,80,4995,45,5430,41.01531,26.28067,119.23263,3.18623,379.90258268490004,100,100
1709946260000,3.548000000000002,0.5359000000000018,30.352,67.77099,61.22198,13.79394,30.28869,100,1552,14128,80,5010,45,5430,41.22894,26.39549,119.7331,3.20648,383.921790488,100,100
1709946265000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
1709946270000,3.548000000000002,0.5359000000000018,30.352,68.67599,61.83299,13.51737,29.95872,100,1733,14128,80,5010,45,5445,41.48796,26.51298,119.09295,3.21324,382.674230658,100,100
1709946275000,3.548000000000002,0.5359000000000018,30.352,69.57099,62.38798,13.32473,29.73365,100,1733,14133,80,5010,45,5445,41.68823,26.59576,119.73568,3.21392,384.8208966656,100,100
1709946280000,3.546000000000003,0.5339000000000029,30.35,70.44099,62.94398,13.12637,29.47044,100,1714,14140,80,5010,45,5445,41.88049,26.70791,116.52099,3.1208,363.638705592,100,100
1709946285000,3.546000000000003,0.5339000000000029,30.35,71.27198,63.47198,12.96615,29.0966,100,1733,14138,80,5010,45,5430,42.05139,26.8441,116.09696,3.12525,362.83202423999995,100,100
1709946290000,3.546000000000003,0.5339000000000029,30.35,72.11698,64,12.81738,28.96118,100,1806,14138,80,5010,45,5445,42.2303,26.91619,115.88703,3.11802,361.3380772806,100,100
1709946295000,3.548000000000002,0.5359000000000018,30.352,72.88198,64.47198,12.66479,28.63883,100,1642,14129,80,5010,45,5445,42.40119,27.05505,117.61105,3.14727,370.1537293335,100,100
1709946300000,3.5440000000000005,0.5319000000000005,30.348,73.65599,64.94398,12.53318,28.48243,100,1695,14125,80,5010,45,5445,42.56675,27.15652,118.10795,3.16969,374.3655880355,100,100
1709946305000,3.548000000000002,0.5359000000000018,30.352,74.39299,65.38798,12.37678,28.14483,100,1714,14119,80,5010,45,5445,42.68692,27.2393,116.7113,3.13081,365.40090515299994,100,100
1709946310000,3.546000000000003,0.5339000000000029,30.35,75.06199,65.80499,12.27188,27.79006,100,1677,14124,80,5010,45,5445,42.84446,27.34077,115.52473,3.11898,360.3193223754,100,100
1709946315000,3.548000000000002,0.5359000000000018,30.352,75.71798,66.19999,12.08305,27.62413,100,1642,14136,80,5010,45,5445,42.95394,27.41287,115.96946,3.13427,363.47959939419997,100,100
1709946320000,3.546000000000003,0.5339000000000029,30.35,76.34298,66.59999,12.06779,27.58598,100,1731,14151,80,4995,45,5445,43.08746,27.49298,115.01936,3.08482,354.81402211520003,100,100
1709946325000,3.548000000000002,0.5359000000000018,30.352,76.96798,66.97099,11.92092,27.39524,100,1677,14154,80,5010,45,5445,43.18626,27.60513,117.06729,3.16914,371.0026314306,100,100
1709946330000,3.548000000000002,0.5359000000000018,30.352,77.57998,67.34199,11.83319,27.16255,100,1591,14147,80,5010,45,5445,43.28239,27.70927,118.88572,3.20281,380.7683728732,100,100
1709946335000,3.5440000000000005,0.5319000000000005,30.348,78.22499,67.74198,11.72256,27.08053,0,0,14141,80,4995,45,5445,43.40789,27.81875,117.49043,3.09873,364.07112015390004,100,100
1709946340000,3.548000000000002,0.5359000000000018,30.352,78.83799,68.11698,11.6806,26.73721,0,0,14142,80,5010,45,5445,43.48266,27.9042,115.63941,3.07226,355.27433376659997,100,100
1709946345000,3.546000000000003,0.5339000000000029,30.35,79.43299,68.46998,11.51084,26.54457,0,0,14143,80,5010,45,5460,43.59214,28.0297,117.67393,3.13343,368.7230224799,100,100
1709946350000,3.548000000000002,0.5359000000000018,30.352,80.03298,68.88198,11.4479,26.28326,0,0,14145,80,5010,45,5445,43.6589,28.14186,117.04359,3.11216,364.25837905439994,100,100
1709946355000,3.548000000000002,0.5359000000000018,30.352,80.59999,69.22799,11.34681,26.12304,0,0,14144,80,5010,45,5445,43.77105,28.24333,118.88053,3.15513,375.0835266189,100,100
1709946360000,3.548000000000002,0.5359000000000018,30.352,81.16598,69.59999,11.27433,25.84457,0,0,14145,80,5010,45,5460,43.8298,28.33145,118.05314,3.13247,369.7979194558,100,100
1709946365000,3.546000000000003,0.5339000000000029,30.35,81.69999,69.97099,11.25144,25.70724,0,0,14144,80,5010,45,5460,43.92059,28.41957,115.05151,3.04385,350.1995387135,100,100
1709946370000,3.546000000000003,0.5339000000000029,30.35,82.27499,70.35198,11.16943,25.45166,0,0,14147,80,5010,45,5460,43.99269,28.53439,118.94792,3.15499,375.2794981208,100,100
1709946375000,3.548000000000002,0.5359000000000018,30.352,82.82699,70.70498,11.05308,25.27618,0,0,14147,80,5010,45,5460,44.08615,28.63052,119.10072,3.15237,375.44953670639995,100,100
1709946380000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
1709946385000,3.548000000000002,0.5359000000000018,30.352,83.34399,71.08999,11.00349,25.06256,0,0,14148,80,4995,45,5460,44.13955,28.69728,115.11579,3.04171,350.1488496009,100,100
1709946390000,3.546000000000003,0.5339000000000029,30.35,83.82699,71.48399,10.94436,24.93095,0,0,14148,80,5010,45,5445,44.21165,28.81477,115.62608,3.04798,352.4259793184,100,100
1709946395000,3.546000000000003,0.5339000000000029,30.35,84.32099,71.84799,10.86616,24.72305,0,0,14149,80,5010,45,5445,44.27841,28.88687,114.73493,3.04357,349.2037909001,100,100
1709946400000,3.546000000000003,0.5339000000000029,30.35,84.82099,72.17599,10.86807,24.51896,0,0,14149,80,5010,45,5460,44.33181,28.99368,114.80476,3.04528,349.6126395328,100,100
1709946405000,3.548000000000002,0.5359000000000018,30.352,85.35699,72.55799,10.78414,24.38735,0,0,14151,80,5010,45,5430,44.42794,29.0818,117.66084,3.13038,368.3231403192,100,100
1709946410000,3.546000000000003,0.5339000000000029,30.35,85.78498,72.88198,10.72883,24.20425,0,0,14153,80,4995,45,5445,44.45732,29.16992,117.63464,3.10658,365.4414199312,100,100
1709946415000,3.548000000000002,0.5359000000000018,30.352,86.25898,73.21798,10.70213,24.03068,0,0,14154,80,5010,45,5445,44.52674,29.27139,117.76296,3.11187,366.46302233520004,100,100
1709946420000,3.548000000000002,0.5359000000000018,30.352,86.70298,73.59298,10.62393,23.92578,0,0,14155,80,5010,45,5460,44.55612,29.33547,115.08364,3.037,349.50901468,100,100
1709946425000,3.546000000000003,0.5339000000000029,30.35,87.22198,73.93699,10.53047,23.7236,0,0,14154,80,5010,45,5460,44.60685,29.42626,117.91729,3.13621,369.8133840709,100,100
1709946430000,3.548000000000002,0.5359000000000018,30.352,87.55499,74.24198,10.50949,23.59962,0,0,14156,80,5010,45,5445,44.66026,29.49302,117.40908,3.09495,363.375232146,100,100
1709946435000,3.546000000000003,0.5339000000000029,30.35,88.03799,74.57499,10.56289,23.35357,0,0,14158,80,5010,45,5460,44.69497,29.59182,118.63916,3.14091,372.6349240356,100,100
1709946440000,3.548000000000002,0.5359000000000018,30.352,88.46099,74.90899,10.45036,23.25057,0,0,14160,80,4995,45,5460,44.76974,29.66659,116.67431,3.07339,358.5856576109,100,100
1709946445000,3.5500000000000007,0.5379000000000007,30.354,88.88398,75.28099,10.39314,23.13041,0,0,14162,80,5010,45,5460,44.83116,29.77073,116.14739,3.08073,357.8187487947,100,100
1709946450000,3.546000000000003,0.5339000000000029,30.35,89.30699,75.59298,10.45417,23.03695,0,0,14163,80,5010,45,5445,44.86053,29.83215,116.11555,3.07933,357.5580965815,100,100
1709946455000,3.548000000000002,0.5359000000000018,30.352,89.72999,75.93699,10.38742,22.98545,0,0,14162,80,4995,45,5460,44.91928,29.89624,118.46235,3.14202,372.211072947,100,100
1709946460000,3.546000000000003,0.5339000000000029,30.35,90.15998,76.28099,10.47515,22.86338,0,0,14164,80,5010,45,5460,44.94598,29.98703,118.56639,3.13967,372.2593376913,100,100
1709946465000,3.546000000000003,0.5339000000000029,30.35,90.59999,76.625,10.47706,22.93968,0,0,14166,80,5010,45,5460,44.99938,30.09117,118.1497,3.13981,370.967609557,100,100
1709946470000,3.546000000000003,0.5339000000000029,30.35,91,76.93699,10.47706,22.89962,0,0,14167,80,5010,45,5460,45.05012,30.14991,116.78259,3.07763,359.4136024617,100,100
1709946475000,3.546000000000003,0.5339000000000029,30.35,91.39999,77.25799,10.56098,22.83477,0,0,14168,80,4995,45,5460,45.07415,30.22468,116.39395,3.06675,356.9511461625,100,100
1709946480000,3.546000000000003,0.5339000000000029,30.35,91.75999,77.57998,10.55717,22.76039,0,0,14170,80,5010,45,5460,45.11154,30.2861,117.25408,3.09326,362.6973555008,100,100
1709946485000,3.546000000000003,0.5339000000000029,30.35,92.15998,77.86999,10.50567,22.6612,0,0,14172,80,5010,45,5460,45.18096,30.37956,118.0688,3.11927,368.288465776,100,100
1709946490000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
