"time","Ohaus Tare Weight","Ohaus Water Weight","Ohaus Weight","Bucket Temp","Bucket Temp 2 (Figure out later lol)","Intake Air RH","Exhaust RH","Grinder PWM","Grinder RPM","Stable Mass ","Intake Fan PWM","Intake Fan RPM","Exhaust Fan PWM","Exhaust Fan RPM","Intake SHT40","Exhaust SHT40","V_rms ","I_rms","Watts","Bucket Heater PWM","Intake Heater PWM","Inductance/10000"
1709945855000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.67999,34.99794,42.11997,100,1695,15496,0,0,15,1605,22.21382,21.15905,122.43907,0.1318,16.137469426,0,0,234.8397
1709945860000,3.945999999999998,0.5476999999999977,30.906,21.75999,21.71998,34.98268,41.80908,100,1591,15505,0,0,15,1605,22.21115,21.19377,122.35092,0.13505,16.523491746,0,0,234.8353
1709945865000,3.945999999999998,0.5476999999999977,30.906,21.75999,21.71998,34.90638,42.29545,100,1625,15511,0,0,15,1605,22.20848,21.16439,122.33833,0.1318,16.124191894,0,0,234.887
1709945870000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.67999,34.84916,42.8543,100,1565,15507,0,0,15,1605,22.20046,21.16973,121.99012,0.1318,16.078297816,0,0,234.9143
1709945875000,3.945999999999998,0.5476999999999977,30.906,21.75999,21.71998,34.81864,42.71888,100,1677,15511,0,0,15,1605,22.20046,21.14837,118.20448,0.12504,14.780288179200001,0,0,234.9506
1709945880000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1709945885000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.71998,34.78431,42.45567,100,1695,15508,0,0,15,1605,22.21115,21.16706,121.66882,0.13505,16.431374141,0,0,234.9212
1709945890000,3.945999999999998,0.5476999999999977,30.906,21.75999,21.71998,34.73472,41.94831,100,1659,15503,0,0,15,1620,22.21649,21.15905,120.69973,0.12846,15.505087315799999,0,0,234.8282
1709945895000,3.945999999999998,0.5476999999999977,30.906,21.75999,21.71998,34.70993,42.0494,100,1659,15507,0,0,15,1605,22.18444,21.17774,121.67135,0.13505,16.431715817500002,0,0,234.8333
1709945900000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.71998,34.65461,42.06848,100,1677,15509,0,0,15,1605,22.20581,21.14837,122.28036,0.12846,15.708135045599999,0,0,234.8795
1709945905000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.71998,34.56306,41.85867,100,1659,15511,0,0,15,1605,22.20046,21.15104,122.22993,0.0659,8.054952387,0,0,234.9267
1709945910000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.71998,34.5478,42.03414,0,0,15515,0,0,15,1605,22.21382,21.14837,120.95483,0.05894,7.1290776802,0,0,234.9179
1709945915000,3.945999999999998,0.5476999999999977,30.906,21.75999,21.71998,34.50965,41.94641,100,1806,15512,0,0,15,1605,22.21649,21.16973,119.64039,0.11027,13.192745805300001,0,0,234.9808
1709945920000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.71998,34.47341,41.7118,100,1750,15507,0,0,15,1605,22.22183,21.15104,120.45176,0.11415,13.749568404,0,0,234.9127
1709945925000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.67999,34.43527,41.58401,100,1695,15516,0,0,15,1605,22.21382,21.15104,118.90386,0.11415,13.572875619,0,0,234.9008
1709945930000,3.945999999999998,0.5476999999999977,30.906,21.75999,21.71998,34.42001,41.81098,100,1695,15531,0,0,15,1605,22.20046,21.16439,121.537,0.11788,14.32678156,0,0,234.953
1709945935000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1709945940000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.71998,34.3914,41.78237,100,1677,15537,0,0,15,1605,22.21115,21.15905,119.72023,0.11415,13.6660642545,0,0,235.0331
1709945945000,3.945999999999998,0.5476999999999977,30.906,21.75999,21.71998,34.41429,41.75949,100,1500,15537,0,0,15,1620,22.18978,21.1457,118.18623,0.11415,13.4909581545,0,0,235.0451
1709945950000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.71998,34.43336,41.18919,100,1695,15525,0,0,15,1620,22.18711,21.15104,119.98255,0.11027,13.230475788500001,0,0,235.0196
1709945955000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.71998,34.47341,41.13578,100,1714,15513,0,0,15,1605,22.20046,21.1724,118.78196,0.11788,14.0020174448,0,0,234.9307
1709945960000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.75999,34.51728,41.09382,100,1608,15510,0,0,15,1605,22.20848,21.16172,119.39022,0.11415,13.628393613,0,0,234.906
1709945965000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.71998,34.49249,40.96794,100,1659,15527,0,0,15,1605,22.20581,21.15104,121.91937,0.12504,15.244798024800001,0,0,234.946
1709945970000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.75999,34.55734,41.2693,100,1617,15540,0,0,15,1605,22.19779,21.14303,119.3928,0.11027,13.165444056,0,0,235.0288
1709945975000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.75999,34.52491,41.75186,100,1677,15540,0,0,15,1605,22.17376,21.14837,119.7434,0.11788,14.115351991999999,0,0,235.0712
1709945980000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.71998,34.56687,41.91589,100,1608,15532,0,0,15,1605,22.17376,21.15905,122.56738,0.12152,14.8943880176,0,0,235.0694
1709945985000,3.945999999999998,0.5476999999999977,30.906,21.75999,21.75999,34.59358,41.56875,100,1677,15513,0,0,15,1590,22.20314,21.14036,122.39122,0.12152,14.8729810544,0,0,234.9913
1709945990000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1709945995000,3.945999999999998,0.5476999999999977,30.906,21.83999,21.71998,34.60884,41.34559,100,1695,15495,0,0,15,1605,22.20581,21.14303,121.44567,0.11788,14.3160155796,0,0,234.8977
1709946000000,3.9480000000000004,0.5497000000000002,30.908,21.79998,21.71998,34.61456,41.56494,100,1677,15488,0,0,15,1605,22.20046,21.17507,118.79753,0.11788,14.003852836399998,0,0,234.9253
1709946005000,3.9480000000000004,0.5497000000000002,30.908,21.83999,21.71998,34.57832,41.5039,100,1659,15502,0,0,15,1605,22.18444,21.15104,121.89408,0.11788,14.3688741504,0,0,234.9949
1709946010000,3.9480000000000004,0.5497000000000002,30.908,21.79998,21.75999,34.61074,41.47148,100,1625,15524,0,0,15,1620,22.20314,21.13502,119.44184,0.11415,13.634286036,0,0,235.0889
1709946015000,3.9480000000000004,0.5497000000000002,30.908,21.79998,21.71998,34.60502,41.56494,100,1695,15546,0,0,15,1605,22.20046,21.13769,122.24253,0.12152,14.854912245600001,0,0,235.0495
1709946020000,3.945999999999998,0.5476999999999977,30.906,21.83999,21.75999,34.61456,41.46957,100,1677,15547,0,0,15,1605,22.18711,21.12968,119.84889,0.11788,14.1277871532,0,0,235.0291
1709946025000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.71998,34.59358,41.296,100,1617,15524,0,0,15,1605,22.18978,21.14837,119.49345,0.11788,14.085887886,0,0,234.9496
1709946030000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.71998,34.59358,41.22161,100,1695,15503,0,0,15,1605,22.18177,21.15371,119.20161,0.11415,13.606863781500001,0,0,234.8804
1709946035000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.71998,34.63363,41.37611,100,1695,15504,0,0,15,1605,22.18978,21.14303,119.05931,0.11788,14.034711462799999,0,0,234.8984
1709946040000,3.9480000000000004,0.5497000000000002,30.908,21.83999,21.71998,34.60884,41.4505,100,1659,15518,0,0,15,1605,22.20581,21.15371,119.06188,0.11788,14.0350144144,0,0,234.9966
1709946045000,3.9480000000000004,0.5497000000000002,30.908,21.79998,21.71998,34.64698,41.56875,100,1617,15542,0,0,15,1620,22.21382,21.12701,118.56379,0.11788,13.9762995652,0,0,235.049
1709946050000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1709946055000,3.9480000000000004,0.5497000000000002,30.908,21.83999,21.71998,34.63935,41.51344,100,1696,15555,0,0,15,1605,22.20848,21.15371,120.29045,0.11415,13.7311548675,0,0,235.0439
1709946060000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.71998,34.63935,41.56112,100,1714,15553,0,0,15,1620,22.20581,21.13769,121.11782,0.11788,14.277368621599999,0,0,234.9619
1709946065000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.75999,34.65652,41.23306,100,1677,15538,0,0,15,1620,22.20046,21.13502,122.13659,0.11788,14.3974612292,0,0,234.9193
1709946070000,3.945999999999998,0.5476999999999977,30.906,21.83999,21.75999,34.66987,40.83061,100,1677,15522,0,0,15,1605,22.21382,21.15104,121.15599,0.12152,14.7228759048,0,0,234.8965
1709946075000,3.945999999999998,0.5476999999999977,30.906,21.83999,21.75999,34.69467,40.78674,100,1696,15517,0,0,15,1620,22.20314,21.14837,119.88746,0.11415,13.685153559000002,0,0,234.9588
1709946080000,3.945999999999998,0.5476999999999977,30.906,21.83999,21.71998,34.67941,41.3227,100,1677,15524,0,0,15,1605,22.20314,21.16172,122.17948,0.12152,14.8472504096,0,0,235.0131
1709946085000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.75999,34.71374,41.56494,100,1677,15535,0,0,15,1605,22.19779,21.14837,121.37458,0.11415,13.854908306999999,0,0,235.0448
1709946090000,3.945999999999998,0.5476999999999977,30.906,21.79998,21.79998,34.72328,41.49436,100,1582,15538,0,0,15,1605,22.21382,21.14837,120.07501,0.11027,13.240671352700002,0,0,234.9692
1709946095000,3.945999999999998,0.5476999999999977,30.906,21.83999,21.75999,34.75189,41.29981,100,1659,15539,0,0,15,1605,22.20581,21.13769,118.32176,0.11415,13.506428904,0,0,234.9409
1709946100000,3.945999999999998,0.5476999999999977,30.906,21.87998,21.79998,34.75761,41.40281,100,1642,15541,0,0,15,1620,22.20046,21.15371,116.99618,2.43391,284.7581724638,100,0,234.8834
1709946105000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1709946110000,3.945999999999998,0.5476999999999977,30.906,21.95999,21.83999,34.79003,41.2445,100,1894,15564,80,5055,45,5445,22.22183,21.16439,118.83645,3.41902,406.30419927900004,100,100,234.8596
1709946115000,3.945999999999998,0.5476999999999977,30.906,22.96099,22.88398,34.80148,40.48156,100,1787,15381,80,5055,45,5370,22.26722,21.17507,116.00666,3.20471,371.7677033686,100,100,234.8833
1709946120000,3.945999999999998,0.5476999999999977,30.906,24.92498,24.73999,34.729,40.07911,100,1733,15350,80,5100,45,5370,22.90542,21.21246,118.16796,3.20173,378.34190257079996,100,100,234.9261
1709946125000,3.945999999999998,0.5476999999999977,30.906,27.37899,27.10299,34.13963,40.22789,100,1695,15329,80,5100,45,5385,23.82934,21.3166,117.59533,3.19262,375.4372024646,100,100,234.9877
1709946130000,3.945999999999998,0.5476999999999977,30.906,30,29.56599,32.78923,40.36903,100,1531,15291,80,5115,45,5370,25.20988,21.45278,117.00144,3.1679,370.648861776,100,100,234.985
1709946135000,3.945999999999998,0.5476999999999977,30.906,32.51599,32.06399,31.18133,40.11535,100,1714,15261,80,5085,45,5385,26.44889,21.61834,115.77261,3.10237,359.1694720857,100,100,234.8419
1709946140000,3.945999999999998,0.5476999999999977,30.906,34.96798,34.59298,29.16908,40.03715,100,1677,15260,80,5100,45,5385,27.93624,21.83464,117.71322,3.14271,369.93851362620006,100,100,234.7969
1709946145000,3.945999999999998,0.5476999999999977,30.906,37.32299,37.02899,27.53829,39.64805,100,1636,15260,80,5100,45,5370,29.12986,22.01889,119.37731,3.20132,382.16497004919995,100,100,234.8663
1709946150000,3.945999999999998,0.5476999999999977,30.906,39.64698,39.29399,25.72059,39.55078,100,1714,15243,80,5100,45,5370,30.44097,22.22183,120.27507,3.22404,387.7716366828,100,100,234.9041
1709946155000,3.945999999999998,0.5476999999999977,30.906,41.82798,41.42799,24.33586,38.99765,100,1731,15213,80,5085,45,5370,31.45568,22.38739,119.9954,3.19725,383.65529265,100,100,234.9665
1709946160000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1709946165000,3.945999999999998,0.5476999999999977,30.906,43.91598,43.41598,22.89009,38.74969,100,1677,15182,80,5100,45,5385,32.56118,22.57698,117.58222,3.14424,369.7067194128,100,100,234.9687
1709946170000,3.945999999999998,0.5476999999999977,30.906,45.86099,45.33299,21.86012,38.54751,100,1677,15153,80,5100,45,5385,33.40499,22.68112,116.76411,3.11564,363.7949316804,100,100,234.906
1709946175000,3.945999999999998,0.5476999999999977,30.906,47.72898,47.16198,20.82252,38.54751,100,1655,15151,80,5100,45,5370,34.30755,22.86003,117.09098,3.11383,364.6014062534,100,100,234.8556
1709946180000,3.945999999999998,0.5476999999999977,30.906,49.47198,48.94499,19.93942,38.30909,100,1714,15172,80,5100,45,5385,34.97512,23.00689,117.31979,3.13621,367.93949859590003,100,100,234.8508
1709946185000,3.945999999999998,0.5476999999999977,30.906,51.16198,50.64799,19.104,38.06686,100,1677,15177,80,5085,45,5385,35.73348,23.16444,119.51408,3.19154,381.4339668832,100,100,234.8937
1709946190000,3.945999999999998,0.5476999999999977,30.906,52.75599,52.21598,18.41926,37.74452,100,1696,15165,80,5100,45,5385,36.32896,23.32199,119.23521,3.19425,380.86706954249996,100,100,234.9458
1709946195000,3.945999999999998,0.5476999999999977,30.906,54.24299,53.73599,17.64297,37.40882,100,1677,15149,80,5100,45,5385,36.9458,23.4822,119.44184,3.18814,380.7973077776,100,100,234.9813
1709946200000,3.945999999999998,0.5476999999999977,30.906,55.62098,55.13499,17.16041,37.40692,100,1714,15136,80,5100,45,5370,37.39974,23.63975,116.00401,3.08581,357.9663340981,100,100,234.9249
1709946205000,3.945999999999998,0.5476999999999977,30.906,56.89099,56.53999,16.64161,37.39356,100,1695,15136,80,5085,45,5385,37.93647,23.78395,115.72999,3.08032,356.4854027968,100,100,234.8417
1709946210000,3.945999999999998,0.5476999999999977,30.906,58.13798,57.83699,16.23535,37.33825,100,1617,15146,80,5070,45,5385,38.34503,23.90411,116.16333,3.11271,361.5827589243,100,100,234.8444
1709946215000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1709946220000,3.943999999999999,0.5456999999999989,30.904,59.29699,59.16198,15.87867,37.20664,100,1500,15157,80,5085,45,5385,38.78295,24.04296,117.11993,3.13883,367.6195498819,100,100,234.8698
1709946225000,3.943999999999999,0.5456999999999989,30.904,60.35099,60.45899,15.51055,37.03689,100,1714,15165,80,5085,45,5385,39.10873,24.14176,119.00233,3.18963,379.5734018379,100,100,234.9227
1709946230000,3.945999999999998,0.5476999999999977,30.906,61.5,61.77699,15.14816,36.60202,100,1677,15164,80,5085,45,5385,39.49058,24.28062,118.91941,3.16557,376.4477167137,100,100,234.9599
1709946235000,3.945999999999998,0.5476999999999977,30.906,62.55499,62.91598,14.80484,36.1824,100,1617,15151,80,5070,45,5385,39.85374,24.42214,118.11839,3.16722,374.1069271758,100,100,234.971
1709946240000,3.945999999999998,0.5476999999999977,30.906,63.5,64.08299,14.52445,35.90774,100,1855,15138,80,5070,45,5385,40.15281,24.53163,118.86238,3.15417,374.9121531246,100,100,234.8926
1709946245000,3.945999999999998,0.5476999999999977,30.906,64.47198,65.19398,14.22119,35.46714,100,1677,15138,80,5070,45,5385,40.41717,24.66781,116.05979,3.09242,358.9056157918,100,100,234.846
1709946250000,3.945999999999998,0.5476999999999977,30.906,65.38798,66.22799,13.85879,35.44616,100,1617,15140,80,5070,45,5400,40.69755,24.76394,117.11466,3.12469,365.9470069554,100,100,234.8819
1709946255000,3.945999999999998,0.5476999999999977,30.906,66.31399,67.25698,13.64517,35.44616,100,1617,15147,80,5070,45,5385,40.94055,24.86007,117.5324,3.11578,366.205101272,100,100,234.9317
1709946260000,3.945999999999998,0.5476999999999977,30.906,67.17098,68.29399,13.39149,35.10665,100,1696,15146,80,5085,45,5385,41.21826,24.93484,118.52478,3.13899,372.04809917220007,100,100,234.9631
1709946265000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1709946270000,3.945999999999998,0.5476999999999977,30.906,68.02899,69.25698,13.1874,34.5211,100,1714,15146,80,5085,45,5385,41.41853,25.04165,116.44689,3.09523,360.4299073347,100,100,234.9732
1709946275000,3.945999999999998,0.5476999999999977,30.906,68.88198,70.20498,12.93563,34.06715,100,1714,15138,80,5085,45,5385,41.65351,25.14846,118.00352,3.1565,372.47811088,100,100,234.9335
1709946280000,3.943999999999999,0.5456999999999989,30.904,69.68499,71.15098,12.73727,33.62464,100,1636,15138,80,5085,45,5385,41.86447,25.298,117.06993,3.1035,363.326527755,100,100,234.8479
1709946285000,3.945999999999998,0.5476999999999977,30.906,70.41099,72.14698,12.54844,33.35952,100,1695,15143,80,5085,45,5400,42.06207,25.3968,116.52363,3.11328,362.7706868064,100,100,234.8653
1709946290000,3.943999999999999,0.5456999999999989,30.904,71.18099,73,12.36724,33.2241,100,1695,15143,80,5085,45,5400,42.25166,25.51696,116.04119,3.09017,358.5870041023,100,100,234.9165
1709946295000,3.943999999999999,0.5456999999999989,30.904,71.87799,73.875,12.19367,33.33663,100,1806,15147,80,5085,45,5385,42.4546,25.59173,118.42852,3.17448,375.9489681696,100,100,234.9686
1709946300000,3.943999999999999,0.5456999999999989,30.904,72.55799,74.69599,12.06779,33.1192,100,1582,15140,80,5100,45,5385,42.59346,25.66383,117.19097,3.11816,365.42019501519997,100,100,235.0207
1709946305000,3.943999999999999,0.5456999999999989,30.904,73.15599,75.5,11.8103,32.64236,100,1714,15135,80,5070,45,5385,42.74299,25.75729,116.9909,3.10517,363.276632953,100,100,234.9519
1709946310000,3.943999999999999,0.5456999999999989,30.904,73.75,76.28099,11.81602,32.20558,100,1695,15142,80,5085,45,5385,42.87117,25.8908,118.48837,3.16213,374.6756294281,100,100,234.8603
1709946315000,3.943999999999999,0.5456999999999989,30.904,74.33299,77.03199,11.6539,32.00149,100,1674,15158,80,5085,45,5400,43.03405,25.98693,117.60581,3.15541,371.0945489321,100,100,234.8612
1709946320000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1709946325000,3.943999999999999,0.5456999999999989,30.904,74.93899,77.74099,11.51275,32.04727,100,1591,15167,80,5085,45,5400,43.15689,26.11778,115.05686,3.0717,353.420156862,100,100,234.8866
1709946330000,3.943999999999999,0.5456999999999989,30.904,75.59298,78.28999,11.40975,31.87751,100,1733,15161,80,5070,45,5370,43.24768,26.2059,118.16014,3.14202,371.2615230828,100,100,234.963
1709946335000,3.943999999999999,0.5456999999999989,30.904,76.21798,78.83799,11.35635,31.71348,30,615,15156,80,5070,45,5385,43.3625,26.25663,118.65214,3.11676,369.8102438664,100,100,234.9876
1709946340000,3.945999999999998,0.5476999999999977,30.906,76.84298,79.43299,11.20567,31.46362,0,0,15155,80,5085,45,5400,43.49868,26.29936,115.08633,3.01878,347.4203112774,100,100,234.9939
1709946345000,3.945999999999998,0.5476999999999977,30.906,77.38699,80.09999,11.1103,31.10885,0,0,15157,80,5070,45,5400,43.59481,26.40083,116.51834,3.0707,357.79286663799996,100,100,234.9942
1709946350000,3.943999999999999,0.5456999999999989,30.904,77.93499,80.73298,11.01112,30.88378,0,0,15159,80,5085,45,5400,43.68827,26.46224,116.05979,3.0337,352.09058492300005,100,100,234.9871
1709946355000,3.943999999999999,0.5456999999999989,30.904,78.45098,81.39999,10.95008,30.64537,0,0,15158,80,5085,45,5400,43.80844,26.52633,118.87016,3.12539,371.51560936239997,100,100,234.9876
1709946360000,3.943999999999999,0.5456999999999989,30.904,78.93499,82.06799,10.85472,30.42221,0,0,15161,80,5085,45,5400,43.89389,26.61712,117.74464,3.07679,362.2755309056,100,100,234.983
1709946365000,3.943999999999999,0.5456999999999989,30.904,79.39999,82.72399,10.75172,30.17234,0,0,15162,80,5085,45,5400,43.97132,26.66786,117.4878,3.06958,360.638201124,100,100,235.0061
1709946370000,3.943999999999999,0.5456999999999989,30.904,79.89999,83.34399,10.74218,30.0064,0,0,15163,80,5085,45,5400,44.08081,26.72927,116.31182,3.06193,356.13865101259995,100,100,234.9905
1709946375000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1709946380000,3.945999999999998,0.5476999999999977,30.906,80.33299,83.96499,10.60485,29.83283,0,0,15164,80,5070,45,5400,44.15023,26.82006,116.983,3.08116,360.44334028000003,100,100,234.9964
1709946385000,3.945999999999998,0.5476999999999977,30.906,80.76599,84.60699,10.57815,29.58679,0,0,15164,80,5085,45,5400,44.21432,26.89216,118.14448,3.11383,367.88182615840003,100,100,235.0016
1709946390000,3.943999999999999,0.5456999999999989,30.904,81.23298,85.17799,10.51712,29.42276,0,0,15166,80,5070,45,5400,44.31312,26.96159,117.01725,3.08581,361.0930002225,100,100,234.9997
1709946395000,3.943999999999999,0.5456999999999989,30.904,81.66598,85.78498,10.44273,29.17671,0,0,15167,80,5070,45,5400,44.36386,27.06039,118.45974,3.11968,369.5564816832,100,100,235.0036
1709946400000,3.943999999999999,0.5456999999999989,30.904,82.03399,86.36999,10.39505,29.04891,0,0,15169,80,5070,45,5400,44.42527,27.13249,115.14256,3.02697,348.5330748432,100,100,234.9949
1709946405000,3.943999999999999,0.5456999999999989,30.904,82.48199,86.92498,10.36643,28.82575,0,0,15171,80,5070,45,5400,44.48669,27.20993,115.88969,3.05113,353.59450984970005,100,100,234.9947
1709946410000,3.943999999999999,0.5456999999999989,30.904,82.86199,87.44398,10.34545,28.67698,0,0,15173,80,5070,45,5400,44.57481,27.25799,116.96719,3.08482,360.82272705580004,100,100,234.9815
1709946415000,3.943999999999999,0.5456999999999989,30.904,83.24099,87.96199,10.27679,28.55682,0,0,15174,80,5055,45,5400,44.6202,27.34344,116.21903,3.0625,355.920779375,100,100,235.0007
1709946420000,3.943999999999999,0.5456999999999989,30.904,83.65499,88.5,10.18905,28.37944,0,0,15175,80,5070,45,5400,44.67895,27.41287,115.24157,3.02021,348.05374212969997,100,100,234.9905
1709946425000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1709946430000,3.943999999999999,0.5456999999999989,30.904,84.03498,89,10.16235,28.14102,0,0,15176,80,5070,45,5400,44.75639,27.49298,115.18003,3.02093,347.9508080279,100,100,234.9964
1709946435000,3.943999999999999,0.5456999999999989,30.904,84.42799,89.5,10.11276,27.94075,0,0,15179,80,5070,45,5400,44.81513,27.55172,115.66606,3.0241,349.78573204599996,100,100,234.9942
1709946440000,3.943999999999999,0.5456999999999989,30.904,84.82099,90.03999,10.05744,27.71568,0,0,15180,80,5070,45,5400,44.87121,27.63183,117.67132,3.07255,361.551014266,100,100,235.023
1709946445000,3.943999999999999,0.5456999999999989,30.904,85.21398,90.51998,9.99069,27.63175,0,0,15182,80,5070,45,5415,44.9353,27.70927,115.63674,3.02267,349.53170489580003,100,100,235.0059
1709946450000,3.943999999999999,0.5456999999999989,30.904,85.60699,91,9.98687,27.52685,0,0,15182,80,5070,45,5415,44.97001,27.77603,117.51405,3.0588,359.45197614,100,100,234.9999
1709946455000,3.943999999999999,0.5456999999999989,30.904,86.03698,91.51998,10.0212,27.45819,0,0,15185,80,5085,45,5400,45.02876,27.85614,118.73524,3.10615,368.809465726,100,100,235.0045
1709946460000,3.943999999999999,0.5456999999999989,30.904,86.40699,92,10.0727,27.36473,0,0,15186,80,5085,45,5400,45.07148,27.9496,117.6687,3.10028,364.805917236,100,100,235.0063
1709946465000,3.943999999999999,0.5456999999999989,30.904,86.81399,92.47999,10.046,27.30941,0,0,15188,80,5070,45,5400,45.13023,28.01635,115.11579,3.01187,346.7137944273,100,100,235.0031
1709946470000,3.943999999999999,0.5456999999999989,30.904,87.18499,92.91999,10.14518,27.31132,0,0,15190,80,5070,45,5400,45.18898,28.10714,115.4233,3.01705,348.237867265,100,100,235.0148
1709946475000,3.943999999999999,0.5456999999999989,30.904,87.55499,93.375,10.13183,27.2274,0,0,15192,80,5085,45,5415,45.21835,28.14453,115.21481,3.01432,347.2943060792,100,100,234.9857
1709946480000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
