"time","Ohaus Tare Weight","Ohaus Water Weight","Ohaus Weight","Bucket Temp","Bucket Temp 2 (Figure out later lol)","Intake Air RH","Exhaust RH","Grinder PWM","Grinder RPM","Stable Mass ","Intake Fan PWM","Intake Fan RPM","Exhaust Fan PWM","Exhaust Fan RPM","Intake SHT40","Exhaust SHT40","V_rms ","I_rms","Watts","Bucket Heater PWM","Intake Heater PWM","Inductance/10000"
1710219510000,1.6400000000000006,0.35300000000000065,28.66,122.46099,120.71731999999999,7.731113333333333,19.933696666666666,100,1775.3333333333333,12812,80,5040,45,5540,60.03934,55.319160000000004,119.84658333333334,2.8909466666666668,346.47008059888896,100,30.79128,234.8705
1710219525000,1.6400000000000006,0.35300000000000065,28.66,125.33299,123.34332,7.754003333333333,20.645773333333334,100,1776.6666666666667,12785,80,5045,45,5540,60.01530666666667,55.34942000000001,119.72538000000002,2.75554,329.9080736052,100,31.050653333333333,234.8487
1710219540000,1.6380000000000017,0.35100000000000176,28.658,126.5,125.58264666666668,7.695513333333333,20.32216,100,1774.6666666666667,12786.666666666666,80,5055,45,5540,59.97436,55.38057333333333,119.51598666666666,0.6788066666666667,81.12824852257778,0,31.488286666666664,234.8954
1710219555000,1.6380000000000017,0.35100000000000176,28.658,123.69198,123.31048999999999,7.658955000000001,20.987505,100,1777.5,12792.5,80,5055,45,5535,59.97703,55.356094999999996,119.82736,1.797305,215.3663132648,50,31.62592,234.8783
1710219570000,1.6380000000000017,0.35100000000000176,28.658,121.69198,120.74332666666665,7.718396666666667,21.190636666666666,100,1762.6666666666667,12806.333333333334,80,5045,45,5535,60.019756666666666,55.40994666666666,119.1886,2.8000066666666665,333.72887459066663,100,31.009686666666667,234.8663
1710219585000,1.6380000000000017,0.35100000000000176,28.658,124.5,122.64065333333333,7.704413333333332,20.992276666666665,100,1762.6666666666667,12794.333333333334,80,5050,45,5530,60.019753333333334,55.43487,120.15350333333333,3.1521833333333333,378.74587064894445,100,30.962550000000004,234.8719
1710219600000,1.6359999999999992,0.3489999999999993,28.656,126.83299,125.5,7.749553333333334,22.69045,100,1771.6666666666667,12776.333333333334,80,5055,45,5535,60.004623333333335,55.48204666666667,119.71196333333334,1.2439666666666667,148.9176919878889,33.333333333333336,31.066566666666663,234.884
1710219615000,1.6359999999999992,0.3489999999999993,28.656,124.66598,124.387485,7.75623,21.869655,100,1779,12792,80,5040,45,5542.5,59.997055,55.478930000000005,120.42672,0.617215,74.3291779848,0,31.264755,234.8768
1710219630000,1.6359999999999992,0.3489999999999993,28.656,121.53799,121.20499333333333,7.70505,22.040046666666665,100,1762.6666666666667,12801,80,5050,45,5535,60.00284333333334,55.476706666666665,118.72869333333334,2.9076999999999997,345.2274216053333,100,31.10427,234.906
1710219645000,1.6340000000000003,0.3470000000000004,28.654,123.84599,122.25565666666667,7.809316666666667,20.997996666666666,100,1750.3333333333333,12786,80,5045,45,5540,60.00106333333334,55.45534,120.25347333333332,2.69922,324.59058029079995,100,31.162536666666664,234.8786
1710219660000,1.6340000000000003,0.3470000000000004,28.654,125.91598,124.70799,7.931705000000001,21.252625000000002,100,1714.5,12773.5,80,5047.5,45,5542.5,59.994384999999994,55.425525,121.09305499999999,1.31851,159.66240394804998,100,31.01847,234.9181
1710219675000,1.6340000000000003,0.3470000000000004,28.654,125.66598,125.47199333333333,7.833476666666667,22.12460333333333,100,1769,12778,80,5050,45,5535,60.022423333333336,55.40016,123.01251666666667,0.27574666666666664,33.92029142911111,0,30.72276666666667,234.915
1710219690000,1.6320000000000014,0.3450000000000015,28.652,121.30699,121.53765333333332,7.963813333333333,22.001896666666667,33.333333333333336,608.6666666666666,12794.666666666666,80,5045,45,5540,60.04557,55.39125666666666,120.46764333333333,1.8902233333333331,227.71075034034442,66.66666666666667,30.29374,234.8686
1710219705000,1.6320000000000014,0.3450000000000015,28.652,121.69198,120.65348,8.131025,21.73805,0,0,12793,80,5040,45,5535,60.04913,55.42953,119.18865,2.68028,319.458954822,100,30.374895000000002,234.8838
1710219720000,1.6320000000000014,0.3450000000000015,28.652,124.5,122.82032333333332,8.33638,20.460123333333332,0,0,12779,80,5040,45,5535,60.034,55.464243333333336,117.87466,2.7429200000000002,323.32076240720005,100,30.296323333333333,234.8865
1710219735000,1.629999999999999,0.3429999999999991,28.65,126.83299,125.44398666666666,8.190150000000001,19.148503333333334,0,0,12766.666666666666,80,5040,45,5540,60.04735,55.48115333333334,119.53929333333333,1.51467,181.0625814332,33.333333333333336,30.09669,234.8819
1710219750000,1.629999999999999,0.3429999999999991,28.65,123.15299,123.56599333333334,8.102413333333333,18.442786666666663,0,0,12784,80,5040,45,5540,60.02687666666666,55.471363333333336,119.96861,1.19599,143.4812578739,33.333333333333336,30.280526666666663,234.884
1710219765000,1.629999999999999,0.3429999999999991,28.65,121.84599,120.80749,8.1377,18.125525000000003,0,0,12791,80,5055,45,5527.5,60.01174,55.46958,119.2042,2.92741,348.959567122,100,30.411625,234.8729
1710219780000,1.6280000000000001,0.3410000000000002,28.648,124.16598,122.35831666666667,8.168533333333334,17.61754,0,0,12778,80,5040,45,5545,59.96991,55.47136666666666,117.14343666666666,3.028456666666667,354.7638217294111,100,30.938313333333337,234.8638
1710219795000,1.6280000000000001,0.3410000000000002,28.648,126.83299,125.08333333333333,8.460996666666666,17.247513333333334,0,0,12764,80,5045,45,5535,59.931639999999994,55.45534,118.12574000000001,1.1709766666666666,138.32248527273333,33.333333333333336,31.54972666666667,234.8734
1710219810000,1.6280000000000001,0.3410000000000002,28.648,123.76899,123.95898999999999,8.340833333333334,17.11018333333333,0,0,12778.333333333334,80,5045,45,5535,59.92451333333333,55.45445,118.71922,1.3841133333333333,164.32085532493335,33.333333333333336,31.765863333333332,234.8712
1710219825000,1.6280000000000001,0.3410000000000002,28.648,121.61499,120.69199,8.34083,16.72458,0,0,12791,80,5047.5,45,5542.5,59.928965000000005,55.44555,118.56172000000001,2.8575850000000003,338.80019264620006,100,31.929370000000002,234.8645
1710219840000,1.6260000000000012,0.3390000000000013,28.646,123.61499,121.66632333333332,8.122123333333333,16.42862666666667,0,0,12779.666666666666,80,5050,45,5540,59.95389,55.452670000000005,119.79140666666667,2.77042,331.8725088574667,100,31.67899,234.8733
1710219855000,1.6260000000000012,0.3390000000000013,28.646,126.75,124.59365666666667,8.095416666666667,16.151423333333334,0,0,12763,80,5045,45,5540,59.96902,55.465129999999995,121.45186333333334,1.7711633333333332,215.1110871010111,66.66666666666667,31.793313333333334,234.8842
1710219870000,1.6260000000000012,0.3390000000000013,28.646,126,125.16598,8.1768,15.884395,50,927.5,12767,80,5040,45,5535,59.986374999999995,55.46157,118.83653000000001,0.12680999999999998,15.0696603693,0,31.55684,234.8772
1710219885000,1.6239999999999988,0.33699999999999886,28.644,121.76899,121.74298666666668,8.113856666666669,15.894566666666668,100,1858.6666666666667,12784.666666666666,80,5040,45,5540,60.01263333333333,55.45089000000001,118.36602666666666,1.8249633333333335,216.01365857902223,66.66666666666667,31.15373,234.8431
1710219900000,1.6239999999999988,0.33699999999999886,28.644,123,120.97398666666668,7.9822500000000005,18.157956666666667,100,1806.3333333333333,12784,80,5045,45,5535,60.01530333333333,55.41529,120.19841000000001,2.9391666666666665,353.28316005833335,100,31.294773333333335,234.8405
1710219915000,1.6239999999999988,0.33699999999999886,28.644,126.08299,123.84165666666667,8.038833333333335,18.709813333333333,100,1780.6666666666667,12776,80,5050,45,5535,60.00729333333334,55.38324666666666,119.84056,2.001113333333333,239.8145424901333,66.66666666666667,31.2204,234.8161
1710219930000,1.6219999999999999,0.33499999999999996,28.642,126.83299,125.541495,7.787695,18.681525,100,1752,12773,80,5047.5,45,5542.5,60.011745,55.377455,120.5247,0.62544,75.380968368,0,31.11711,234.8321
1710219945000,1.6219999999999999,0.33499999999999996,28.642,122.61499,122.82865333333332,7.6967799999999995,19.52997333333333,100,1798.6666666666667,12796.666666666666,80,5040,45,5540,60.042010000000005,55.42953,120.41227666666667,1.57196,189.28328242893335,33.333333333333336,30.783583333333336,234.8553
1710219960000,1.6219999999999999,0.33499999999999996,28.642,122.46099,120.69165333333332,7.647193333333333,19.80336,100,1795,12799,80,5040,45,5540,60.032219999999995,55.49005666666667,119.13655666666666,2.7589333333333332,328.6898174062222,100,30.733263333333337,234.7727
1710219975000,1.620000000000001,0.3330000000000011,28.64,125.33299,123.10398666666667,7.719670000000001,19.687646666666666,100,1794.6666666666667,12780,80,5040,45,5540,59.97347,55.528330000000004,118.61605666666667,2.671626666666667,316.89782008551117,100,31.235046666666666,234.8433
1710219990000,1.620000000000001,0.3330000000000011,28.64,126.75,125.291495,7.967945,19.22893,100,1785,12777,80,5040,45,5542.5,59.978365,55.540345,120.34989,0.49444,59.5057996116,0,31.836840000000002,234.808
1710220005000,1.620000000000001,0.3330000000000011,28.64,123.38398,123.56131333333333,7.67898,20.51225666666667,100,1778.6666666666667,12784,80,5050,45,5545,59.98059,55.54524,121.40781,0.93675,113.72876601749999,33.333333333333336,31.45512666666667,234.833
1710220020000,1.620000000000001,0.3330000000000011,28.64,121.92298,120.64065000000001,7.663086666666666,19.21653333333333,100,1735.6666666666667,12799.333333333334,80,5040,45,5535,60.039336666666664,55.586189999999995,119.63939333333333,2.5006999999999997,299.1822309086666,100,30.84719,234.8223
1710220035000,1.618000000000002,0.3310000000000022,28.638,124.75,122.71765,7.919303333333333,20.09773,100,1848.3333333333333,12786,80,5050,45,5545,60.03577666666667,55.581739999999996,119.04798999999998,2.5089133333333336,298.6810894175333,100,30.894620000000003,234.7896
1710220050000,1.618000000000002,0.3310000000000022,28.638,126.5,125.08299,7.848735,18.80073,100,1898,12769.5,80,5047.5,45,5542.5,59.997055,55.57506,119.13799499999999,1.3230650000000002,157.62731135467502,50,31.16957,234.8114
1710220065000,1.6159999999999997,0.32899999999999974,28.636,124.41598,124.49298666666665,7.699326666666667,19.68129,100,1779.3333333333333,12788.333333333334,80,5040,45,5540,59.98237,55.588860000000004,118.58969666666667,0.41209999999999997,48.87081399633333,0,31.467626666666664,234.845
1710220080000,1.6159999999999997,0.32899999999999974,28.636,121.53799,120.81999,7.859543333333334,19.954676666666668,100,1781.6666666666667,12798.333333333334,80,5045,45,5540,59.9886,55.608439999999995,120.73101999999999,3.0200266666666664,364.6108998938666,100,31.251443333333338,234.8277
1710220095000,1.6159999999999997,0.32899999999999974,28.636,122.84599,121.422995,7.9059550000000005,19.28138,100,1759,12796.5,80,5055,45,5535,60.009074999999996,55.60577,119.54631,2.98788,357.19002872280004,100,31.168329999999997,234.843
1710220110000,1.6159999999999997,0.32899999999999974,28.636,125.91598,123.94632,7.981610000000001,19.407903333333334,0,0,12774.333333333334,80,5045,45,5540,60.01441,55.587970000000006,119.20045333333333,2.20705,263.0813605293333,100,31.068830000000002,234.8543
1710220125000,1.6140000000000008,0.32700000000000085,28.634,125.58299,125.16632333333332,8.166626666666666,17.848326666666665,0,0,12772.666666666666,80,5045,45,5540,60.01174666666666,55.58085,120.46508,0.3438666666666667,41.42392550933334,0,30.934573333333333,234.8742
1710220140000,1.6140000000000008,0.32700000000000085,28.634,121.53799,121.43532,8.094146666666667,16.846333333333334,0,0,12793,80,5050,45,5540,60.00640333333333,55.56037333333333,119.88333333333333,2.4786933333333336,297.15401911111115,66.66666666666667,30.96263666666667,234.8595
1710220155000,1.6140000000000008,0.32700000000000085,28.634,122.22999,120.88399,8.05473,16.205779999999997,0,0,12788,80,5047.5,45,5535,59.99305,55.532335,118.43017,2.425605,287.26481250285,100,31.203825000000002,234.8625
1710220170000,1.6120000000000019,0.32500000000000195,28.632,125,123.12965666666666,8.027393333333334,15.815726666666668,0,0,12775.333333333334,80,5045,45,5545,59.975249999999996,55.51676,119.87452666666667,2.5676799999999997,307.79942463146665,100,31.508409999999998,234.8522
1710220185000,1.6120000000000019,0.32500000000000195,28.632,126.41598,125.36065333333333,8.20795,15.520726666666667,0,0,12766.333333333334,80,5050,45,5540,59.96635,55.502520000000004,120.37248666666666,0.3850266666666667,46.34661729964444,0,31.87342,234.8531
1710220200000,1.6120000000000019,0.32500000000000195,28.632,122.30699,122.61898333333335,8.100506666666666,15.370683333333332,0,0,12786.333333333334,80,5045,45,5545,59.99928,55.49985,118.32598,2.2132199999999997,261.8814254556,66.66666666666667,31.247553333333332,234.867
1710220215000,1.6120000000000019,0.32500000000000195,28.632,121.92298,120.65349,8.048055,14.88876,0,0,12787.5,80,5047.5,45,5535,60.045125,55.489615,118.528955,3.33717,395.55127275735,100,30.5655,234.855
1710220230000,1.6099999999999994,0.3229999999999995,28.63,124.5,122.56365666666666,7.952366666666667,14.698026666666665,0,0,12776,80,5045,45,5545,60.09185,55.492729999999995,119.44825333333334,2.7859866666666666,332.7812411432889,100,29.858496666666667,234.8653
1710220245000,1.6099999999999994,0.3229999999999995,28.63,126.66598,125.16632333333332,7.9243933333333345,14.576586666666666,0,0,12763.666666666666,80,5035,45,5535,60.024206666666664,55.47492666666667,118.17367333333334,1.4862033333333333,175.63010722024444,33.333333333333336,30.59724,234.8579
1710220260000,1.6099999999999994,0.3229999999999995,28.63,124.66598,124.06699,7.85064,14.190665,0,0,12776.5,80,5040,45,5542.5,59.959675000000004,55.449555000000004,120.153795,0.56808,68.25696786360001,0,31.338725,234.8607
1710220275000,1.6099999999999994,0.3229999999999995,28.63,121.84599,120.97398666666668,7.826483333333333,14.01074,0,0,12788.333333333334,80,5050,45,5540,59.967240000000004,55.45712,119.60779000000001,2.774456666666667,331.84663035076676,100,31.404373333333336,234.8639
1710220290000,1.6080000000000005,0.3210000000000006,28.628,124.33299,122.30699,7.899596666666667,14.236443333333334,100,1893.3333333333333,12773.333333333334,80,5045,45,5540,59.96724,55.435759999999995,118.91452666666667,2.65191,315.35062241260005,100,31.40335,234.8735
1710220305000,1.6080000000000005,0.3210000000000006,28.628,127,125.13866,7.793423333333333,17.626443333333334,100,1788.3333333333333,12755.333333333334,80,5040,45,5540,59.97436,55.47047333333333,119.97889333333332,1.1692066666666667,140.2801219446222,33.333333333333336,31.519763333333334,234.8641
1710220320000,1.6060000000000016,0.3190000000000017,28.626,125.25,124.54448,7.705685000000001,18.404955,100,1694,12771,80,5047.5,45,5542.5,59.959675,55.576395,118.411305,0.269465,31.907702301825,0,31.57698,234.9476
1710220335000,1.6060000000000016,0.3190000000000017,28.626,121.61499,121.17898666666667,7.73684,19.702906666666667,100,1769.6666666666667,12787,80,5050,45,5535,59.989489999999996,55.60221000000001,118.36618666666668,2.712263333333334,321.040268002489,100,31.32912333333333,234.8906
1710220350000,1.6060000000000016,0.3190000000000017,28.626,123.69198,121.74331666666667,7.553730000000001,20.539596666666668,100,1783,12766.333333333334,80,5050,45,5540,59.99127000000001,55.61733999999999,118.06480333333332,2.775176666666667,327.6506873652555,100,31.358936666666665,234.8661
1710220365000,1.6060000000000016,0.3190000000000017,28.626,125.58299,124.17898,7.477755,20.78056,100,1750.5,12766,80,5040,45,5550,59.96902,55.63514,118.34615,2.89005,342.0262908075,100,31.759445,234.9011
1710220380000,1.6039999999999992,0.3169999999999993,28.624,125.91598,125.38866,7.57789,20.987186666666666,100,1745,12750.666666666666,80,5045,45,5535,59.985929999999996,55.59598,119.50611666666667,0.7739066666666666,92.48658039577778,0,31.65988333333333,234.889
1710220395000,1.6039999999999992,0.3169999999999993,28.624,121.84599,121.97398666666668,7.56581,21.06284666666667,100,1766.6666666666667,12775.333333333334,80,5050,45,5535,60.004619999999996,55.630689999999994,119.19889666666667,1.957963333333333,233.3870690471222,66.66666666666667,31.274653333333333,234.8918
1710220410000,1.6039999999999992,0.3169999999999993,28.624,123.22999,121.48664666666667,7.616673333333334,21.98791,100,1764,12763,80,5045,45,5545,60.01619333333334,55.60577000000001,119.24519,2.8737966666666668,342.68642953803334,100,31.217776666666666,234.8833
1710220425000,1.6039999999999992,0.3169999999999993,28.624,125.16598,123.81998999999999,7.5654900000000005,22.620195000000002,100,1796.5,12745.5,80,5047.5,45,5535,60.006405,55.66986,119.59126499999999,2.50433,299.49599267745,100,31.44885,234.9246
1710220440000,1.6020000000000003,0.3150000000000004,28.622,126.58299,125.58299,7.703143333333333,21.711343333333332,100,1771,12744.666666666666,80,5050,45,5535,59.98059000000001,55.666296666666675,120.68394333333333,0.2503666666666667,30.215236612555557,0,31.71101,234.882
1710220455000,1.6020000000000003,0.3150000000000004,28.622,122.30699,122.80299000000001,7.848736666666667,22.726693333333333,100,1743.6666666666667,12762,80,5050,45,5545,60.011743333333335,55.68855,119.92868333333332,1.8747600000000002,224.837498366,33.333333333333336,31.12672333333333,234.9245
1710220470000,1.6000000000000014,0.3130000000000015,28.62,122.15299,120.79432333333334,7.9905133333333325,20.991003333333335,100,1764,12763,80,5050,45,5540,60.03310666666667,55.69478,118.18551333333333,2.97972,352.1597377896,100,31.02011,234.8452
1710220485000,1.6000000000000014,0.3130000000000015,28.62,124,122.76849,7.720945,21.648404999999997,100,1750.5,12750,80,5047.5,45,5535,60.00507,55.72059,118.28625,2.9564450000000004,349.70679238125,100,31.463815,234.9
1710220500000,1.6000000000000014,0.3130000000000015,28.62,126.83299,125.08299,8.02294,21.08827666666667,100,1769,12744.666666666666,80,5050,45,5545,59.98059,55.716139999999996,119.35538333333334,1.2406,148.07228856333333,33.333333333333336,31.65962,234.9045
1710220515000,1.6000000000000014,0.3130000000000015,28.62,123.76899,124.09365666666667,8.099236666666668,21.668750000000003,33.333333333333336,612,12747.333333333334,80,5050,45,5545,59.962790000000005,55.70368,119.62076333333333,1.5050333333333334,180.03323617544444,33.333333333333336,31.759943333333336,234.8718
1710220530000,1.597999999999999,0.31099999999999905,28.618,121.69198,120.768485,8.037565,19.65427,0,0,12760.5,80,5055,45,5542.5,59.99572,55.729935,118.59667,2.848515,337.82439344505,100,31.522185,234.8693
1710220545000,1.597999999999999,0.31099999999999905,28.618,123.61499,121.66632333333332,8.02294,18.619533333333333,0,0,12749.666666666666,80,5055,45,5545,59.97881,55.74818333333334,117.49911999999999,2.86229,336.31655618479994,100,31.887606666666667,234.8687
1710220560000,1.597999999999999,0.31099999999999905,28.618,126.41598,124.37565666666667,8.314126666666667,17.995829999999998,0,0,12733.333333333334,80,5055,45,5540,59.9708,55.78557000000001,118.53724666666666,1.8772933333333333,222.5291829190222,66.66666666666667,32.01179333333334,234.8764
1710220575000,1.596,0.30900000000000016,28.616,124.91598,124.57232333333333,8.212403333333334,17.208096666666666,0,0,12739.666666666666,80,5055,45,5540,59.96457,55.76331666666667,118.93448000000001,0.10889,12.950775527200001,0,32.03696,234.8691
1710220590000,1.596,0.30900000000000016,28.616,121.92298,121.07648499999999,8.409495,16.84856,0,0,12757.5,80,5047.5,45,5542.5,60.00907,55.745955,118.394815,2.770045,327.958965316675,100,31.490465,234.8697
1710220605000,1.596,0.30900000000000016,28.616,122.84599,120.74298666666665,8.378343333333333,16.820266666666665,0,0,12751.666666666666,80,5045,45,5540,60.00996,55.75530666666666,118.02846333333333,2.912153333333334,343.7169829243778,100,31.562413333333335,234.88
1710220620000,1.5940000000000012,0.30700000000000127,28.614,125.75,123.52532666666666,8.40441,16.25442,0,0,12734.666666666666,80,5045,45,5535,60.005509999999994,55.76955,120.29158333333334,2.007046666666666,241.43082135722216,100,31.821043333333336,234.8599
1710220635000,1.5940000000000012,0.30700000000000127,28.614,125.91598,124.99965666666667,8.225116666666667,16.150786666666665,0,0,12732.666666666666,80,5040,45,5545,59.993050000000004,55.77578,120.03050999999999,0.73373,88.06998610229999,0,31.843613333333334,234.8578
1710220650000,1.5940000000000012,0.30700000000000127,28.614,123,122.11498499999999,7.939335,15.58017,0,0,12753.5,80,5047.5,45,5535,60.002395,55.783345,119.46906,1.744915,208.4633548299,50,31.929209999999998,234.8593
1710220665000,1.5919999999999987,0.3049999999999988,28.612,122.46099,120.51232666666665,7.900233333333333,15.395480000000001,0,0,12751.333333333334,80,5040,45,5535,59.98237,55.76331666666667,117.78466333333334,2.730343333333334,321.59257030107784,100,32.057226666666665,234.8572
1710220680000,1.5919999999999987,0.3049999999999988,28.612,125.33299,122.94865333333333,8.00323,15.323633333333333,0,0,12735.333333333334,80,5050,45,5540,60.03666666666667,55.77489,118.74900000000001,3.058593333333333,363.20489974,100,31.07123,234.8626
1710220695000,1.5919999999999987,0.3049999999999988,28.612,126.5,125.05498333333333,7.9835199999999995,15.062330000000001,66.66666666666667,1270,12724.666666666666,80,5030,45,5540,60.066039999999994,55.79358,120.86243,0.45170000000000005,54.593559631000005,0,30.937436666666667,234.8767
1710220710000,1.5919999999999987,0.3049999999999988,28.612,123.84599,122.88398000000001,7.77244,15.282625,100,1850.5,12748.5,80,5040,45,5542.5,60.03845,55.756640000000004,120.649225,1.6412200000000001,198.01192105450002,50,30.93384,234.7959
