"time","Ohaus Tare Weight","Ohaus Water Weight","Ohaus Weight","Bucket Temp","Bucket Temp 2 (Figure out later lol)","Intake Air RH","Exhaust RH","Grinder PWM","Grinder RPM","Stable Mass ","Intake Fan PWM","Intake Fan RPM","Exhaust Fan PWM","Exhaust Fan RPM","Intake SHT40","Exhaust SHT40","V_rms ","I_rms","Watts","Bucket Heater PWM","Intake Heater PWM","Inductance/10000"
1710548045000,1.597999999999999,0.506359999999999,28.558,21.51998,21.31999,27.24266,32.08732,100,1787,12784,0,0,15,1620,22.63305,21.83998,122.34336,0.12504,15.297813734400002,0,0,234.7487
1710548050000,1.597999999999999,0.506359999999999,28.558,21.51998,21.31999,27.21405,32.2628,100,1806,12780,0,0,15,1605,22.65441,21.83464,119.67645,0.12152,14.543082204000001,0,0,234.7555
1710548055000,1.597999999999999,0.506359999999999,28.558,21.51998,21.31999,27.26745,32.09877,100,1768,12774,0,0,15,1605,22.65708,21.79992,120.1212,0.12504,15.019954848000001,0,0,234.729
1710548060000,1.597999999999999,0.506359999999999,28.558,21.51998,21.35998,27.25982,32.12165,100,1787,12775,0,0,15,1620,22.64907,21.79992,119.79229,0.12152,14.5571590808,0,0,234.6936
1710548065000,1.597999999999999,0.506359999999999,28.558,21.51998,21.31999,27.25982,32.17506,100,1806,12779,0,0,15,1605,22.64373,21.79458,121.27804,0.12504,15.164606121600002,0,0,234.6818
1710548070000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1710548075000,1.597999999999999,0.506359999999999,28.558,21.51998,21.31999,27.27508,32.35244,0,0,12786,0,0,15,1605,22.63572,21.81327,121.37458,0.0659,7.998584822,0,0,234.6949
1710548080000,1.597999999999999,0.506359999999999,28.558,21.51998,21.31999,27.26173,32.4459,100,1826,12785,0,0,15,1605,22.6464,21.79992,119.17057,0.10626,12.663064768199998,0,0,234.6889
1710548085000,1.597999999999999,0.506359999999999,28.558,21.51998,21.31999,27.27699,32.3677,100,1768,12781,0,0,15,1620,22.62771,21.82128,119.58627,0.10626,12.7072370502,0,0,234.7722
1710548090000,1.597999999999999,0.506359999999999,28.558,21.51998,21.35998,27.27699,31.80694,100,1768,12769,0,0,15,1605,22.62237,21.80793,121.69161,0.11415,13.8910972815,0,0,234.7845
1710548095000,1.597999999999999,0.506359999999999,28.558,21.47999,21.31999,27.29988,31.69631,100,1750,12764,0,0,15,1605,22.64106,21.8106,122.82865,0.11415,14.0208903975,0,0,234.7943
1710548100000,1.597999999999999,0.506359999999999,28.558,21.51998,21.31999,27.28462,31.77642,100,1733,12767,0,0,15,1605,22.6197,21.80526,119.05154,0.11788,14.0337955352,0,0,234.8392
1710548105000,1.597999999999999,0.506359999999999,28.558,21.51998,21.31999,27.31323,32.11212,100,1733,12772,0,0,15,1605,22.63839,21.79725,120.37753,0.11027,13.2740302331,0,0,234.8225
1710548110000,1.597999999999999,0.506359999999999,28.558,21.51998,21.27999,27.3323,31.91375,100,1750,12787,0,0,15,1605,22.63038,21.8106,119.68675,0.11415,13.6622425125,0,0,234.7801
1710548115000,1.597999999999999,0.506359999999999,28.558,21.47999,21.35998,27.28462,31.99577,100,1750,12794,0,0,15,1620,22.61703,21.79458,122.65034,0.11415,14.000536311,0,0,234.7576
1710548120000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1710548125000,1.597999999999999,0.506359999999999,28.558,21.51998,21.31999,27.30369,31.98051,100,1750,12784,0,0,15,1605,22.59033,21.7839,119.44442,0.11027,13.1711361934,0,0,234.7552
1710548130000,1.597999999999999,0.506359999999999,28.558,21.47999,21.31999,27.31132,32.32765,100,1750,12769,0,0,15,1620,22.61703,21.77589,119.4728,0.11415,13.63782012,0,0,234.7686
1710548135000,1.597999999999999,0.506359999999999,28.558,21.47999,21.27999,27.28462,32.19032,100,1582,12767,0,0,15,1605,22.61703,21.79992,119.72538,0.12846,15.3799223148,0,0,234.8322
1710548140000,1.597999999999999,0.506359999999999,28.558,21.47999,21.31999,27.24838,32.11402,100,1333,12769,0,0,15,1605,22.62771,21.78123,122.07853,0.11788,14.3906171164,0,0,234.7186
1710548145000,1.597999999999999,0.506359999999999,28.558,21.51998,21.31999,27.27317,32.03582,100,1752,12785,0,0,15,1605,22.62237,21.80526,121.50402,0.11415,13.869683883,0,0,234.8223
1710548150000,1.597999999999999,0.506359999999999,28.558,21.51998,21.27999,27.26364,32.32002,100,1714,12789,0,0,15,1605,22.62237,21.78123,120.2238,0.11415,13.72354677,0,0,234.7568
1710548155000,1.597999999999999,0.506359999999999,28.558,21.51998,21.27999,27.23121,32.27615,100,1680,12780,0,0,15,1605,22.6197,21.7839,123.16696,0.11415,14.059508484,0,0,234.7383
1710548160000,1.597999999999999,0.506359999999999,28.558,21.47999,21.31999,27.28462,32.73391,100,1733,12756,0,0,15,1605,22.61703,21.79458,122.7458,0.11788,14.469274904,0,0,234.7464
1710548165000,1.596,0.5043600000000001,28.556,21.47999,21.27999,27.29606,32.64808,100,1677,12740,0,0,15,1605,22.59567,21.8106,119.91059,0.11415,13.6877938485,0,0,234.7919
1710548170000,1.596,0.5043600000000001,28.556,21.47999,21.27999,27.28843,33.06198,100,1591,12739,0,0,15,1605,22.63038,21.80793,121.5294,0.11788,14.325885672,0,0,234.8166
1710548175000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1710548180000,1.597999999999999,0.506359999999999,28.558,21.51998,21.31999,27.24266,33.1192,100,1752,12757,0,0,15,1605,22.60635,21.79992,121.98507,0.11415,13.9245957405,0,0,234.8115
1710548185000,1.597999999999999,0.506359999999999,28.558,21.51998,21.27999,27.32276,33.14781,100,1733,12782,0,0,15,1605,22.61703,21.80526,121.22467,0.11788,14.2899640996,0,0,234.7935
1710548190000,1.597999999999999,0.506359999999999,28.558,21.47999,21.27999,27.31895,33.11538,100,1642,12786,0,0,15,1620,22.61169,21.81861,121.76757,0.11788,14.3539611516,0,0,234.7622
1710548195000,1.597999999999999,0.506359999999999,28.558,21.43998,21.23999,27.36854,33.3538,100,1733,12773,0,0,15,1605,22.6197,21.80259,119.56823,0.11027,13.1847887221,0,0,234.7421
1710548200000,1.597999999999999,0.506359999999999,28.558,21.47999,21.27999,27.34756,33.25462,100,1750,12753,0,0,15,1605,22.60101,21.79725,121.76757,0.11415,13.8997681155,0,0,234.7557
1710548205000,1.597999999999999,0.506359999999999,28.558,21.47999,21.23999,27.37808,33.22601,100,1714,12744,0,0,15,1620,22.63038,21.80259,119.54244,0.11788,14.0916628272,0,0,234.811
1710548210000,1.596,0.5043600000000001,28.556,21.43998,21.23999,27.32849,33.27751,100,1750,12751,0,0,15,1605,22.62771,21.79725,122.73828,0.11415,14.010574662,0,0,234.8019
1710548215000,1.597999999999999,0.506359999999999,28.558,21.47999,21.23999,27.33612,33.41865,100,1752,12773,0,0,15,1620,22.61436,21.77856,119.22488,0.11415,13.609520052,0,0,234.7878
1710548220000,1.597999999999999,0.506359999999999,28.558,21.43998,21.27999,27.39334,33.41484,100,1714,12785,0,0,15,1605,22.60635,21.79458,121.16871,0.11788,14.2833675348,0,0,234.7735
1710548225000,1.597999999999999,0.506359999999999,28.558,21.47999,21.27999,27.35137,33.18214,100,1752,12781,0,0,15,1620,22.60635,21.80526,120.01852,0.11027,13.2344422004,0,0,234.7566
1710548230000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1710548235000,1.597999999999999,0.506359999999999,28.558,21.43998,21.27999,27.38761,32.92465,100,1733,12760,0,0,15,1605,22.6197,21.79725,119.20678,0.11027,13.1449316306,0,0,234.7592
1710548240000,1.597999999999999,0.506359999999999,28.558,21.47999,21.23999,27.37998,32.7835,100,1677,12748,0,0,15,1620,22.61436,21.79458,120.60266,0.11415,13.766793639,0,0,234.784
1710548245000,1.597999999999999,0.506359999999999,28.558,21.47999,21.27999,27.38761,32.98568,100,1750,12747,0,0,15,1605,22.61703,21.78924,119.84375,0.10626,12.734596875,0,0,234.7338
1710548250000,1.597999999999999,0.506359999999999,28.558,21.43998,21.23999,27.38571,32.9895,100,1750,12768,0,0,15,1605,22.60635,21.80259,122.82112,0.11415,14.020030848,0,0,234.7699
1710548255000,1.597999999999999,0.506359999999999,28.558,21.47999,21.27999,27.40287,33.17642,100,1714,12780,0,0,15,1605,22.60902,21.79725,119.40055,0.11788,14.074936833999999,0,0,234.7781
1710548260000,1.597999999999999,0.506359999999999,28.558,21.47999,21.23999,27.38761,33.42056,100,1752,12775,0,0,15,1605,22.60635,21.80526,122.61767,0.11415,13.996807030500001,0,0,234.7754
1710548265000,1.596,0.5043600000000001,28.556,21.47999,21.27999,27.38952,33.26034,100,1733,12762,0,0,15,1605,22.65708,21.80793,119.23263,0.10626,12.6696592638,0,0,234.7626
1710548270000,1.597999999999999,0.506359999999999,28.558,21.51998,21.31999,27.33993,33.3023,100,2147,12778,80,5115,45,5415,22.63038,21.79458,120.77377,2.55426,308.48760976020003,100,0,234.8001
1710548275000,1.597999999999999,0.506359999999999,28.558,22.34599,22.15299,27.34565,34.19113,100,1826,12593,80,5070,45,5385,22.65174,21.79458,118.60797,3.30099,391.5237228903,100,100,234.7211
1710548280000,1.597999999999999,0.506359999999999,28.558,24.25898,24.03698,27.26173,33.75816,100,1826,12584,80,5100,45,5385,23.17779,21.7839,120.61288,3.26713,394.0579586344,100,100,234.682
1710548285000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1710548290000,1.597999999999999,0.506359999999999,28.558,26.67799,26.35699,26.87263,33.51211,100,1806,12561,80,5115,45,5385,24.0483,21.86134,117.12257,3.15182,369.14925857739996,100,100,234.6742
1710548295000,1.597999999999999,0.506359999999999,28.558,29.26599,28.82699,25.88653,33.41484,100,1733,12534,80,5115,45,5385,25.39413,21.91741,117.15678,3.1333,367.087338774,100,100,234.6857
1710548300000,1.596,0.5043600000000001,28.556,31.90299,31.38699,24.6315,33.42056,100,1806,12512,80,5115,45,5400,26.65184,22.06962,120.73548,3.22351,389.1920271348,100,100,234.6953
1710548305000,1.597999999999999,0.506359999999999,28.558,34.5,33.81199,23.01025,33.22601,100,1750,12505,80,5115,45,5385,28.17657,22.21115,116.45483,3.11787,363.0910208121,100,100,234.7232
1710548310000,1.597999999999999,0.506359999999999,28.558,36.96899,36.18099,21.74758,32.76824,100,1714,12501,80,5130,45,5385,29.37286,22.36335,116.48394,3.1155,362.90571507,100,100,234.6727
1710548315000,1.597999999999999,0.506359999999999,28.558,39.29399,38.35198,20.31326,32.135,100,1772,12495,80,5130,45,5385,30.70533,22.55294,119.50119,3.19956,382.35122747639997,100,100,234.6654
1710548320000,1.597999999999999,0.506359999999999,28.558,41.48498,40.42799,19.33479,31.99958,100,1787,12485,80,5115,45,5385,31.75209,22.68112,117.02516,3.12997,366.2852400452,100,100,234.6896
1710548325000,1.597999999999999,0.506359999999999,28.558,43.55499,42.31399,18.08547,31.83364,100,1617,12468,80,5115,45,5385,32.82287,22.87071,116.85646,3.13206,366.0014441076,100,100,234.7313
1710548330000,1.596,0.5043600000000001,28.556,45.55499,44.13798,17.28057,31.6925,100,1793,12465,80,5115,45,5385,33.68537,23.00689,118.64695,3.16392,375.38945804400004,100,100,234.7107
1710548335000,1.597999999999999,0.506359999999999,28.558,47.37799,45.88798,16.36695,31.4083,100,1806,12463,80,5115,45,5385,34.57992,23.16711,115.67138,3.09382,357.8664288716,100,100,234.6944
1710548340000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1710548345000,1.597999999999999,0.506359999999999,28.558,49.05499,47.51298,15.63262,31.30149,100,1768,12473,80,5100,45,5385,35.23681,23.2846,118.83386,3.17297,377.0562727642,100,100,234.7028
1710548350000,1.596,0.5043600000000001,28.556,50.67498,49.08299,15.03181,30.89332,100,1787,12475,80,5100,45,5385,35.85632,23.43147,117.17256,3.14161,368.1104862216,100,100,234.6512
1710548355000,1.596,0.5043600000000001,28.556,52.16198,50.51298,14.36996,30.89332,100,1787,12471,80,5115,45,5385,36.53991,23.56765,117.02516,3.13981,367.4367676196,100,100,234.6885
1710548360000,1.597999999999999,0.506359999999999,28.558,53.63099,51.86399,13.89884,30.59577,100,1659,12463,80,5100,45,5385,37.03926,23.6985,117.40908,3.15335,370.231922418,100,100,234.7199
1710548365000,1.596,0.5043600000000001,28.556,55.05398,53.10499,13.38768,30.42793,100,1806,12456,80,5100,45,5385,37.59201,23.84536,116.89866,3.13343,366.2937682038,100,100,234.7325
1710548370000,1.596,0.5043600000000001,28.556,56.37799,54.32398,13.03482,30.22193,100,1787,12456,80,5100,45,5400,38.03527,23.96018,116.37275,3.11802,362.852561955,100,100,234.6998
1710548375000,1.596,0.5043600000000001,28.556,57.64799,55.45899,12.61329,30.00831,100,1768,12465,80,5100,45,5385,38.50791,24.08035,115.95085,3.07792,356.887440232,100,100,234.6584
1710548380000,1.596,0.5043600000000001,28.556,58.88798,56.56698,12.30049,29.54673,100,1768,12477,80,5100,45,5400,38.84971,24.19784,116.42837,3.11787,363.0085219719,100,100,234.6527
1710548385000,1.596,0.5043600000000001,28.556,60.05398,57.56698,12.02774,29.42466,100,1787,12480,80,5115,45,5385,39.26895,24.30732,116.49189,3.12066,363.5315814474,100,100,234.6845
1710548390000,1.596,0.5043600000000001,28.556,61.22198,58.61099,11.72828,29.45327,100,1591,12473,80,5100,45,5385,39.58671,24.41413,115.36186,3.07057,354.22666646019997,100,100,234.7204
1710548395000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1710548400000,1.596,0.5043600000000001,28.556,62.36099,59.59399,11.4479,29.28543,100,1787,12461,80,5100,45,5400,39.93652,24.51293,118.91165,3.17283,377.2864504695,100,100,234.7382
1710548405000,1.597999999999999,0.506359999999999,28.558,63.38798,60.59399,11.21139,28.91921,100,1750,12460,80,5100,45,5400,40.27297,24.61975,116.72714,3.12733,365.04428673620004,100,100,234.7402
1710548410000,1.596,0.5043600000000001,28.556,64.30499,61.58299,10.96916,28.7342,100,1752,12465,80,5100,45,5370,40.5133,24.74525,118.89868,3.17271,377.2310310228,100,100,234.6896
1710548415000,1.596,0.5043600000000001,28.556,65.30499,62.5,10.79559,28.41758,100,1787,12472,80,5100,45,5400,40.83106,24.8574,115.2897,3.07806,354.86861398199994,100,100,234.66
1710548420000,1.596,0.5043600000000001,28.556,66.28498,63.30499,10.66207,28.83529,100,1768,12471,80,5100,45,5400,41.06338,24.95887,115.84446,3.08102,356.9190981492,100,100,234.6782
1710548425000,1.596,0.5043600000000001,28.556,67.25698,64.05499,10.45036,28.71322,100,1591,12475,80,5100,45,5400,41.30638,25.06034,116.12351,3.0796,357.613961396,100,100,234.6973
1710548430000,1.597999999999999,0.506359999999999,28.558,68.17599,64.77699,10.38551,28.45001,100,1806,12470,80,5100,45,5400,41.51199,25.16716,116.37011,3.11244,362.19498516839997,100,100,234.7269
1710548435000,1.597999999999999,0.506359999999999,28.558,69.11399,65.44398,10.21766,28.36608,100,1787,12467,80,5100,45,5400,41.70692,25.22857,115.53007,3.08341,356.2265731387,100,100,234.743
1710548440000,1.597999999999999,0.506359999999999,28.558,69.97099,66.19999,10.11276,28.02276,100,1695,12471,80,5100,45,5400,41.90185,25.30334,116.2694,3.08242,358.39112394800003,100,100,234.7101
1710548445000,1.597999999999999,0.506359999999999,28.558,70.79399,66.88499,10.02502,27.62603,100,1787,12477,80,5100,45,5385,42.06741,25.41015,116.59239,3.1233,364.153011687,100,100,234.6837
1710548450000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1710548455000,1.597999999999999,0.506359999999999,28.558,71.60598,67.57099,9.88388,27.92167,100,1768,12477,80,5100,45,5400,42.29438,25.47691,116.50776,3.08609,359.5534330584,100,100,234.6852
1710548460000,1.597999999999999,0.506359999999999,28.558,72.38198,68.23498,9.72557,27.55737,100,1608,12474,80,5085,45,5400,42.42523,25.59173,115.09973,3.06915,353.25833632949997,100,100,234.7134
1710548465000,1.597999999999999,0.506359999999999,28.558,73.18699,68.85198,9.64355,27.70614,100,1787,12475,80,5085,45,5400,42.63351,25.67718,118.39208,3.16378,374.5664948624,100,100,234.7171
1710548470000,1.597999999999999,0.506359999999999,28.558,73.96798,69.48498,9.59777,27.50015,100,1752,12480,80,5100,45,5400,42.75634,25.75996,118.36343,3.15335,373.2413219905,100,100,234.7359
1710548475000,1.597999999999999,0.506359999999999,28.558,74.72698,70.02899,9.49096,27.2293,100,1642,12480,80,5100,45,5400,42.91389,25.83473,115.2897,3.06051,352.84527974699995,100,100,234.6927
1710548480000,1.597999999999999,0.506359999999999,28.558,75.5,70.52899,9.43565,26.86119,100,1806,12484,80,5100,45,5400,43.03939,25.97625,117.6687,3.15072,370.74112646400005,100,100,234.683
1710548485000,1.597999999999999,0.506359999999999,28.558,76.125,71.08999,9.24491,26.87835,100,1894,12486,80,5100,45,5400,43.20762,26.04301,116.19515,3.11146,361.536561419,100,100,234.7136
1710548490000,1.597999999999999,0.506359999999999,28.558,76.81199,71.66598,9.25827,26.62277,100,1582,12476,80,5085,45,5400,43.33312,26.12045,118.40249,3.1499,372.956003251,100,100,234.7243
1710548495000,1.597999999999999,0.506359999999999,28.558,77.48298,72.26399,9.17816,26.88598,100,1787,12475,80,5100,45,5385,43.46931,26.19522,116.74563,3.07736,359.26833193680005,100,100,234.7116
1710548500000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1710548505000,1.597999999999999,0.506359999999999,28.558,78.12899,72.96998,9.10949,26.88598,0,0,12483,80,5100,45,5415,43.56811,26.32339,114.89334,3.01258,346.12537821719997,100,100,234.7348
1710548510000,1.597999999999999,0.506359999999999,28.558,78.67698,73.68699,9.05418,26.7353,0,0,12484,80,5085,45,5415,43.69094,26.37947,115.71669,3.02122,349.6055781618,100,100,234.7358
1710548515000,1.597999999999999,0.506359999999999,28.558,79.23298,74.42399,9.05418,26.59797,0,0,12484,80,5100,45,5400,43.79776,26.44622,118.30091,3.11495,368.5014196045,100,100,234.7308
1710548520000,1.597999999999999,0.506359999999999,28.558,79.73298,75.15599,8.98361,26.22985,0,0,12485,80,5100,45,5415,43.9019,26.5023,115.82318,3.04785,353.011679163,100,100,234.7296
1710548525000,1.597999999999999,0.506359999999999,28.558,80.19999,75.875,8.9817,26.38053,0,0,12487,80,5070,45,5400,44.0007,26.56906,116.72978,3.07424,358.85535886720004,100,100,234.7281
1710548530000,1.597999999999999,0.506359999999999,28.558,80.69999,76.625,8.88633,26.14784,0,0,12487,80,5100,45,5400,44.09683,26.68388,115.79391,3.03529,351.4680970839,100,100,234.7339
1710548535000,1.597999999999999,0.506359999999999,28.558,81.16598,77.28999,8.84819,26.17645,0,0,12488,80,5100,45,5400,44.20631,26.75064,118.09751,3.08595,364.4430109845,100,100,234.7373
1710548540000,1.597999999999999,0.506359999999999,28.558,81.63299,78,8.76235,25.9037,0,0,12490,80,5100,45,5415,44.28642,26.83074,115.69804,3.02238,349.68344213520004,100,100,234.735
1710548545000,1.597999999999999,0.506359999999999,28.558,82.03399,78.64498,8.79859,25.65193,0,0,12491,80,5100,45,5400,44.3692,26.91886,116.55009,3.039,354.19572351,100,100,234.7399
1710548550000,1.597999999999999,0.506359999999999,28.558,82.48199,79.33299,8.72421,25.50888,0,0,12493,80,5100,45,5400,44.44129,27.03102,115.15058,3.01734,347.44845105720003,100,100,234.745
1710548555000,1.597999999999999,0.506359999999999,28.558,82.93099,80,8.71467,25.56228,0,0,12494,80,5085,45,5400,44.54544,27.08175,116.46278,3.03758,353.7650112724,100,100,234.7471
1710548560000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1710548565000,1.597999999999999,0.506359999999999,28.558,83.34399,80.63299,8.67462,25.18272,0,0,12495,80,5100,45,5415,44.63088,27.16186,114.8155,3.00825,345.39372787499997,100,100,234.7452
1710548570000,1.597999999999999,0.506359999999999,28.558,83.79299,81.26599,8.67843,25.17509,0,0,12498,80,5085,45,5415,44.71099,27.27134,117.06202,3.08328,360.9349850256,100,100,234.7403
1710548575000,1.597999999999999,0.506359999999999,28.558,84.21398,81.86599,8.59642,24.94049,0,0,12499,80,5100,45,5400,44.79911,27.35145,115.442,3.03256,350.08479152,100,100,234.7492
1710548580000,1.597999999999999,0.506359999999999,28.558,84.60699,82.44799,8.65364,24.99389,0,0,12501,80,5100,45,5415,44.84985,27.42622,115.26296,3.02122,348.2347600112,100,100,234.7415
1710548585000,1.597999999999999,0.506359999999999,28.558,85,83,8.49533,24.82986,0,0,12501,80,5100,45,5400,44.93263,27.52769,116.63996,3.03971,354.5516528116,100,100,234.742
1710548590000,1.597999999999999,0.506359999999999,28.558,85.39199,83.55099,8.56018,24.75738,0,0,12503,80,5085,45,5415,44.95132,27.61314,118.1784,3.1081,367.31028504,100,100,234.7457
1710548595000,1.597999999999999,0.506359999999999,28.558,85.78498,84.10699,8.46481,24.65438,0,0,12505,80,5100,45,5415,45.05012,27.71194,118.80012,3.11607,370.1894899284,100,100,234.7468
1710548600000,1.596,0.5043600000000001,28.556,86.18499,84.64199,8.43238,24.4503,0,0,12507,80,5100,45,5415,45.1062,27.79205,116.60296,3.03814,354.25611689439995,100,100,234.7777
1710548605000,1.596,0.5043600000000001,28.556,86.59199,85.17799,8.44573,24.30152,0,0,12507,80,5100,45,5415,45.19699,27.86682,118.86238,3.11871,370.6972931298,100,100,234.7534
1710548610000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1710548615000,1.596,0.5043600000000001,28.556,87,85.67799,8.4114,24.18708,0,0,12509,80,5100,45,5415,45.24772,27.94425,115.73533,3.0205,349.578564265,100,100,234.7517
1710548620000,1.596,0.5043600000000001,28.556,87.36999,86.14799,8.36563,23.98872,0,0,12511,80,5085,45,5415,45.31181,28.03237,118.74304,3.10195,368.33497292799996,100,100,234.7531
1710548625000,1.596,0.5043600000000001,28.556,87.77699,86.62899,8.31985,23.83804,0,0,12512,80,5100,45,5400,45.38925,28.11248,118.45974,3.11285,368.747401659,100,100,234.7517
1710548630000,1.596,0.5043600000000001,28.556,88.15299,87.11099,8.32939,23.79035,0,0,12515,80,5085,45,5415,45.43731,28.2006,116.99618,3.0487,356.686253966,100,100,234.7523
1710548635000,1.596,0.5043600000000001,28.556,88.53799,87.62899,8.2817,23.76747,0,0,12515,80,5085,45,5415,45.48271,28.26469,118.38687,3.11132,368.3394363684,100,100,234.7568
1710548640000,1.596,0.5043600000000001,28.556,88.92298,88.03799,8.25691,23.6206,0,0,12517,80,5100,45,5415,45.5548,28.36883,118.03225,3.08425,364.0409670625,100,100,234.7438
1710548645000,1.596,0.5043600000000001,28.556,89.30699,88.5,8.22448,23.48327,0,0,12520,80,5100,45,5415,45.61622,28.45695,115.36721,3.02912,349.46112315519997,100,100,234.745
1710548650000,1.596,0.5043600000000001,28.556,89.69198,88.92298,8.26263,23.26583,0,0,12520,80,5100,45,5415,45.65093,28.55041,116.83799,3.07679,359.48595925210003,100,100,234.7535
1710548655000,1.596,0.5043600000000001,28.556,90.03999,89.34599,8.17108,23.3345,0,0,12521,80,5100,45,5415,45.72303,28.60382,115.25761,3.01144,347.0913770584,100,100,234.7518
1710548660000,1.596,0.5043600000000001,28.556,90.39999,89.72999,8.152,23.21434,0,0,12524,80,5100,45,5415,45.76843,28.71597,117.83361,3.07693,362.56576961729996,100,100,234.753
1710548665000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,,
1710548670000,1.596,0.5043600000000001,28.556,90.79998,90.15998,8.16345,23.06938,0,0,12526,80,5100,45,5415,45.81649,28.78005,117.98262,3.10293,366.09181107660004,100,100,234.7521
