"time","Ohaus Tare Weight","Ohaus Water Weight","Ohaus Weight","Bucket Temp","Bucket Temp 2 (Figure out later lol)","Intake Air RH","Exhaust RH","Grinder PWM","Grinder RPM","Stable Mass ","Intake Fan PWM","Intake Fan RPM","Exhaust Fan PWM","Exhaust Fan RPM","Intake SHT40","Exhaust SHT40","V_rms ","I_rms","Watts","Bucket Heater PWM","Intake Heater PWM"
1709850045000,2.532,0.6460000000000001,29.336,22.22999,22.19198,35.36033,37.92381,100,1695,13307,0,0,15,1635,22.54493,22.56362,121.47611,0.12152,14.761776887200002,0,0
1709850050000,2.532,0.6460000000000001,29.336,22.22999,22.11499,35.36415,37.8971,100,1768,13324,0,0,15,1635,22.53425,22.57965,118.0949,0.11415,13.480532835,0,0
1709850055000,2.5360000000000014,0.6500000000000015,29.34,22.26899,22.19198,35.28785,37.71591,100,1752,13337,0,0,15,1620,22.56896,22.56629,121.05163,0.12152,14.7101940776,0,0
1709850060000,2.5340000000000025,0.6480000000000026,29.338,22.22999,22.15299,35.23826,37.54043,100,1733,13340,0,0,15,1620,22.53959,22.57698,120.76356,0.11788,14.2356084528,0,0
1709850065000,2.5360000000000014,0.6500000000000015,29.34,22.26899,22.15299,35.20774,37.41264,100,1731,13328,0,0,15,1620,22.56896,22.55294,119.0075,0.11415,13.584706124999999,0,0
1709850070000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
1709850075000,2.5340000000000025,0.6480000000000026,29.338,22.26899,22.15299,35.18676,37.4813,100,1750,13316,0,0,15,1635,22.54226,22.55294,117.25933,0.11788,13.8225298204,0,0
1709850080000,2.5380000000000003,0.6520000000000004,29.342,22.26899,22.19198,35.10475,37.5328,100,1318,13310,0,0,15,1620,22.56095,22.56362,121.65107,0.12504,15.211249792800002,0,0
1709850085000,2.5340000000000025,0.6480000000000026,29.338,22.26899,22.15299,35.07232,37.74642,100,1750,13312,0,0,15,1620,22.56095,22.56095,120.58987,0.12152,14.654081002400002,0,0
1709850090000,2.5380000000000003,0.6520000000000004,29.342,22.26899,22.19198,35.05325,37.65487,100,1750,13317,0,0,15,1620,22.5476,22.55828,118.11839,0.11415,13.4832142185,0,0
1709850095000,2.5360000000000014,0.6500000000000015,29.34,22.26899,22.19198,35.02655,37.62245,100,1733,13333,0,0,15,1635,22.5476,22.56896,121.04908,0.12504,15.135976963200003,0,0
1709850100000,2.5360000000000014,0.6500000000000015,29.34,22.26899,22.15299,34.98077,37.53471,100,1750,13334,0,0,15,1635,22.55561,22.55027,121.32887,0.11788,14.3022471956,0,0
1709850105000,2.5360000000000014,0.6500000000000015,29.34,22.22999,22.15299,34.8854,37.38403,100,1731,13327,0,0,15,1635,22.52624,22.53158,117.82052,0.11788,13.8886828976,0,0
1709850110000,2.5340000000000025,0.6480000000000026,29.338,22.26899,22.15299,34.80529,37.37258,100,1714,13320,0,0,15,1635,22.53692,22.56896,118.02963,0.11415,13.4730822645,0,0
1709850115000,2.5340000000000025,0.6480000000000026,29.338,22.26899,22.19198,34.74998,37.41645,100,1642,13325,0,0,15,1620,22.52624,22.56362,120.68441,0.11788,14.2262782508,0,0
1709850120000,2.530000000000001,0.6440000000000012,29.334,22.22999,22.19198,34.72518,37.50228,100,1772,13323,0,0,15,1620,22.53959,22.55027,118.53259,0.11415,13.5304951485,0,0
1709850125000,2.5340000000000025,0.6480000000000026,29.338,22.30699,22.19198,34.68894,37.59002,100,1750,13322,0,0,15,1620,22.52891,22.54493,120.89875,0.11788,14.251544650000001,0,0
1709850130000,2.5360000000000014,0.6500000000000015,29.34,22.26899,22.19198,34.63935,37.91236,100,1731,13318,0,0,15,1620,22.53692,22.55027,119.91574,0.11788,14.1356674312,0,0
1709850135000,2.5340000000000025,0.6480000000000026,29.338,22.26899,22.15299,34.61456,37.82653,100,1731,13314,0,0,15,1620,22.5209,22.53158,121.06945,0.11788,14.271666766000001,0,0
1709850140000,2.5340000000000025,0.6480000000000026,29.338,22.26899,22.22999,34.59358,37.80746,100,1714,13312,0,0,15,1620,22.53158,22.53425,119.83602,2.50167,299.7901761534,100,0
1709850145000,2.5340000000000025,0.6480000000000026,29.338,22.34599,22.19198,34.4429,37.69874,100,1866,13330,80,5025,45,5490,22.54226,22.53158,118.56639,3.48258,412.91693848619997,100,100
1709850150000,2.5380000000000003,0.6520000000000004,29.342,23.15299,23,34.30366,36.9358,100,1772,13126,80,4995,45,5415,22.56362,22.53158,116.59503,3.26354,380.51254420619995,100,100
1709850155000,2.5340000000000025,0.6480000000000026,29.338,24.85099,24.66598,34.15489,36.36741,100,1768,13117,80,5025,45,5430,23.05496,22.52891,116.6109,3.19522,372.597479898,100,100
1709850160000,2.5340000000000025,0.6480000000000026,29.338,27.10299,26.82099,33.75625,36.13853,100,1875,13099,80,5025,45,5415,23.88542,22.593,119.66873,3.25314,389.2991323122,100,100
1709850165000,2.5340000000000025,0.6480000000000026,29.338,29.5,29.16598,32.835,36.14807,100,1659,13085,80,5040,45,5430,25.00961,22.72384,117.96694,3.17913,375.03223796219993,100,100
1709850170000,2.5340000000000025,0.6480000000000026,29.338,31.90299,31.54798,31.20994,36.47804,100,1750,13072,80,5025,45,5430,26.4756,22.84133,119.94145,3.23117,387.55121499650005,100,100
1709850175000,2.5340000000000025,0.6480000000000026,29.338,34.28099,33.84298,29.63256,36.43226,100,1752,13054,80,5040,45,5430,27.72796,22.99354,118.01135,3.19834,377.440421159,100,100
1709850180000,2.5340000000000025,0.6480000000000026,29.338,36.54499,36.05999,27.99415,36.02218,100,1752,13035,80,5025,45,5430,28.95896,23.16711,119.15246,3.22875,384.713505225,100,100
1709850185000,2.5340000000000025,0.6480000000000026,29.338,38.64698,38.17599,26.36909,35.95924,100,1772,13020,80,5040,45,5430,30.11787,23.32733,117.10415,3.13552,367.182404408,100,100
1709850190000,2.5340000000000025,0.6480000000000026,29.338,40.68499,40.17098,24.92332,35.48049,100,1733,13007,80,5025,45,5430,31.1753,23.51959,116.56594,3.13053,364.9131721482,100,100
1709850195000,2.5340000000000025,0.6480000000000026,29.338,42.57099,42.02799,23.4127,35.16769,100,1714,12992,80,5025,45,5430,32.32353,23.71719,119.11106,3.19154,380.14771243239994,100,100
1709850200000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
1709850205000,2.5340000000000025,0.6480000000000026,29.338,44.41598,43.75,22.2969,34.68894,100,1768,12989,80,5040,45,5415,33.19404,23.85337,119.41346,3.20445,382.654461897,100,100
1709850210000,2.5340000000000025,0.6480000000000026,29.338,46.19398,45.27699,21.34513,34.24644,100,1772,12991,80,5025,45,5430,34.00314,23.97888,118.36604,3.16653,374.80961664119997,100,100
1709850215000,2.5340000000000025,0.6480000000000026,29.338,47.89099,46.75,20.44677,34.10911,100,1750,12990,80,5025,45,5430,34.71878,24.17648,119.76141,3.21392,384.9035908272,100,100
1709850220000,2.5340000000000025,0.6480000000000026,29.338,49.5,48.10798,19.74105,33.83827,100,1750,12985,80,5010,45,5430,35.39436,24.33403,118.61576,3.17079,376.1056656504,100,100
1709850225000,2.5340000000000025,0.6480000000000026,29.338,51,49.38798,18.90945,33.5102,100,1731,12978,80,5010,45,5430,36.11267,24.49157,116.70866,3.1369,366.103395554,100,100
1709850230000,2.5340000000000025,0.6480000000000026,29.338,52.45899,50.62098,18.24569,33.3538,100,1696,12966,80,5025,45,5430,36.6574,24.64111,119.29466,3.1948,381.122579768,100,100
1709850235000,2.5340000000000025,0.6480000000000026,29.338,53.86799,51.75599,17.65251,33.06198,100,1548,12957,80,5025,45,5445,37.14874,24.80133,119.8926,3.22511,386.666823186,100,100
1709850240000,2.5340000000000025,0.6480000000000026,29.338,55.24299,52.83699,17.11082,32.89413,100,1772,12953,80,5010,45,5430,37.6107,24.98023,118.81829,3.17324,377.0389505596,100,100
1709850245000,2.5340000000000025,0.6480000000000026,29.338,56.59399,53.73599,16.57104,32.45353,100,1750,12958,80,5025,45,5445,38.16612,25.08171,118.89349,3.20945,381.5827114805,100,100
1709850250000,2.5340000000000025,0.6480000000000026,29.338,57.86399,54.64799,16.18194,32.12356,100,1733,12965,80,5010,45,5430,38.53729,25.23658,117.30928,3.15527,370.14245190559996,100,100
1709850255000,2.5340000000000025,0.6480000000000026,29.338,59.13499,55.48599,15.73944,31.81457,100,1752,12968,80,5025,45,5445,38.91113,25.34072,119.48829,3.19372,381.6121415388,100,100
1709850260000,2.5340000000000025,0.6480000000000026,29.338,60.32398,56.32398,15.41328,31.67152,100,1750,12965,80,5025,45,5430,39.25292,25.47691,118.46495,3.16104,374.472445548,100,100
1709850265000,2.5340000000000025,0.6480000000000026,29.338,61.5,57.10798,15.06805,31.41212,100,1695,12956,80,5025,45,5430,39.60273,25.62911,119.65843,3.22525,385.9283513575,100,100
1709850270000,2.5340000000000025,0.6480000000000026,29.338,62.58299,57.86399,14.7686,31.3034,100,1695,12949,80,5025,45,5445,39.94186,25.75195,117.29087,3.12831,366.9222015297,100,100
1709850275000,2.5340000000000025,0.6480000000000026,29.338,63.69398,58.61099,14.47296,30.93719,100,1768,12942,80,5010,45,5430,40.25695,25.87211,118.69889,3.20118,379.9765126902,100,100
1709850280000,2.5340000000000025,0.6480000000000026,29.338,64.72198,59.32398,14.24598,30.67207,100,1750,12944,80,5010,45,5430,40.52665,25.98426,118.84681,3.20729,381.1761852449,100,100
1709850285000,2.5340000000000025,0.6480000000000026,29.338,65.72198,59.97198,13.9656,30.50231,100,1750,12961,80,5010,45,5430,40.79101,26.05102,119.42378,3.20024,382.1847577072,100,100
1709850290000,2.5340000000000025,0.6480000000000026,29.338,66.71398,60.56698,13.76152,30.44509,100,1768,12968,80,5010,45,5445,41.00997,26.15783,119.58111,3.21743,384.7438507473,100,100
1709850295000,2.5340000000000025,0.6480000000000026,29.338,67.65699,61.16598,13.51356,30.4718,100,1731,12965,80,5025,45,5445,41.26632,26.27265,116.66903,3.12275,364.32821343250004,100,100
1709850300000,2.5340000000000025,0.6480000000000026,29.338,68.55799,61.77699,13.29994,30.25627,100,1642,12957,80,5010,45,5445,41.49864,26.36611,118.42852,3.15925,374.14530181000003,100,100
1709850305000,2.5340000000000025,0.6480000000000026,29.338,69.45698,62.36099,13.18931,30.03501,100,1750,12948,80,5010,45,5445,41.70158,26.48895,119.3515,3.18855,380.558225325,100,100
1709850310000,2.5340000000000025,0.6480000000000026,29.338,70.32299,62.91598,13.05961,29.98542,100,1750,12944,80,5010,45,5430,41.89384,26.5744,116.84591,3.12525,365.1726802275,100,100
1709850315000,2.5340000000000025,0.6480000000000026,29.338,71.18099,63.47198,12.88223,29.72221,100,1695,12947,80,5010,45,5445,42.06207,26.68655,117.49043,3.15966,371.2298120538,100,100
1709850320000,2.5340000000000025,0.6480000000000026,29.338,72.02899,64,12.78305,29.54864,100,1750,12953,80,5010,45,5430,42.27836,26.78535,117.84669,3.14106,370.1635240914,100,100
1709850325000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
1709850330000,2.5340000000000025,0.6480000000000026,29.338,72.79399,64.47198,12.60185,29.34074,100,1750,12961,80,5010,45,5445,42.46795,26.86813,117.45108,3.15637,370.7190653796,100,100
1709850335000,2.5340000000000025,0.6480000000000026,29.338,73.625,64.97198,12.4588,29.3827,100,1866,12965,80,5010,45,5445,42.61749,26.98028,117.16993,3.15141,369.25048910129993,100,100
1709850340000,2.5340000000000025,0.6480000000000026,29.338,74.39299,65.47198,12.35771,29.15763,100,1787,12963,80,5010,45,5445,42.78038,27.09243,120.03392,3.21176,385.5201428992,100,100
1709850345000,2.5340000000000025,0.6480000000000026,29.338,75.15599,65.97198,12.27378,28.99551,100,1768,12954,80,5010,45,5445,42.90855,27.1939,116.41778,3.12219,363.4784285382,100,100
1709850350000,2.5340000000000025,0.6480000000000026,29.338,75.875,66.45698,12.1994,28.74183,100,1733,12949,80,5010,45,5445,43.10348,27.33276,119.36183,3.19046,380.8191441418,100,100
1709850355000,2.5340000000000025,0.6480000000000026,29.338,76.56199,66.91398,12.05635,28.53393,100,1768,12952,80,4995,45,5445,43.21563,27.43957,116.66111,3.1148,363.37602542799993,100,100
1709850360000,2.5340000000000025,0.6480000000000026,29.338,77.22499,67.34199,12.00675,28.28788,100,1750,12949,80,5010,45,5445,43.32511,27.49031,117.65821,3.13926,369.3597123246,100,100
1709850365000,2.5340000000000025,0.6480000000000026,29.338,77.93499,67.79998,11.92092,28.18107,100,1733,12949,80,5010,45,5445,43.47198,27.58911,117.87284,3.17762,374.5550938408,100,100
1709850370000,2.5340000000000025,0.6480000000000026,29.338,78.57998,68.20498,11.83891,28.19824,100,1695,12958,80,5010,45,5445,43.57345,27.70927,116.6479,3.1148,363.33487892,100,100
1709850375000,2.5340000000000025,0.6480000000000026,29.338,79.29998,68.67599,11.7073,28.03421,0,0,12964,80,5010,45,5460,43.71231,27.77603,118.35562,3.1123,368.358196126,100,100
1709850380000,2.5340000000000025,0.6480000000000026,29.338,79.89999,69.11399,11.6291,27.79006,0,0,12963,80,5010,45,5445,43.8031,27.88017,118.84422,3.15527,374.9856020394,100,100
1709850385000,2.5340000000000025,0.6480000000000026,29.338,80.5,69.51399,11.60049,27.66799,0,0,12961,80,5010,45,5445,43.92593,27.9309,119.85147,3.15843,378.5424783921,100,100
1709850390000,2.5340000000000025,0.6480000000000026,29.338,81.09999,69.88499,11.54899,27.50968,0,0,12959,80,5010,45,5460,44.01672,28.01635,119.53471,3.14672,376.14226265120004,100,100
1709850395000,2.5340000000000025,0.6480000000000026,29.338,81.66598,70.32299,11.44981,27.30751,0,0,12961,80,5025,45,5445,44.11819,28.09913,120.01594,3.16461,379.8036438834,100,100
1709850400000,2.5340000000000025,0.6480000000000026,29.338,82.24099,70.73498,11.44027,27.22358,0,0,12961,80,5010,45,5445,44.21165,28.1739,116.86437,3.07283,359.1043420671,100,100
1709850405000,2.5340000000000025,0.6480000000000026,29.338,82.79299,71.18099,11.36589,27.04429,0,0,12961,80,5010,45,5445,44.30511,28.246,119.31016,3.1358,374.132799728,100,100
1709850410000,2.5340000000000025,0.6480000000000026,29.338,83.37899,71.57499,11.31439,26.92413,0,0,12963,80,5010,45,5445,44.40925,28.32077,116.65318,3.07325,358.504385435,100,100
1709850415000,2.5340000000000025,0.6480000000000026,29.338,83.89599,72,11.24572,26.90124,0,0,12962,80,5010,45,5430,44.47067,28.43559,118.28268,3.10307,367.0394358276,100,100
1709850420000,2.5340000000000025,0.6480000000000026,29.338,84.42799,72.44099,11.19422,26.7353,0,0,12962,80,5010,45,5445,44.55879,28.50769,118.80012,3.14976,374.19186597120006,100,100
1709850425000,2.5340000000000025,0.6480000000000026,29.338,84.96398,72.85198,11.20185,26.64375,0,0,12963,80,5010,45,5460,44.64958,28.60916,120.08528,3.17243,380.96214483039995,100,100
1709850430000,2.5340000000000025,0.6480000000000026,29.338,85.5,73.28099,11.12747,26.47399,0,0,12966,80,5010,45,5445,44.70832,28.71063,118.28268,3.10588,367.37181015839997,100,100
1709850435000,2.5340000000000025,0.6480000000000026,29.338,86,73.75,11.03973,26.39961,0,0,12966,80,5010,45,5460,44.82582,28.81744,117.01725,3.09873,362.6048630925,100,100
1709850440000,undefined,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
1709850445000,2.5340000000000025,0.6480000000000026,29.338,86.51799,74.24198,11.12365,26.30424,0,0,12967,80,5010,45,5460,44.89524,28.90289,116.59768,3.08805,360.059465724,100,100
1709850450000,2.5340000000000025,0.6480000000000026,29.338,87.03698,74.66598,11.17134,26.28326,0,0,12968,80,5010,45,5460,44.94598,28.99368,116.72978,3.06831,358.1631512718,100,100
1709850455000,2.5340000000000025,0.6480000000000026,29.338,87.48098,75.125,11.17897,26.24511,0,0,12969,80,5010,45,5460,45.04745,29.08447,117.73941,3.12692,368.1617159172,100,100
1709850460000,2.532,0.6460000000000001,29.336,87.92498,75.56199,11.19995,26.24893,0,0,12969,80,4995,45,5460,45.11421,29.16725,118.64434,3.1201,370.182205234,100,100
1709850465000,2.5340000000000025,0.6480000000000026,29.338,88.38398,75.96798,11.17515,26.17454,0,0,12971,80,5025,45,5445,45.1596,29.25537,115.9083,3.0581,354.45917223,100,100
1709850470000,2.5340000000000025,0.6480000000000026,29.338,88.80699,76.40599,11.17897,26.11351,0,0,12972,80,5010,45,5460,45.22369,29.35684,119.43153,3.16131,377.56009010429995,100,100
1709850475000,2.5380000000000003,0.6520000000000004,29.342,89.19198,76.84298,11.16943,26.02958,0,0,12973,80,5025,45,5460,45.27709,29.44229,117.51666,3.1155,366.12315423,100,100
1709850480000,2.532,0.6460000000000001,29.336,89.61499,77.25799,11.15989,25.94566,0,0,12973,80,5010,45,5460,45.36254,29.55177,119.70478,3.16722,379.1313733116,100,100
1709850485000,2.5340000000000025,0.6480000000000026,29.338,90.03999,77.67698,11.14845,25.85983,0,0,12975,80,5010,45,5460,45.39192,29.6212,116.4416,3.07637,358.21744499199997,100,100
1709850490000,2.532,0.6460000000000001,29.336,90.43998,78.12899,11.10649,25.71296,0,0,12976,80,5025,45,5460,45.43731,29.71733,118.95051,3.15348,375.1080542748,100,100
1709850495000,2.532,0.6460000000000001,29.336,90.87998,78.54798,11.02066,25.54893,0,0,12977,80,5010,45,5460,45.49072,29.77874,118.0949,3.12942,369.56854195799997,100,100
1709850500000,2.5340000000000025,0.6480000000000026,29.338,91.27999,78.96699,10.99205,25.40016,0,0,12979,80,5010,45,5460,45.56549,29.88822,118.65994,3.11216,369.2887188704,100,100
1709850505000,2.5340000000000025,0.6480000000000026,29.338,91.67999,79.39999,10.94055,25.29144,0,0,12980,80,5025,45,5460,45.60287,29.96032,117.16467,3.09774,362.9456848458,100,100
1709850510000,2.532,0.6460000000000001,29.336,92.07998,79.86599,10.86997,25.11405,0,0,12982,80,5025,45,5460,45.65628,30.03509,120.34936,3.17475,382.07913066000003,100,100
1709850515000,2.5340000000000025,0.6480000000000026,29.338,92.47999,80.29998,10.82611,24.95193,0,0,12982,80,5025,45,5460,45.70434,30.11787,119.66099,3.16735,379.00823667649996,100,100
1709850520000,2.5340000000000025,0.6480000000000026,29.338,92.83999,80.69999,10.80894,24.85275,0,0,12985,80,5025,45,5460,45.78712,30.18196,120.18533,3.1753,381.62447834899996,100,100
1709850525000,2.5340000000000025,0.6480000000000026,29.338,93.25,81.16598,10.79559,24.64485,0,0,12986,80,5010,45,5475,45.81115,30.27008,119.64811,3.16213,378.3428780743,100,100
1709850530000,2.532,0.6460000000000001,29.336,93.625,81.56599,10.67733,24.48844,0,0,12985,80,5010,45,5460,45.86189,30.36087,119.39796,3.1598,377.273674008,100,100
1709850535000,2.5360000000000014,0.6500000000000015,29.34,94.04299,82,10.64682,24.36256,0,0,12988,80,5010,45,5460,45.9233,30.44898,118.08969,3.12997,369.61718700930004,100,100
1709850540000,2.5340000000000025,0.6480000000000026,29.338,94.43399,82.41299,10.59532,24.27291,0,0,12990,80,5010,45,5460,45.97404,30.5104,118.2879,3.10293,367.039073547,100,100
1709850545000,2.532,0.6460000000000001,29.336,94.82598,82.79299,10.56098,24.17755,0,0,12990,80,5010,45,5460,46.01676,30.58517,118.78456,3.11927,370.5211144712,100,100
1709850550000,2.532,0.6460000000000001,29.336,95.16598,83.17199,10.52284,23.99253,20,148,12992,80,5010,45,5475,46.03279,30.68664,116.5686,3.10699,362.17747451400004,100,100
1709850555000,2.5340000000000025,0.6480000000000026,29.338,95.5,83.55099,10.53047,23.87428,100,1818,12992,80,5025,45,5475,46.0942,30.73471,116.54479,3.12121,363.76076399590005,100,100
